trip_id,0521,0529,0536,0539,0801,0806,0811,0816,0821,0826,0901,0906,2241G,2242F,2246F,2351F,2397F,2720F,2726F,2793F,2794F,3308F,3360F,3480,5200F,5205,5261,5264F,5265F,5266F,5267,5311,5312,5352,5407F,5413F,5414F,5415F,5416F,5451F,5459F,5460F,5461F,5462F,5468,5714,5762,6201F,6202,6204,6258,6260F,6419F
113688731238922002,,,,,,18:07:00,,18:08:58,,18:10:42,,18:05:35,18:13:00,,,,,,,18:19:00,,18:17:00,,17:56:00,,,17:59:02,17:57:00,18:00:43,,18:02:03,,,18:04:00,,,,,,17:48:00,17:48:41,17:50:00,17:51:11,17:52:00,17:53:09,,,,,,18:14:39,,
113688732238922002,,,,,,18:14:00,,18:15:58,,18:17:42,,18:12:35,18:20:00,,,,,,,18:26:00,,18:24:00,,18:03:00,,,18:06:02,18:04:00,18:07:43,,18:09:03,,,18:11:00,,,,,,17:55:00,17:55:41,17:57:00,17:58:11,17:59:00,18:00:09,,,,,,18:21:39,,
113688733238922002,,,,,,18:21:00,,18:22:58,,18:24:42,,18:19:35,18:27:00,,,,,,,18:33:00,,18:31:00,,18:10:00,,,18:13:02,18:11:00,18:14:43,,18:16:03,,,18:18:00,,,,,,18:02:00,18:02:41,18:04:00,18:05:11,18:06:00,18:07:09,,,,,,18:28:39,,
113688734238922002,,,,,,18:28:00,,18:29:58,,18:31:42,,18:26:35,18:34:00,,,,,,,18:40:00,,18:38:00,,18:17:00,,,18:20:02,18:18:00,18:21:43,,18:23:03,,,18:25:00,,,,,,18:09:00,18:09:41,18:11:00,18:12:11,18:13:00,18:14:09,,,,,,18:35:39,,
113688735238922002,,,,,,18:34:00,,18:35:58,,18:37:42,,18:32:35,18:40:00,,,,,,,18:46:00,,18:44:00,,18:23:00,,,18:26:02,18:24:00,18:27:43,,18:29:03,,,18:31:00,,,,,,18:15:00,18:15:41,18:17:00,18:18:11,18:19:00,18:20:09,,,,,,18:41:39,,
113688736238922002,,,,,,18:40:00,,18:41:58,,18:43:42,,18:38:35,18:46:00,,,,,,,18:52:00,,18:50:00,,18:29:00,,,18:32:02,18:30:00,18:33:43,,18:35:03,,,18:37:00,,,,,,18:21:00,18:21:41,18:23:00,18:24:11,18:25:00,18:26:09,,,,,,18:47:39,,
113688737238922002,,,,,,18:46:00,,18:47:58,,18:49:42,,18:44:35,18:52:00,,,,,,,18:58:00,,18:56:00,,18:35:00,,,18:38:02,18:36:00,18:39:43,,18:41:03,,,18:43:00,,,,,,18:27:00,18:27:41,18:29:00,18:30:11,18:31:00,18:32:09,,,,,,18:53:39,,
113688738238922002,,,,,,18:52:00,,18:53:58,,18:55:42,,18:50:35,18:58:00,,,,,,,19:04:00,,19:02:00,,18:41:00,,,18:44:02,18:42:00,18:45:43,,18:47:03,,,18:49:00,,,,,,18:33:00,18:33:41,18:35:00,18:36:11,18:37:00,18:38:09,,,,,,18:59:39,,
113688739238922002,,,,,,18:58:00,,18:59:58,,19:01:42,,18:56:35,19:04:00,,,,,,,19:10:00,,19:08:00,,18:47:00,,,18:50:02,18:48:00,18:51:43,,18:53:03,,,18:55:00,,,,,,18:39:00,18:39:41,18:41:00,18:42:11,18:43:00,18:44:09,,,,,,19:05:39,,
113688740238922002,,,,,,19:04:00,,19:05:58,,19:07:42,,19:02:35,19:10:00,,,,,,,19:16:00,,19:14:00,,18:53:00,,,18:56:02,18:54:00,18:57:43,,18:59:03,,,19:01:00,,,,,,18:45:00,18:45:41,18:47:00,18:48:11,18:49:00,18:50:09,,,,,,19:11:39,,
113688741238922002,,,,,,19:10:00,,19:11:58,,19:13:42,,19:08:35,19:16:00,,,,,,,19:22:00,,19:20:00,,18:59:00,,,19:02:02,19:00:00,19:03:43,,19:05:03,,,19:07:00,,,,,,18:51:00,18:51:41,18:53:00,18:54:11,18:55:00,18:56:09,,,,,,19:17:39,,
113688742238922002,,,,,,19:16:00,,19:17:58,,19:19:42,,19:14:35,19:22:00,,,,,,,19:28:00,,19:26:00,,19:05:00,,,19:08:02,19:06:00,19:09:43,,19:11:03,,,19:13:00,,,,,,18:57:00,18:57:41,18:59:00,19:00:11,19:01:00,19:02:09,,,,,,19:23:39,,
113688743238922002,,,,,,19:23:00,,19:24:58,,19:26:42,,19:21:35,19:29:00,,,,,,,19:35:00,,19:33:00,,19:12:00,,,19:15:02,19:13:00,19:16:43,,19:18:03,,,19:20:00,,,,,,19:03:00,19:03:41,19:05:00,19:06:46,19:08:00,19:09:09,,,,,,19:30:39,,
113688744238922002,,,,,,19:29:00,,19:30:58,,19:32:42,,19:27:35,19:35:00,,,,,,,19:41:00,,19:39:00,,19:18:00,,,19:21:02,19:19:00,19:22:43,,19:24:03,,,19:26:00,,,,,,19:09:00,19:09:41,19:11:00,19:12:46,19:14:00,19:15:09,,,,,,19:36:39,,
113688745238922002,,,,,,19:36:00,,19:37:58,,19:39:42,,19:34:35,19:42:00,,,,,,,19:47:00,,19:46:00,,19:25:00,,,19:28:02,19:26:00,19:29:43,,19:31:03,,,19:33:00,,,,,,19:16:00,19:16:41,19:18:00,19:19:46,19:21:00,19:22:09,,,,,,19:43:39,,
113688746238922002,,,,,,19:42:00,,19:43:58,,19:45:42,,19:40:35,19:48:00,,,,,,,19:53:00,,19:52:00,,19:31:00,,,19:34:02,19:32:00,19:35:43,,19:37:03,,,19:39:00,,,,,,19:22:00,19:22:41,19:24:00,19:25:46,19:27:00,19:28:09,,,,,,19:49:39,,
113688747238922002,,,,,,20:29:00,,20:30:58,,20:32:42,,20:27:35,20:35:00,,,,,,,20:40:00,,20:39:00,,20:18:00,,,20:21:02,20:19:00,20:22:43,,20:24:03,,,20:26:00,,,,,,20:09:00,20:09:41,20:11:00,20:12:46,20:14:00,20:15:09,,,,,,20:36:39,,
113688748238922002,,,,,,20:41:00,,20:42:38,,20:44:05,,20:39:35,20:46:00,,,,,,,20:51:00,,20:50:00,,20:30:00,,,20:33:02,20:31:00,20:34:43,,20:36:03,,,20:38:00,,,,,,20:21:00,20:21:41,20:23:00,20:24:46,20:26:00,20:27:09,,,,,,20:47:39,,
113688749238922002,,,,,,20:53:00,,20:54:38,,20:56:05,,20:51:35,20:58:00,,,,,,,21:03:00,,21:02:00,,20:42:00,,,20:45:02,20:43:00,20:46:43,,20:48:03,,,20:50:00,,,,,,20:33:00,20:33:41,20:35:00,20:36:46,20:38:00,20:39:09,,,,,,20:59:39,,
113688750238922002,,,,,,21:05:00,,21:06:38,,21:08:05,,21:04:03,21:10:00,,,,,,,21:15:00,,21:14:00,,20:55:00,,,20:58:02,20:56:00,20:59:43,,21:01:03,,,21:03:00,,,,,,20:46:00,20:46:41,20:48:00,20:49:46,20:51:00,20:52:09,,,,,,21:11:39,,
113688751238922002,,,,,,21:15:00,,21:16:38,,21:18:05,,21:14:03,21:20:00,,,,,,,21:25:00,,21:24:00,,21:06:00,,,21:08:45,21:07:00,21:10:11,,21:11:20,,,21:13:00,,,,,,20:57:00,20:57:41,20:59:00,21:00:46,21:02:00,21:03:09,,,,,,21:21:39,,
113688752238922002,,,,,06:18:00,,06:16:12,,06:14:37,,06:19:02,,,06:12:00,06:13:00,,06:29:00,,,06:07:00,,,06:09:00,,06:27:00,06:24:46,,,,06:23:09,,06:21:52,06:20:00,,06:30:00,06:31:24,06:33:00,06:34:17,06:35:00,,,,,,,,,,,06:10:39,,,
113688753238922002,,,,,06:26:00,,06:24:12,,06:22:37,,06:27:02,,,06:20:00,06:21:00,,06:37:00,,,06:15:00,,,06:17:00,,06:35:00,06:32:46,,,,06:31:09,,06:29:52,06:28:00,,06:38:00,06:39:24,06:41:00,06:42:17,06:43:00,,,,,,,,,,,06:18:39,,,
113688754238922002,,,,,06:34:00,,06:32:12,,06:30:37,,06:35:33,,,06:28:00,06:29:00,,06:46:00,,,06:23:00,,,06:25:00,,06:44:00,06:41:46,,,,06:40:09,,06:38:52,06:37:00,,06:47:00,06:48:24,06:50:00,06:51:17,06:52:00,,,,,,,,,,,06:26:39,,,
113688755238922002,,,,,06:43:00,,06:41:12,,06:39:37,,06:44:33,,,06:37:00,06:38:00,,06:55:00,,,06:31:00,,,06:33:00,,06:53:00,06:50:46,,,,06:49:09,,06:47:52,06:46:00,,06:56:00,06:57:24,06:59:00,07:00:17,07:01:00,,,,,,,,,,,06:35:12,,,
113688756238922002,,,,,06:51:00,,06:49:12,,06:47:37,,06:52:33,,,06:45:00,06:46:00,,07:03:00,,,06:39:00,,,06:41:00,,07:01:00,06:58:46,,,,06:57:09,,06:55:52,06:54:00,,07:04:00,07:05:24,07:07:00,07:08:17,07:09:00,,,,,,,,,,,06:43:12,,,
113688757238922002,,,,,06:59:00,,06:57:12,,06:55:37,,07:00:33,,,06:53:00,06:54:00,,07:11:00,,,06:47:00,,,06:49:00,,07:09:00,07:06:46,,,,07:05:09,,07:03:52,07:02:00,,07:12:00,07:13:24,07:15:00,07:16:17,07:17:00,,,,,,,,,,,06:51:12,,,
113688758238922002,,,,,07:07:00,,07:05:12,,07:03:37,,07:08:33,,,07:01:00,07:02:00,,07:19:00,,,06:55:00,,,06:57:00,,07:17:00,07:14:46,,,,07:13:09,,07:11:52,07:10:00,,07:20:00,07:21:24,07:23:00,07:24:17,07:25:00,,,,,,,,,,,06:59:12,,,
113688759238922002,,,,,07:13:00,,07:11:12,,07:09:37,,07:14:33,,,07:07:00,07:08:00,,07:25:00,,,07:01:00,,,07:03:00,,07:23:00,07:20:46,,,,07:19:09,,07:17:52,07:16:00,,07:26:00,07:27:24,07:29:00,07:30:17,07:31:00,,,,,,,,,,,07:05:12,,,
113688760238922002,,,,,07:19:00,,07:17:12,,07:15:37,,07:20:33,,,07:13:00,07:14:00,,07:31:00,,,07:07:00,,,07:09:00,,07:29:00,07:26:46,,,,07:25:09,,07:23:52,07:22:00,,07:32:00,07:33:24,07:35:00,07:36:17,07:37:00,,,,,,,,,,,07:11:12,,,
113688761238922002,,,,,07:25:00,,07:23:12,,07:21:37,,07:26:33,,,07:19:00,07:20:00,,07:38:00,,,07:13:00,,,07:15:00,,07:35:00,07:32:46,,,,07:31:09,,07:29:52,07:28:00,,07:39:00,07:40:24,07:42:00,07:43:17,07:44:00,,,,,,,,,,,07:17:12,,,
113688762238922002,,,,,07:31:00,,07:29:12,,07:27:37,,07:32:33,,,07:25:00,07:26:00,,07:44:00,,,07:19:00,,,07:21:00,,07:41:00,07:38:46,,,,07:37:09,,07:35:52,07:34:00,,07:45:00,07:46:24,07:48:00,07:49:17,07:50:00,,,,,,,,,,,07:23:12,,,
113688763238922002,,,,,07:38:00,,07:35:51,,07:33:56,,07:39:33,,,07:31:00,07:32:00,,07:51:00,,,07:25:00,,,07:27:00,,07:48:00,07:45:46,,,,07:44:09,,07:42:52,07:41:00,,07:53:00,07:54:24,07:56:00,07:57:17,07:58:00,,,,,,,,,,,07:29:12,,,
113688764238922002,,,,,07:45:00,,07:42:51,,07:40:56,,07:46:33,,,07:38:00,07:39:00,,07:58:00,,,07:32:00,,,07:34:00,,07:55:00,07:52:46,,,,07:51:09,,07:49:52,07:48:00,,08:00:00,08:01:24,08:03:00,08:04:17,08:05:00,,,,,,,,,,,07:36:12,,,
113688765238922002,,,,,07:51:00,,07:48:51,,07:46:56,,07:52:33,,,07:44:00,07:45:00,,08:04:00,,,07:38:00,,,07:40:00,,08:01:00,07:58:46,,,,07:57:09,,07:55:52,07:54:00,,08:06:00,08:07:24,08:09:00,08:10:17,08:11:00,,,,,,,,,,,07:42:12,,,
113688766238922002,,,,,07:58:00,,07:55:51,,07:53:56,,07:59:33,,,07:50:00,07:52:00,,08:11:00,,,07:44:00,,,07:46:00,,08:08:00,08:05:46,,,,08:04:09,,08:02:52,08:01:00,,08:13:00,08:14:24,08:16:00,08:17:17,08:18:00,,,,,,,,,,,07:48:12,,,
113688767238922002,,,,,08:04:00,,08:01:51,,07:59:56,,08:05:33,,,07:56:00,07:58:00,,08:17:00,,,07:50:00,,,07:52:00,,08:14:00,08:11:46,,,,08:10:09,,08:08:52,08:07:00,,08:19:00,08:20:24,08:22:00,08:23:17,08:24:00,,,,,,,,,,,07:54:12,,,
113688768238922002,,,,,08:10:00,,08:07:51,,08:05:56,,08:11:33,,,08:02:00,08:04:00,,08:23:00,,,07:56:00,,,07:58:00,,08:20:00,08:17:46,,,,08:16:09,,08:14:52,08:13:00,,08:25:00,08:26:24,08:28:00,08:29:17,08:30:00,,,,,,,,,,,08:00:12,,,
113688769238922002,,,,,08:16:00,,08:13:51,,08:11:56,,08:17:33,,,08:08:00,08:10:00,,08:29:00,,,08:02:00,,,08:04:00,,08:26:00,08:23:46,,,,08:22:09,,08:20:52,08:19:00,,08:31:00,08:32:24,08:34:00,08:35:17,08:36:00,,,,,,,,,,,08:06:12,,,
113688770238922002,,,,,08:22:00,,08:19:51,,08:17:56,,08:23:33,,,08:14:00,08:16:00,,08:35:00,,,08:08:00,,,08:10:00,,08:32:00,08:29:46,,,,08:28:09,,08:26:52,08:25:00,,08:37:00,08:38:24,08:40:00,08:41:17,08:42:00,,,,,,,,,,,08:12:12,,,
113688771238922002,,,,,08:29:00,,08:26:51,,08:24:56,,08:30:33,,,08:21:00,08:23:00,,08:42:00,,,08:15:00,,,08:17:00,,08:39:00,08:36:46,,,,08:35:09,,08:33:52,08:32:00,,08:44:00,08:45:24,08:47:00,08:48:17,08:49:00,,,,,,,,,,,08:19:12,,,
113688772238922002,,,,,08:36:00,,08:33:51,,08:31:56,,08:37:33,,,08:28:00,08:30:00,,08:49:00,,,08:22:00,,,08:24:00,,08:46:00,08:43:46,,,,08:42:09,,08:40:52,08:39:00,,08:51:00,08:52:24,08:54:00,08:55:17,08:56:00,,,,,,,,,,,08:26:12,,,
113688773238922002,,,,,08:43:00,,08:40:51,,08:38:56,,08:44:33,,,08:35:00,08:37:00,,08:56:00,,,08:29:00,,,08:31:00,,08:53:00,08:50:46,,,,08:49:09,,08:47:52,08:46:00,,08:58:00,08:59:24,09:01:00,09:02:17,09:03:00,,,,,,,,,,,08:33:12,,,
113688774238922002,,,,,08:50:00,,08:47:51,,08:45:56,,08:51:33,,,08:42:00,08:44:00,,09:03:00,,,08:36:00,,,08:38:00,,09:00:00,08:57:46,,,,08:56:09,,08:54:52,08:53:00,,09:05:00,09:06:24,09:08:00,09:09:17,09:10:00,,,,,,,,,,,08:40:12,,,
113688775238922002,,,,,08:56:00,,08:53:51,,08:51:56,,08:57:33,,,08:48:00,08:50:00,,09:09:00,,,08:42:00,,,08:44:00,,09:06:00,09:03:46,,,,09:02:09,,09:00:52,08:59:00,,09:11:00,09:12:24,09:14:00,09:15:17,09:16:00,,,,,,,,,,,08:46:12,,,
113688776238922002,,,,,09:07:00,,09:04:51,,09:02:56,,09:08:33,,,08:59:00,09:01:00,,09:20:00,,,08:53:00,,,08:55:00,,09:17:00,09:14:46,,,,09:13:09,,09:11:52,09:10:00,,09:22:00,09:23:24,09:25:00,09:26:17,09:27:00,,,,,,,,,,,08:57:12,,,
113688777238922002,,,,,09:14:00,,09:11:51,,09:09:56,,09:15:33,,,09:06:00,09:08:00,,09:27:00,,,09:00:00,,,09:02:00,,09:24:00,09:21:46,,,,09:20:09,,09:18:52,09:17:00,,09:29:00,09:30:24,09:32:00,09:33:17,09:34:00,,,,,,,,,,,09:04:12,,,
113688778238922002,,,,,19:50:00,,19:48:12,,19:46:37,,19:51:33,,,19:44:00,19:45:00,,20:02:00,,,19:38:00,,,19:40:00,,20:00:00,19:57:46,,,,19:56:09,,19:54:52,19:53:00,,20:04:00,20:05:24,20:07:00,20:08:17,20:09:00,,,,,,,,,,,19:42:12,,,
113688779238922002,,,,,19:10:00,,19:08:12,,19:06:37,,19:11:33,,,19:04:00,19:05:00,,19:22:00,,,18:58:00,,,19:00:00,,19:20:00,19:17:46,,,,19:16:09,,19:14:52,19:13:00,,19:24:00,19:25:24,19:27:00,19:28:17,19:29:00,,,,,,,,,,,19:02:12,,,
113688780238922002,,,,,19:21:00,,19:19:12,,19:17:37,,19:22:33,,,19:15:00,19:16:00,,19:33:00,,,19:09:00,,,19:11:00,,19:31:00,19:28:46,,,,19:27:09,,19:25:52,19:24:00,,19:35:00,19:36:24,19:38:00,19:39:17,19:40:00,,,,,,,,,,,19:13:12,,,
113688782238922002,,,,,19:59:00,,19:57:12,,19:55:37,,20:00:33,,,19:53:00,19:54:00,,20:11:00,,,19:47:00,,,19:49:00,,20:09:00,20:06:46,,,,20:05:09,,20:03:52,20:02:00,,20:13:00,20:14:24,20:16:00,20:17:17,20:18:00,,,,,,,,,,,19:51:12,,,
113688783238922002,,,,,19:40:00,,19:38:12,,19:36:37,,19:41:33,,,19:34:00,19:35:00,,19:52:00,,,19:28:00,,,19:30:00,,19:50:00,19:47:46,,,,19:46:09,,19:44:52,19:43:00,,19:54:00,19:55:24,19:57:00,19:58:17,19:59:00,,,,,,,,,,,19:32:12,,,
113688784238922002,,,,,19:31:00,,19:29:12,,19:27:37,,19:32:33,,,19:25:00,19:26:00,,19:43:00,,,19:19:00,,,19:21:00,,19:41:00,19:38:46,,,,19:37:09,,19:35:52,19:34:00,,19:45:00,19:46:24,19:48:00,19:49:17,19:50:00,,,,,,,,,,,19:23:12,,,
113688785238922002,,,,,15:16:00,,15:14:12,,15:12:37,,15:17:33,,,15:10:00,15:11:00,,15:29:00,,,15:04:00,,,15:06:00,,15:26:00,15:23:46,,,,15:22:09,,15:20:52,15:19:00,,15:31:00,15:32:24,15:34:00,15:35:17,15:36:00,,,,,,,,,,,15:08:12,,,
113688786238922002,,,,,15:23:00,,15:21:12,,15:19:37,,15:24:33,,,15:17:00,15:18:00,,15:36:00,,,15:11:00,,,15:13:00,,15:33:00,15:30:46,,,,15:29:09,,15:27:52,15:26:00,,15:38:00,15:39:24,15:41:00,15:42:17,15:43:00,,,,,,,,,,,15:15:12,,,
113688787238922002,,,,,15:30:00,,15:28:12,,15:26:37,,15:31:33,,,15:24:00,15:25:00,,15:43:00,,,15:18:00,,,15:20:00,,15:40:00,15:37:46,,,,15:36:09,,15:34:52,15:33:00,,15:45:00,15:46:24,15:48:00,15:49:17,15:50:00,,,,,,,,,,,15:22:12,,,
113688788238922002,,,,,15:35:00,,15:33:12,,15:31:37,,15:36:33,,,15:29:00,15:30:00,,15:48:00,,,15:23:00,,,15:25:00,,15:45:00,15:42:46,,,,15:41:09,,15:39:52,15:38:00,,15:50:00,15:51:24,15:53:00,15:54:17,15:55:00,,,,,,,,,,,15:27:12,,,
113688789238922002,,,,,15:40:00,,15:38:12,,15:36:37,,15:41:33,,,15:34:00,15:35:00,,15:53:00,,,15:28:00,,,15:30:00,,15:50:00,15:47:46,,,,15:46:09,,15:44:52,15:43:00,,15:55:00,15:56:24,15:58:00,15:59:17,16:00:00,,,,,,,,,,,15:32:12,,,
113688790238922002,,,,,15:46:00,,15:44:12,,15:42:37,,15:47:33,,,15:40:00,15:41:00,,15:59:00,,,15:34:00,,,15:36:00,,15:56:00,15:53:46,,,,15:52:09,,15:50:52,15:49:00,,16:01:00,16:02:24,16:04:00,16:05:17,16:06:00,,,,,,,,,,,15:38:12,,,
113688791238922002,,,,,15:54:00,,15:52:12,,15:50:37,,15:55:33,,,15:48:00,15:49:00,,16:07:00,,,15:42:00,,,15:44:00,,16:04:00,16:01:46,,,,16:00:09,,15:58:52,15:57:00,,16:09:00,16:10:24,16:12:00,16:13:17,16:14:00,,,,,,,,,,,15:46:12,,,
113688792238922002,,,,,16:01:00,,15:59:12,,15:57:37,,16:02:33,,,15:55:00,15:56:00,,16:14:00,,,15:49:00,,,15:51:00,,16:11:00,16:08:46,,,,16:07:09,,16:05:52,16:04:00,,16:16:00,16:17:24,16:19:00,16:20:17,16:21:00,,,,,,,,,,,15:53:12,,,
113688793238922002,,,,,16:07:00,,16:05:12,,16:03:37,,16:08:33,,,16:01:00,16:02:00,,16:20:00,,,15:55:00,,,15:57:00,,16:17:00,16:14:46,,,,16:13:09,,16:11:52,16:10:00,,16:22:00,16:23:24,16:25:00,16:26:17,16:27:00,,,,,,,,,,,15:59:12,,,
113688794238922002,,,,,16:13:00,,16:11:12,,16:09:37,,16:14:33,,,16:07:00,16:08:00,,16:26:00,,,16:01:00,,,16:03:00,,16:23:00,16:20:46,,,,16:19:09,,16:17:52,16:16:00,,16:28:00,16:29:24,16:31:00,16:32:17,16:33:00,,,,,,,,,,,16:05:12,,,
113688795238922002,,,,,16:19:00,,16:17:12,,16:15:37,,16:20:33,,,16:13:00,16:14:00,,16:32:00,,,16:07:00,,,16:09:00,,16:29:00,16:26:46,,,,16:25:09,,16:23:52,16:22:00,,16:34:00,16:35:24,16:37:00,16:38:17,16:39:00,,,,,,,,,,,16:11:12,,,
113688796238922002,,,,,16:25:00,,16:23:12,,16:21:37,,16:26:33,,,16:19:00,16:20:00,,16:38:00,,,16:13:00,,,16:15:00,,16:35:00,16:32:46,,,,16:31:09,,16:29:52,16:28:00,,16:40:00,16:41:24,16:43:00,16:44:17,16:45:00,,,,,,,,,,,16:17:12,,,
113688797238922002,,,,,16:31:00,,16:29:12,,16:27:37,,16:32:33,,,16:25:00,16:26:00,,16:44:00,,,16:19:00,,,16:21:00,,16:41:00,16:38:46,,,,16:37:09,,16:35:52,16:34:00,,16:46:00,16:47:24,16:49:00,16:50:17,16:51:00,,,,,,,,,,,16:23:12,,,
113688798238922002,,,,,16:37:00,,16:35:12,,16:33:37,,16:38:33,,,16:31:00,16:32:00,,16:50:00,,,16:25:00,,,16:27:00,,16:47:00,16:44:46,,,,16:43:09,,16:41:52,16:40:00,,16:52:00,16:53:24,16:55:00,16:56:17,16:57:00,,,,,,,,,,,16:29:12,,,
113688799238922002,,,,,16:43:00,,16:41:12,,16:39:37,,16:44:33,,,16:37:00,16:38:00,,16:56:00,,,16:31:00,,,16:33:00,,16:53:00,16:50:46,,,,16:49:09,,16:47:52,16:46:00,,16:58:00,16:59:24,17:01:00,17:02:17,17:03:00,,,,,,,,,,,16:35:12,,,
113688800238922002,,,,,16:49:00,,16:47:12,,16:45:37,,16:50:33,,,16:43:00,16:44:00,,17:02:00,,,16:37:00,,,16:39:00,,16:59:00,16:56:46,,,,16:55:09,,16:53:52,16:52:00,,17:04:00,17:05:24,17:07:00,17:08:17,17:09:00,,,,,,,,,,,16:41:12,,,
113688801238922002,,,,,16:55:00,,16:53:12,,16:51:37,,16:56:33,,,16:49:00,16:50:00,,17:08:00,,,16:43:00,,,16:45:00,,17:05:00,17:02:46,,,,17:01:09,,16:59:52,16:58:00,,17:10:00,17:11:24,17:13:00,17:14:17,17:15:00,,,,,,,,,,,16:47:12,,,
113688802238922002,,,,,17:01:00,,16:59:12,,16:57:37,,17:02:33,,,16:55:00,16:56:00,,17:14:00,,,16:49:00,,,16:51:00,,17:11:00,17:08:46,,,,17:07:09,,17:05:52,17:04:00,,17:16:00,17:17:24,17:19:00,17:20:17,17:21:00,,,,,,,,,,,16:53:12,,,
113688803238922002,,,,,17:07:00,,17:05:12,,17:03:37,,17:08:33,,,17:01:00,17:02:00,,17:20:00,,,16:55:00,,,16:57:00,,17:17:00,17:14:46,,,,17:13:09,,17:11:52,17:10:00,,17:22:00,17:23:24,17:25:00,17:26:17,17:27:00,,,,,,,,,,,16:59:12,,,
113688804238922002,,,,,17:13:00,,17:11:12,,17:09:37,,17:14:33,,,17:07:00,17:08:00,,17:26:00,,,17:01:00,,,17:03:00,,17:23:00,17:20:46,,,,17:19:09,,17:17:52,17:16:00,,17:28:00,17:29:24,17:31:00,17:32:17,17:33:00,,,,,,,,,,,17:05:12,,,
113688805238922002,,,,,17:19:00,,17:17:12,,17:15:37,,17:20:33,,,17:13:00,17:14:00,,17:32:00,,,17:07:00,,,17:09:00,,17:29:00,17:26:46,,,,17:25:09,,17:23:52,17:22:00,,17:34:00,17:35:24,17:37:00,17:38:17,17:39:00,,,,,,,,,,,17:11:12,,,
113688806238922002,,,,,17:25:00,,17:23:12,,17:21:37,,17:26:33,,,17:19:00,17:20:00,,17:38:00,,,17:13:00,,,17:15:00,,17:35:00,17:32:46,,,,17:31:09,,17:29:52,17:28:00,,17:40:00,17:41:24,17:43:00,17:44:17,17:45:00,,,,,,,,,,,17:17:12,,,
113688807238922002,,,,,17:31:00,,17:29:12,,17:27:37,,17:32:33,,,17:25:00,17:26:00,,17:44:00,,,17:19:00,,,17:21:00,,17:41:00,17:38:46,,,,17:37:09,,17:35:52,17:34:00,,17:46:00,17:47:24,17:49:00,17:50:17,17:51:00,,,,,,,,,,,17:23:12,,,
113688808238922002,,,,,17:37:00,,17:35:12,,17:33:37,,17:38:33,,,17:31:00,17:32:00,,17:50:00,,,17:25:00,,,17:27:00,,17:47:00,17:44:46,,,,17:43:09,,17:41:52,17:40:00,,17:52:00,17:53:24,17:55:00,17:56:17,17:57:00,,,,,,,,,,,17:29:12,,,
113688809238922002,,,,,17:43:00,,17:41:12,,17:39:37,,17:44:33,,,17:37:00,17:38:00,,17:56:00,,,17:31:00,,,17:33:00,,17:53:00,17:50:46,,,,17:49:09,,17:47:52,17:46:00,,17:58:00,17:59:24,18:01:00,18:02:17,18:03:00,,,,,,,,,,,17:35:12,,,
113688810238922002,,,,,17:49:00,,17:47:12,,17:45:37,,17:50:33,,,17:43:00,17:44:00,,18:02:00,,,17:37:00,,,17:39:00,,17:59:00,17:56:46,,,,17:55:09,,17:53:52,17:52:00,,18:04:00,18:05:24,18:07:00,18:08:17,18:09:00,,,,,,,,,,,17:41:12,,,
113688811238922002,,,,,17:55:00,,17:53:12,,17:51:37,,17:56:33,,,17:49:00,17:50:00,,18:08:00,,,17:43:00,,,17:45:00,,18:05:00,18:02:46,,,,18:01:09,,17:59:52,17:58:00,,18:10:00,18:11:24,18:13:00,18:14:17,18:15:00,,,,,,,,,,,17:47:12,,,
113688812238922002,,,,,18:01:00,,17:59:12,,17:57:37,,18:02:33,,,17:55:00,17:56:00,,18:14:00,,,17:49:00,,,17:51:00,,18:11:00,18:08:46,,,,18:07:09,,18:05:52,18:04:00,,18:16:00,18:17:24,18:19:00,18:20:17,18:21:00,,,,,,,,,,,17:53:12,,,
113688813238922002,,,,,18:07:00,,18:05:12,,18:03:37,,18:08:33,,,18:01:00,18:02:00,,18:20:00,,,17:55:00,,,17:57:00,,18:17:00,18:14:46,,,,18:13:09,,18:11:52,18:10:00,,18:22:00,18:23:24,18:25:00,18:26:17,18:27:00,,,,,,,,,,,17:59:12,,,
113688814238922002,,,,,18:13:00,,18:11:12,,18:09:37,,18:14:33,,,18:07:00,18:08:00,,18:26:00,,,18:01:00,,,18:03:00,,18:23:00,18:20:46,,,,18:19:09,,18:17:52,18:16:00,,18:28:00,18:29:24,18:31:00,18:32:17,18:33:00,,,,,,,,,,,18:05:12,,,
113688815238922002,,,,,18:19:00,,18:17:12,,18:15:37,,18:20:33,,,18:13:00,18:14:00,,18:32:00,,,18:07:00,,,18:09:00,,18:29:00,18:26:46,,,,18:25:09,,18:23:52,18:22:00,,18:34:00,18:35:24,18:37:00,18:38:17,18:39:00,,,,,,,,,,,18:11:12,,,
113688816238922002,,,,,18:31:00,,18:29:12,,18:27:37,,18:32:33,,,18:25:00,18:26:00,,18:43:00,,,18:19:00,,,18:21:00,,18:41:00,18:38:46,,,,18:37:09,,18:35:52,18:34:00,,18:45:00,18:46:24,18:48:00,18:49:17,18:50:00,,,,,,,,,,,18:23:12,,,
113688817238922002,,,,,18:38:00,,18:36:12,,18:34:37,,18:39:33,,,18:32:00,18:33:00,,18:50:00,,,18:26:00,,,18:28:00,,18:48:00,18:45:46,,,,18:44:09,,18:42:52,18:41:00,,18:52:00,18:53:24,18:55:00,18:56:17,18:57:00,,,,,,,,,,,18:30:12,,,
