trip_id,1136,1156,1900,1901,1904,1988,2283,2287,2289,3313,6017,6018,6019,6020,6021,6022B,6023,6024,6053,6054B,6055,6056,6058,6059,6060,6061,6062,6190,6191,6435,6436,9023B,9291,9296,9996
113357524237592001,10:36:00,,10:11:00,10:15:06,10:13:37,,10:39:00,,10:40:00,,10:20:48,10:22:41,10:24:15,10:25:21,10:29:57,10:32:56,10:32:00,10:34:04,,,,,,,,,,,10:28:00,10:17:00,,10:18:53,10:27:12,,
113357525237592001,12:22:00,,11:56:00,12:00:06,11:58:37,,12:25:00,,12:26:00,,12:05:48,12:07:41,12:09:15,12:10:21,12:14:57,12:18:10,12:17:00,12:19:35,,,,,,,,,,,12:13:00,12:02:00,,12:03:53,12:12:12,,
113357526237592001,11:06:00,,10:41:00,10:45:06,10:43:37,,11:09:00,,11:10:00,,10:50:48,10:52:41,10:54:15,10:55:21,10:59:57,11:02:56,11:02:00,11:04:04,,,,,,,,,,,10:58:00,10:47:00,,10:48:53,10:57:12,,
113357527237592001,09:22:00,,08:55:00,08:59:06,08:57:37,,,,,,09:04:48,09:06:41,09:08:15,09:09:21,09:13:57,09:17:24,09:16:00,09:19:06,,,,,,,,,,,09:12:00,09:01:00,,09:02:53,09:11:12,,09:25:00
113357528237592001,09:12:00,,08:45:00,08:49:06,08:47:37,,09:15:00,,09:16:00,,08:54:48,08:56:41,08:58:15,08:59:21,09:03:57,09:07:24,09:06:00,09:09:06,,,,,,,,,,,09:02:00,08:51:00,,08:52:53,09:01:12,,
113357529237592001,08:42:00,,08:16:00,08:19:25,08:18:11,,,,,,08:25:09,08:27:12,08:28:55,08:30:07,08:34:57,08:38:10,08:37:00,08:39:35,,,,,,,,,,,08:33:00,08:21:00,,08:23:04,08:32:08,,08:45:00
113357530237592001,08:22:00,,07:56:00,07:58:44,07:57:44,,08:25:00,,08:26:00,,08:04:30,08:06:43,08:08:34,08:09:53,08:14:57,08:18:10,08:17:00,08:19:35,,,,,,,,,,,08:13:00,08:00:00,,08:02:14,08:12:04,,
113357531237592001,08:01:00,,07:36:00,07:38:44,07:37:44,,08:04:00,,08:05:00,,07:44:09,07:46:12,07:47:55,07:49:07,07:53:57,07:57:10,07:56:00,07:58:35,,,,,,,,,,,07:52:00,07:40:00,,07:42:04,07:51:08,,
113357532237592001,07:06:00,,06:46:00,06:48:44,06:47:44,,07:08:00,,07:09:00,,06:53:07,06:54:39,06:55:56,06:56:50,07:00:28,07:02:56,07:02:00,07:04:04,,,,,,,,,,,06:59:00,06:50:00,,06:51:33,06:58:21,,
113357533237592001,07:51:00,,07:26:00,07:28:44,07:27:44,,07:53:00,,07:54:00,,07:34:09,07:36:12,07:37:55,07:39:07,07:43:57,07:47:10,07:46:00,07:48:35,,,,,,,,,,,07:42:00,07:30:00,,07:32:04,07:41:08,,
113357534237592001,07:39:00,,07:16:00,07:18:44,07:17:44,,07:41:00,,07:42:00,,07:23:48,07:25:41,07:27:15,07:28:21,07:32:57,07:35:56,07:35:00,07:37:04,,,,,,,,,,,07:31:00,07:20:00,,07:21:53,07:30:12,,
113357535237592001,07:27:00,,07:06:00,07:08:44,07:07:44,,07:29:00,,07:30:00,,07:13:27,07:15:10,07:16:36,07:17:36,07:21:28,07:23:56,07:23:00,07:25:04,,,,,,,,,,,07:20:00,07:10:00,,07:11:43,07:19:17,,
113357536237592001,07:17:00,,06:56:00,06:58:44,06:57:44,,07:19:00,,07:20:00,,07:03:27,07:05:10,07:06:36,07:07:36,07:11:28,07:13:56,07:13:00,07:15:04,,,,,,,,,,,07:10:00,07:00:00,,07:01:43,07:09:17,,
113357537237592001,06:54:00,,06:36:00,06:38:44,06:37:44,,06:56:00,,06:57:00,,06:42:46,06:44:08,06:45:16,06:46:05,06:49:28,06:51:42,06:51:00,06:52:33,,,,,,,,,,,06:48:00,06:40:00,,06:41:23,06:47:25,,
113357538237592001,06:44:00,,06:26:00,06:28:44,06:27:44,,06:46:00,,06:47:00,,06:32:46,06:34:08,06:35:16,06:36:05,06:39:28,06:41:42,06:41:00,06:42:33,,,,,,,,,,,06:38:00,06:30:00,,06:31:23,06:37:25,,
113357539237592001,08:50:00,,08:25:00,08:28:25,08:27:11,,08:53:00,,08:54:00,,08:33:48,08:35:41,08:37:15,08:38:21,08:42:57,08:46:10,08:45:00,08:47:35,,,,,,,,,,,08:41:00,08:30:00,,08:31:53,08:40:12,,
113357540237592001,08:33:00,,08:06:00,08:09:25,08:08:11,,08:36:00,,08:37:00,,08:15:30,08:17:43,08:19:34,08:20:53,08:25:57,08:29:10,08:28:00,08:30:35,,,,,,,,,,,08:24:00,08:11:00,,08:13:14,08:23:04,,
113357541237592001,09:32:00,,09:05:00,09:09:06,09:07:37,,09:35:00,,09:36:00,,09:14:48,09:16:41,09:18:15,09:19:21,09:23:57,09:27:24,09:26:00,09:29:06,,,,,,,,,,,09:22:00,09:11:00,,09:12:53,09:21:12,,
113357542237592001,08:13:00,,07:46:00,07:48:44,07:47:44,,08:16:00,,08:17:00,,07:54:30,07:56:43,07:58:34,07:59:53,08:04:57,08:08:24,08:07:00,08:10:06,,,,,,,,,,,08:03:00,07:50:00,,07:52:14,08:02:04,,
113357543237592001,09:01:00,,08:35:00,08:39:06,08:37:37,,09:04:00,,09:05:00,,08:44:48,08:46:41,08:48:15,08:49:21,08:53:57,08:57:10,08:56:00,08:58:35,,,,,,,,,,,08:52:00,08:41:00,,08:42:53,08:51:12,,
113357544237592001,23:53:00,,23:35:00,23:37:44,23:36:44,,,,,,23:41:46,23:43:08,23:44:16,23:45:05,23:48:28,23:50:42,23:50:00,23:51:33,,,,,,,,,,,23:47:00,23:39:00,,23:40:23,23:46:25,,23:55:00
113357545237592001,,23:27:00,23:47:00,,,23:43:34,,23:25:00,23:24:00,23:40:08,,,,,,,,,23:28:19,23:29:05,23:30:00,23:31:17,23:34:24,23:35:32,23:36:29,23:37:59,23:39:23,23:33:00,,,23:41:00,,,23:33:31,
113357546237592001,23:33:00,,23:15:00,23:17:44,23:16:44,,,,,,23:21:46,23:23:08,23:24:16,23:25:05,23:28:28,23:30:42,23:30:00,23:31:33,,,,,,,,,,,23:27:00,23:19:00,,23:20:23,23:26:25,,23:35:00
113357547237592001,,22:26:00,22:48:00,,,22:44:00,,22:24:00,22:23:00,22:40:01,,,,,,,,,22:27:19,22:28:05,22:29:00,22:30:17,22:33:35,22:34:51,22:35:55,22:37:36,22:39:11,22:32:00,,,22:41:00,,,22:32:34,
113357548237592001,22:34:00,,22:14:00,22:17:25,22:16:11,,22:36:00,,22:37:00,,22:22:07,22:23:39,22:24:56,22:25:50,22:29:28,22:31:42,22:31:00,22:32:33,,,,,,,,,,,22:28:00,22:19:00,,22:20:33,22:27:21,,
113357549237592001,,21:46:00,22:08:00,,,22:04:00,,21:44:00,21:43:00,22:00:01,,,,,,,,,21:47:19,21:48:05,21:49:00,21:50:17,21:53:35,21:54:51,21:55:55,21:57:36,21:59:11,21:52:00,,,22:01:00,,,21:52:34,
113357550237592001,21:14:00,,20:53:00,20:57:06,20:55:37,,21:16:00,,21:17:00,,21:02:07,21:03:39,21:04:56,21:05:50,21:09:28,21:11:42,21:11:00,21:12:33,,,,,,,,,,,21:08:00,20:59:00,,21:00:33,21:07:21,,
113357551237592001,21:54:00,,21:34:00,21:37:25,21:36:11,,21:56:00,,21:57:00,,21:42:07,21:43:39,21:44:56,21:45:50,21:49:28,21:51:42,21:51:00,21:52:33,,,,,,,,,,,21:48:00,21:39:00,,21:40:33,21:47:21,,
113357552237592001,,22:06:00,22:28:00,,,22:24:00,,22:04:00,22:03:00,22:20:01,,,,,,,,,22:07:19,22:08:05,22:09:00,22:10:17,22:13:35,22:14:51,22:15:55,22:17:36,22:19:11,22:12:00,,,22:21:00,,,22:12:34,
113357553237592001,,21:26:00,21:48:00,,,21:44:00,,21:24:00,21:23:00,21:40:01,,,,,,,,,21:27:19,21:28:05,21:29:00,21:30:17,21:33:35,21:34:51,21:35:55,21:37:36,21:39:11,21:32:00,,,21:41:00,,,21:32:34,
113357554237592001,23:14:00,,22:54:00,22:57:25,22:56:11,,23:16:00,,23:17:00,,23:02:07,23:03:39,23:04:56,23:05:50,23:09:28,23:11:42,23:11:00,23:12:33,,,,,,,,,,,23:08:00,22:59:00,,23:00:33,23:07:21,,
113357555237592001,21:34:00,,21:14:00,21:17:25,21:16:11,,21:36:00,,21:37:00,,21:22:07,21:23:39,21:24:56,21:25:50,21:29:28,21:31:42,21:31:00,21:32:33,,,,,,,,,,,21:28:00,21:19:00,,21:20:33,21:27:21,,
113357556237592001,,22:46:00,23:07:00,,,23:03:34,,22:44:00,22:43:00,23:00:01,,,,,,,,,22:47:19,22:48:05,22:49:00,22:50:17,22:53:35,22:54:51,22:55:55,22:57:36,22:59:11,22:52:00,,,23:01:00,,,22:52:34,
113357557237592001,,20:43:00,21:07:00,,,21:03:00,,20:41:00,20:40:00,20:58:55,,,,,,,,,20:44:45,20:45:47,20:47:00,20:48:17,20:51:45,20:53:10,20:54:21,20:56:13,20:57:59,20:50:00,,,21:00:00,,,20:50:38,
113357558237592001,,21:06:00,21:28:00,,,21:24:00,,21:04:00,21:03:00,21:20:01,,,,,,,,,21:07:19,21:08:05,21:09:00,21:10:17,21:13:35,21:14:51,21:15:55,21:17:36,21:19:11,21:12:00,,,21:21:00,,,21:12:34,
113357559237592001,24:13:00,,23:55:00,23:57:44,23:56:44,,,,,,24:01:46,24:03:08,24:04:16,24:05:05,24:08:28,24:10:42,24:10:00,24:11:33,,,,,,,,,,,24:07:00,23:59:00,,24:00:23,24:06:25,,24:15:00
113357560237592001,22:14:00,,21:54:00,21:57:25,21:56:11,,,,,,22:02:07,22:03:39,22:04:56,22:05:50,22:09:28,22:11:42,22:11:00,22:12:33,,,,,,,,,,,22:08:00,21:59:00,,22:00:33,22:07:21,,22:16:00
113357561237592001,22:54:00,,22:34:00,22:37:25,22:36:11,,22:56:00,,22:57:00,,22:42:07,22:43:39,22:44:56,22:45:50,22:49:28,22:51:42,22:51:00,22:52:33,,,,,,,,,,,22:48:00,22:39:00,,22:40:33,22:47:21,,
113357562237592001,,23:07:00,23:27:00,,,23:23:34,,23:05:00,23:04:00,23:20:08,,,,,,,,,23:08:19,23:09:05,23:10:00,23:11:17,23:14:24,23:15:32,23:16:29,23:17:59,23:19:23,23:13:00,,,23:21:00,,,23:13:31,
113357563237592001,18:39:00,,18:11:00,18:15:47,18:14:03,,18:42:00,,18:43:00,,18:21:48,18:23:41,18:25:15,18:26:21,18:30:57,18:34:24,18:33:00,18:36:06,,,,,,,,,,,18:29:00,18:18:00,,18:19:53,18:28:12,,
113357564237592001,,17:30:00,18:01:00,,,17:55:51,,17:28:00,17:27:00,17:50:48,,,,,,,,,17:33:31,17:35:33,17:38:00,17:39:17,17:42:56,17:44:29,17:45:47,17:47:51,17:49:47,17:41:00,,,17:52:00,,,17:41:42,
113357565237592001,,20:02:00,20:26:00,,,20:22:00,,20:00:00,19:59:00,20:17:55,,,,,,,,,20:03:45,20:04:47,20:06:00,20:07:17,20:10:45,20:12:10,20:13:21,20:15:13,20:16:59,20:09:00,,,20:19:00,,,20:09:38,
113357566237592001,,19:09:00,19:37:00,,,19:32:25,,19:07:00,19:06:00,19:27:48,,,,,,,,,19:11:38,19:13:10,19:15:00,19:16:17,19:19:56,19:21:29,19:22:47,19:24:51,19:26:47,19:18:00,,,19:29:00,,,19:18:42,
113357567237592001,,18:52:00,19:22:00,,,19:17:25,,18:50:00,18:49:00,19:12:48,,,,,,,,,18:55:31,18:57:33,19:00:00,19:01:17,19:04:56,19:06:29,19:07:47,19:09:51,19:11:47,19:03:00,,,19:14:00,,,19:03:42,
113357568237592001,,14:21:00,14:49:00,,,14:45:00,,14:19:00,14:18:00,14:40:41,,,,,,,,,14:23:38,14:25:10,14:27:00,14:28:17,14:32:06,14:33:48,14:35:13,14:37:28,14:39:35,14:30:00,,,14:42:00,,,14:30:46,
113357569237592001,,19:40:00,20:07:00,,,20:02:25,,19:38:00,19:37:00,19:57:55,,,,,,,,,19:42:38,19:44:10,19:46:00,19:47:17,19:50:45,19:52:10,19:53:21,19:55:13,19:56:59,19:49:00,,,19:59:00,,,19:49:38,
113357570237592001,,20:22:00,20:46:00,,,20:42:00,,20:20:00,20:19:00,20:37:55,,,,,,,,,20:23:45,20:24:47,20:26:00,20:27:17,20:30:45,20:32:10,20:33:21,20:35:13,20:36:59,20:29:00,,,20:39:00,,,20:29:38,
113357571237592001,,14:31:00,14:59:00,,,14:55:00,,14:29:00,14:28:00,14:50:41,,,,,,,,,14:33:38,14:35:10,14:37:00,14:38:17,14:42:06,14:43:48,14:45:13,14:47:28,14:49:35,14:40:00,,,14:52:00,,,14:40:46,
113357572237592001,,16:49:00,17:21:00,,,17:15:51,,16:47:00,16:46:00,17:10:41,,,,,,,,,16:52:31,16:54:33,16:57:00,16:58:17,17:02:06,17:03:48,17:05:13,17:07:28,17:09:35,17:00:00,,,17:12:00,,,17:00:46,
113357573237592001,,17:40:00,18:11:00,,,18:05:51,,17:38:00,17:37:00,18:00:48,,,,,,,,,17:43:31,17:45:33,17:48:00,17:49:17,17:52:56,17:54:29,17:55:47,17:57:51,17:59:47,17:51:00,,,18:02:00,,,17:51:42,
113357574237592001,,16:29:00,17:01:00,,,16:55:51,,16:27:00,16:26:00,16:50:41,,,,,,,,,16:32:31,16:34:33,16:37:00,16:38:17,16:42:06,16:43:48,16:45:13,16:47:28,16:49:35,16:40:00,,,16:52:00,,,16:40:46,
113357575237592001,,17:52:00,18:23:00,,,18:17:51,,17:50:00,17:49:00,18:12:48,,,,,,,,,17:55:31,17:57:33,18:00:00,18:01:17,18:04:56,18:06:29,18:07:47,18:09:51,18:11:47,18:03:00,,,18:14:00,,,18:03:42,
113357576237592001,,15:00:00,15:29:00,,,15:25:00,,14:58:00,14:57:00,15:20:41,,,,,,,,,15:03:04,15:04:52,15:07:00,15:08:17,15:12:06,15:13:48,15:15:13,15:17:28,15:19:35,15:10:00,,,15:22:00,,,15:10:46,
113357577237592001,,17:20:00,17:51:00,,,17:45:51,,17:18:00,17:17:00,17:40:48,,,,,,,,,17:23:31,17:25:33,17:28:00,17:29:17,17:32:56,17:34:29,17:35:47,17:37:51,17:39:47,17:31:00,,,17:42:00,,,17:31:42,
113357578237592001,,16:59:00,17:31:00,,,17:25:51,,16:57:00,16:56:00,17:20:41,,,,,,,,,17:02:31,17:04:33,17:07:00,17:08:17,17:12:06,17:13:48,17:15:13,17:17:28,17:19:35,17:10:00,,,17:22:00,,,17:10:46,
113357579237592001,,15:40:00,16:11:00,,,16:05:51,,15:38:00,15:37:00,16:00:41,,,,,,,,,15:43:04,15:44:52,15:47:00,15:48:17,15:52:06,15:53:48,15:55:13,15:57:28,15:59:35,15:50:00,,,16:02:00,,,15:50:46,
113357580237592001,,18:07:00,18:38:00,,,18:32:51,,18:05:00,18:04:00,18:27:48,,,,,,,,,18:10:31,18:12:33,18:15:00,18:16:17,18:19:56,18:21:29,18:22:47,18:24:51,18:26:47,18:18:00,,,18:29:00,,,18:18:42,
113357581237592001,,15:50:00,16:21:00,,,16:15:51,,15:48:00,15:47:00,16:10:41,,,,,,,,,15:53:04,15:54:52,15:57:00,15:58:17,16:02:06,16:03:48,16:05:13,16:07:28,16:09:35,16:00:00,,,16:12:00,,,16:00:46,
113357582237592001,,16:19:00,16:51:00,,,16:45:51,,16:17:00,16:16:00,16:40:41,,,,,,,,,16:22:31,16:24:33,16:27:00,16:28:17,16:32:06,16:33:48,16:35:13,16:37:28,16:39:35,16:30:00,,,16:42:00,,,16:30:46,
113357583237592001,,15:30:00,16:00:00,,,15:55:25,,15:28:00,15:27:00,15:50:41,,,,,,,,,15:33:04,15:34:52,15:37:00,15:38:17,15:42:06,15:43:48,15:45:13,15:47:28,15:49:35,15:40:00,,,15:52:00,,,15:40:46,
113357584237592001,,18:37:00,19:08:00,,,19:02:51,,18:35:00,18:34:00,18:57:48,,,,,,,,,18:40:31,18:42:33,18:45:00,18:46:17,18:49:56,18:51:29,18:52:47,18:54:51,18:56:47,18:48:00,,,18:59:00,,,18:48:42,
113357585237592001,,16:39:00,17:11:00,,,17:05:51,,16:37:00,16:36:00,17:00:41,,,,,,,,,16:42:31,16:44:33,16:47:00,16:48:17,16:52:06,16:53:48,16:55:13,16:57:28,16:59:35,16:50:00,,,17:02:00,,,16:50:46,
113357586237592001,,17:10:00,17:41:00,,,17:35:51,,17:08:00,17:07:00,17:30:48,,,,,,,,,17:13:31,17:15:33,17:18:00,17:19:17,17:22:56,17:24:29,17:25:47,17:27:51,17:29:47,17:21:00,,,17:32:00,,,17:21:42,
113357587237592001,,15:59:00,16:31:00,,,16:25:51,,15:57:00,15:56:00,16:20:41,,,,,,,,,16:02:31,16:04:33,16:07:00,16:08:17,16:12:06,16:13:48,16:15:13,16:17:28,16:19:35,16:10:00,,,16:22:00,,,16:10:46,
113357588237592001,,16:09:00,16:41:00,,,16:35:51,,16:07:00,16:06:00,16:30:41,,,,,,,,,16:12:31,16:14:33,16:17:00,16:18:17,16:22:06,16:23:48,16:25:13,16:27:28,16:29:35,16:20:00,,,16:32:00,,,16:20:46,
113357589237592001,,19:25:00,19:52:00,,,19:47:25,,19:23:00,19:22:00,19:42:55,,,,,,,,,19:27:38,19:29:10,19:31:00,19:32:17,19:35:45,19:37:10,19:38:21,19:40:13,19:41:59,19:34:00,,,19:44:00,,,19:34:38,
113357596237592001,,18:22:00,18:53:00,,,18:47:51,,18:20:00,18:19:00,18:42:48,,,,,,,,,18:25:31,18:27:33,18:30:00,18:31:17,18:34:56,18:36:29,18:37:47,18:39:51,18:41:47,18:33:00,,,18:44:00,,,18:33:42,
113357598237592001,,13:48:00,14:15:00,,,14:11:00,,13:46:00,13:45:00,14:06:48,,,,,,,,,13:50:38,13:52:10,13:54:00,13:55:17,13:58:56,14:00:29,14:01:47,14:03:51,14:05:47,13:57:00,,,14:08:00,,,13:57:42,
113357604237592001,15:00:00,,14:34:00,14:38:06,14:36:37,,15:03:00,,15:04:00,,14:43:48,14:45:41,14:47:15,14:48:21,14:52:57,14:56:10,14:55:00,14:57:35,,,,,,,,,,,14:51:00,14:40:00,,14:41:53,14:50:12,,
113357610237592001,19:03:00,,18:36:00,18:40:06,18:38:37,,19:06:00,,19:07:00,,18:45:48,18:47:41,18:49:15,18:50:21,18:54:57,18:58:24,18:57:00,19:00:06,,,,,,,,,,,18:53:00,18:42:00,,18:43:53,18:52:12,,
113357611237592001,19:56:00,,19:30:00,19:34:06,19:32:37,,,,,,19:39:48,19:41:41,19:43:15,19:44:21,19:48:57,19:52:10,19:51:00,19:53:35,,,,,,,,,,,19:47:00,19:36:00,,19:37:53,19:46:12,,19:58:00
