trip_id,1015,1085,2225,2226,2252,2414,2415,2416,2417,2452,2453,2523,2550,2551,2555,2556,2598,2599,2600,2601,2602,2605,2606,2607,2612,2614,2616B,2617,2618,2619,2620,2621,2622,2623,2624,2625,2631,2632,2732,2939B,2952B,3046,3074,3681,3682,3856,5152,5161,5719,5915
113167048236924501,,15:57:00,,,16:04:02,,,,15:46:00,15:47:15,15:48:38,,16:02:51,15:58:43,,15:59:55,,,,,,,,,,,15:51:00,16:05:00,16:05:48,16:06:32,16:07:21,16:08:35,16:09:16,16:10:29,16:11:17,16:13:00,,15:49:44,,15:52:07,,16:14:36,16:17:00,16:01:00,,,15:53:24,15:53:57,,
113167049236924501,,13:42:00,,,13:49:02,,,,13:31:00,13:32:15,13:33:38,,13:47:51,13:43:43,,13:44:55,,,,,,,,,,,13:36:00,13:50:00,13:50:48,13:51:32,13:52:21,13:53:35,13:54:16,13:55:29,13:56:17,13:58:00,,13:34:44,,13:37:07,,13:59:36,14:02:00,13:46:00,,,13:38:24,13:38:57,,
113167050236924501,,15:27:00,,,15:34:02,,,,15:16:00,15:17:15,15:18:38,,15:32:51,15:28:43,,15:29:55,,,,,,,,,,,15:21:00,15:35:00,15:35:48,15:36:32,15:37:21,15:38:35,15:39:16,15:40:29,15:41:17,15:43:00,,15:19:44,,15:22:07,,15:44:36,15:47:00,15:31:00,,,15:23:24,15:23:57,,
113167051236924501,,16:27:00,,,16:34:02,,,,16:16:00,16:17:15,16:18:38,,16:32:51,16:28:43,,16:29:55,,,,,,,,,,,16:21:00,16:35:00,16:35:48,16:36:32,16:37:21,16:38:35,16:39:16,16:40:29,16:41:17,16:43:00,,16:19:44,,16:22:07,,16:44:36,16:47:00,16:31:00,,,16:23:24,16:23:57,,
113167052236924501,,16:12:00,,,16:19:02,,,,16:01:00,16:02:15,16:03:38,,16:17:51,16:13:43,,16:14:55,,,,,,,,,,,16:06:00,16:20:00,16:20:48,16:21:32,16:22:21,16:23:35,16:24:16,16:25:29,16:26:17,16:28:00,,16:04:44,,16:07:07,,16:29:36,16:32:00,16:16:00,,,16:08:24,16:08:57,,
113167053236924501,,11:21:00,,,11:28:47,,,,11:10:00,11:11:15,11:12:38,,11:27:19,11:22:43,,11:23:55,,,,,,,,,,,11:15:00,11:30:00,11:30:42,11:31:21,11:32:03,11:33:08,11:33:44,11:34:48,11:35:30,11:37:00,,11:13:44,,11:16:07,,11:38:36,11:41:00,11:25:00,,,11:17:24,11:17:57,,
113167054236924501,,12:41:00,,,12:48:47,,,,12:30:00,12:31:15,12:32:38,,12:47:19,12:42:43,,12:43:55,,,,,,,,,,,12:35:00,12:50:00,12:50:42,12:51:21,12:52:03,12:53:08,12:53:44,12:54:48,12:55:30,12:57:00,,12:33:44,,12:36:07,,12:58:36,13:01:00,12:45:00,,,12:37:24,12:37:57,,
113167055236924501,,14:12:00,,,14:19:02,,,,14:01:00,14:02:15,14:03:38,,14:17:51,14:13:43,,14:14:55,,,,,,,,,,,14:06:00,14:20:00,14:20:48,14:21:32,14:22:21,14:23:35,14:24:16,14:25:29,14:26:17,14:28:00,,14:04:44,,14:07:07,,14:29:36,14:32:00,14:16:00,,,14:08:24,14:08:57,,
113167056236924501,,12:57:00,,,13:04:02,,,,12:46:00,12:47:15,12:48:38,,13:02:51,12:58:43,,12:59:55,,,,,,,,,,,12:51:00,13:05:00,13:05:48,13:06:32,13:07:21,13:08:35,13:09:16,13:10:29,13:11:17,13:13:00,,12:49:44,,12:52:07,,13:14:36,13:17:00,13:01:00,,,12:53:24,12:53:57,,
113167057236924501,,12:21:00,,,12:28:47,,,,12:10:00,12:11:15,12:12:38,,12:27:19,12:22:43,,12:23:55,,,,,,,,,,,12:15:00,12:30:00,12:30:42,12:31:21,12:32:03,12:33:08,12:33:44,12:34:48,12:35:30,12:37:00,,12:13:44,,12:16:07,,12:38:36,12:41:00,12:25:00,,,12:17:24,12:17:57,,
113167058236924501,,14:42:00,,,14:49:02,,,,14:31:00,14:32:15,14:33:38,,14:47:51,14:43:43,,14:44:55,,,,,,,,,,,14:36:00,14:50:00,14:50:48,14:51:32,14:52:21,14:53:35,14:54:16,14:55:29,14:56:17,14:58:00,,14:34:44,,14:37:07,,14:59:36,15:02:00,14:46:00,,,14:38:24,14:38:57,,
113167059236924501,,13:27:00,,,13:34:02,,,,13:16:00,13:17:15,13:18:38,,13:32:51,13:28:43,,13:29:55,,,,,,,,,,,13:21:00,13:35:00,13:35:48,13:36:32,13:37:21,13:38:35,13:39:16,13:40:29,13:41:17,13:43:00,,13:19:44,,13:22:07,,13:44:36,13:47:00,13:31:00,,,13:23:24,13:23:57,,
113167060236924501,,08:20:00,,,08:27:02,,,,08:10:00,08:11:15,08:12:38,,08:25:51,08:21:43,,08:22:55,,,,,,,,,,,08:15:00,08:28:00,08:28:42,08:29:21,08:30:03,08:31:08,08:31:44,08:32:48,08:33:30,08:35:00,,08:13:44,,08:15:56,,08:36:12,08:38:00,08:24:00,,,08:17:00,08:17:28,,
113167061236924501,,09:00:00,,,09:07:02,,,,08:50:00,08:51:15,08:52:38,,09:05:51,09:01:43,,09:02:55,,,,,,,,,,,08:55:00,09:08:00,09:08:42,09:09:21,09:10:03,09:11:08,09:11:44,09:12:48,09:13:30,09:15:00,,08:53:44,,08:55:56,,09:16:12,09:18:00,09:04:00,,,08:57:00,08:57:28,,
113167062236924501,,05:58:00,,,06:05:02,,,,05:50:00,05:51:00,05:52:06,,06:03:51,05:59:43,,06:00:55,,,,,,,,,,,05:54:00,06:06:00,06:06:36,06:07:09,06:07:46,06:08:41,06:09:12,06:10:07,06:10:43,06:12:00,,05:52:59,,05:54:45,,06:13:12,06:15:00,06:02:00,,,05:55:36,05:55:58,,
113167063236924501,,07:29:00,,,07:36:02,,,,07:20:00,07:21:00,07:22:06,,07:34:51,07:30:43,,07:31:55,,,,,,,,,,,07:24:00,07:37:00,07:37:42,07:38:21,07:39:03,07:40:08,07:40:44,07:41:48,07:42:30,07:44:00,,07:22:59,,07:24:56,,07:45:12,07:47:00,07:33:00,,,07:26:00,07:26:28,,
113167064236924501,,08:40:00,,,08:47:02,,,,08:30:00,08:31:15,08:32:38,,08:45:51,08:41:43,,08:42:55,,,,,,,,,,,08:35:00,08:48:00,08:48:42,08:49:21,08:50:03,08:51:08,08:51:44,08:52:48,08:53:30,08:55:00,,08:33:44,,08:35:56,,08:56:12,08:58:00,08:44:00,,,08:37:00,08:37:28,,
113167065236924501,,07:59:00,,,08:06:02,,,,07:50:00,07:51:00,07:52:06,,08:04:51,08:00:43,,08:01:55,,,,,,,,,,,07:54:00,08:07:00,08:07:42,08:08:21,08:09:03,08:10:08,08:10:44,08:11:48,08:12:30,08:14:00,,07:52:59,,07:54:56,,08:15:12,08:17:00,08:03:00,,,07:56:00,07:56:28,,
113167066236924501,,11:01:00,,,11:08:47,,,,10:50:00,10:51:15,10:52:38,,11:07:19,11:02:43,,11:03:55,,,,,,,,,,,10:55:00,11:10:00,11:10:42,11:11:21,11:12:03,11:13:08,11:13:44,11:14:48,11:15:30,11:17:00,,10:53:44,,10:56:07,,11:18:36,11:21:00,11:05:00,,,10:57:24,10:57:57,,
113167067236924501,,10:41:00,,,10:48:47,,,,10:30:00,10:31:15,10:32:38,,10:47:19,10:42:43,,10:43:55,,,,,,,,,,,10:35:00,10:50:00,10:50:42,10:51:21,10:52:03,10:53:08,10:53:44,10:54:48,10:55:30,10:57:00,,10:33:44,,10:36:07,,10:58:36,11:01:00,10:45:00,,,10:37:24,10:37:57,,
113167068236924501,09:30:00,,09:21:14,09:22:39,,09:36:44,09:37:35,09:38:51,09:40:00,,,09:26:28,,,09:28:01,,09:12:00,09:14:26,09:15:33,09:16:15,09:17:41,09:18:02,09:19:15,09:20:00,09:35:00,09:13:15,,,,,,,,,,,09:35:43,,,,09:33:43,,09:10:00,,09:25:00,,,,09:32:49,09:31:53
113167069236924501,10:30:00,,10:21:14,10:22:39,,10:38:04,10:39:06,10:40:37,10:42:00,,,10:26:28,,,10:28:01,,10:12:00,10:14:26,10:15:33,10:16:15,10:17:41,10:18:02,10:19:15,10:20:00,10:36:00,10:13:15,,,,,,,,,,,10:36:52,,,,10:34:28,,10:10:00,,10:25:00,,,,10:33:23,10:32:16
113167070236924501,,10:00:00,,,10:07:47,,,,09:50:00,09:51:15,09:52:38,,10:06:19,10:01:43,,10:02:55,,,,,,,,,,,09:55:00,10:09:00,10:09:42,10:10:21,10:11:03,10:12:08,10:12:44,10:13:48,10:14:30,10:16:00,,09:53:44,,09:55:56,,10:17:36,10:20:00,10:04:00,,,09:57:00,09:57:28,,
113167071236924501,10:50:00,,10:41:14,10:42:39,,10:58:04,10:59:06,11:00:37,11:02:00,,,10:46:28,,,10:48:01,,10:32:00,10:34:26,10:35:33,10:36:15,10:37:41,10:38:02,10:39:15,10:40:00,10:56:00,10:33:15,,,,,,,,,,,10:56:52,,,,10:54:28,,10:30:00,,10:45:00,,,,10:53:23,10:52:16
113167072236924501,12:37:00,,12:28:14,12:29:39,,12:45:04,12:46:06,12:47:37,12:49:00,,,12:33:28,,,12:35:01,,12:18:00,12:20:44,12:21:59,12:22:47,12:24:24,12:24:48,12:26:09,12:27:00,12:43:00,12:19:24,,,,,,,,,,,12:43:52,,,,12:41:28,,12:16:00,,12:32:00,,,,12:40:23,12:39:16
113167073236924501,12:22:00,,12:13:14,12:14:39,,12:30:04,12:31:06,12:32:37,12:34:00,,,12:18:28,,,12:20:01,,12:03:00,12:05:44,12:06:59,12:07:47,12:09:24,12:09:48,12:11:09,12:12:00,12:28:00,12:04:24,,,,,,,,,,,12:28:52,,,,12:26:28,,12:01:00,,12:17:00,,,,12:25:23,12:24:16
113167074236924501,13:07:00,,12:58:14,12:59:39,,13:15:04,13:16:06,13:17:37,13:19:00,,,13:03:28,,,13:05:01,,12:48:00,12:50:44,12:51:59,12:52:47,12:54:24,12:54:48,12:56:09,12:57:00,13:13:00,12:49:24,,,,,,,,,,,13:13:52,,,,13:11:28,,12:46:00,,13:02:00,,,,13:10:23,13:09:16
113167075236924501,13:22:00,,13:13:14,13:14:39,,13:30:04,13:31:06,13:32:37,13:34:00,,,13:18:28,,,13:20:01,,13:03:00,13:05:44,13:06:59,13:07:47,13:09:24,13:09:48,13:11:09,13:12:00,13:28:00,13:04:24,,,,,,,,,,,13:28:52,,,,13:26:28,,13:01:00,,13:17:00,,,,13:25:23,13:24:16
113167076236924501,08:08:00,,08:00:59,08:02:07,,08:13:44,08:14:35,08:15:51,08:17:00,,,08:05:10,,,08:06:25,,07:52:00,07:54:26,07:55:33,07:56:15,07:57:41,07:58:02,07:59:15,08:00:00,08:12:00,07:53:15,,,,,,,,,,,08:12:43,,,,08:10:59,,07:50:00,,08:04:00,,,,08:10:15,08:09:30
113167077236924501,11:10:00,,11:01:14,11:02:39,,11:18:04,11:19:06,11:20:37,11:22:00,,,11:06:28,,,11:08:01,,10:52:00,10:54:26,10:55:33,10:56:15,10:57:41,10:58:02,10:59:15,11:00:00,11:16:00,10:53:15,,,,,,,,,,,11:16:52,,,,11:14:28,,10:50:00,,11:05:00,,,,11:13:23,11:12:16
113167078236924501,10:10:00,,10:01:14,10:02:39,,10:16:44,10:17:35,10:18:51,10:20:00,,,10:06:28,,,10:08:01,,09:52:00,09:54:26,09:55:33,09:56:15,09:57:41,09:58:02,09:59:15,10:00:00,10:15:00,09:53:15,,,,,,,,,,,10:15:43,,,,10:13:43,,09:50:00,,10:05:00,,,,10:12:49,10:11:53
113167079236924501,07:47:00,,07:39:59,07:41:07,,07:52:44,07:53:35,07:54:51,07:56:00,,,07:44:10,,,07:45:25,,07:31:00,07:33:26,07:34:33,07:35:15,07:36:41,07:37:02,07:38:15,07:39:00,07:51:00,07:32:15,,,,,,,,,,,07:51:43,,,,07:49:59,,07:29:00,,07:43:00,,,,07:49:15,07:48:30
113167080236924501,12:07:00,,11:58:14,11:59:39,,12:15:04,12:16:06,12:17:37,12:19:00,,,12:03:28,,,12:05:01,,11:48:00,11:50:44,11:51:59,11:52:47,11:54:24,11:54:48,11:56:09,11:57:00,12:13:00,11:49:24,,,,,,,,,,,12:13:52,,,,12:11:28,,11:46:00,,12:02:00,,,,12:10:23,12:09:16
113167081236924501,11:50:00,,11:41:14,11:42:39,,11:58:04,11:59:06,12:00:37,12:02:00,,,11:46:28,,,11:48:01,,11:32:00,11:34:26,11:35:33,11:36:15,11:37:41,11:38:02,11:39:15,11:40:00,11:56:00,11:33:15,,,,,,,,,,,11:56:52,,,,11:54:28,,11:30:00,,11:45:00,,,,11:53:23,11:52:16
113167082236924501,09:50:00,,09:41:14,09:42:39,,09:56:44,09:57:35,09:58:51,10:00:00,,,09:46:28,,,09:48:01,,09:32:00,09:34:26,09:35:33,09:36:15,09:37:41,09:38:02,09:39:15,09:40:00,09:55:00,09:33:15,,,,,,,,,,,09:55:43,,,,09:53:43,,09:30:00,,09:45:00,,,,09:52:49,09:51:53
113167083236924501,12:52:00,,12:43:14,12:44:39,,13:00:04,13:01:06,13:02:37,13:04:00,,,12:48:28,,,12:50:01,,12:33:00,12:35:44,12:36:59,12:37:47,12:39:24,12:39:48,12:41:09,12:42:00,12:58:00,12:34:24,,,,,,,,,,,12:58:52,,,,12:56:28,,12:31:00,,12:47:00,,,,12:55:23,12:54:16
113167084236924501,11:30:00,,11:21:14,11:22:39,,11:38:04,11:39:06,11:40:37,11:42:00,,,11:26:28,,,11:28:01,,11:12:00,11:14:26,11:15:33,11:16:15,11:17:41,11:18:02,11:19:15,11:20:00,11:36:00,11:13:15,,,,,,,,,,,11:36:52,,,,11:34:28,,11:10:00,,11:25:00,,,,11:33:23,11:32:16
113167085236924501,08:48:00,,08:40:59,08:42:07,,08:53:44,08:54:35,08:55:51,08:57:00,,,08:45:10,,,08:46:25,,08:32:00,08:34:26,08:35:33,08:36:15,08:37:41,08:38:02,08:39:15,08:40:00,08:52:00,08:33:15,,,,,,,,,,,08:52:43,,,,08:50:59,,08:30:00,,08:44:00,,,,08:50:15,08:49:30
113167086236924501,07:23:00,,07:15:59,07:17:07,,07:28:44,07:29:35,07:30:51,07:32:00,,,07:20:10,,,07:21:25,,07:07:00,07:09:26,07:10:33,07:11:15,07:12:41,07:13:02,07:14:15,07:15:00,07:27:00,07:08:15,,,,,,,,,,,07:27:43,,,,07:25:59,,07:05:00,,07:19:00,,,,07:25:15,07:24:30
113167087236924501,06:52:00,,06:44:59,06:46:07,,06:57:44,06:58:35,06:59:51,07:01:00,,,06:49:10,,,06:50:25,,06:37:00,06:39:08,06:40:06,06:40:43,06:41:58,06:42:17,06:43:21,06:44:00,06:56:00,06:38:06,,,,,,,,,,,06:56:43,,,,06:54:59,,06:35:00,,06:48:00,,,,06:54:15,06:53:30
113167088236924501,09:10:00,,09:01:14,09:02:39,,09:15:44,09:16:35,09:17:51,09:19:00,,,09:06:28,,,09:08:01,,08:52:00,08:54:26,08:55:33,08:56:15,08:57:41,08:58:02,08:59:15,09:00:00,09:14:00,08:53:15,,,,,,,,,,,09:14:43,,,,09:12:59,,08:50:00,,09:05:00,,,,09:12:15,09:11:30
113167089236924501,08:28:00,,08:20:59,08:22:07,,08:33:44,08:34:35,08:35:51,08:37:00,,,08:25:10,,,08:26:25,,08:12:00,08:14:26,08:15:33,08:16:15,08:17:41,08:18:02,08:19:15,08:20:00,08:32:00,08:13:15,,,,,,,,,,,08:32:43,,,,08:30:59,,08:10:00,,08:24:00,,,,08:30:15,08:29:30
113167090236924501,23:48:00,,23:40:59,23:42:07,,23:53:44,23:54:35,23:55:51,23:57:00,,,23:45:10,,,23:46:25,,23:33:00,23:35:08,23:36:06,23:36:43,23:37:58,23:38:17,23:39:21,23:40:00,23:52:00,23:34:06,,,,,,,,,,,23:52:43,,,,23:50:59,,23:31:00,,23:44:00,,,,23:50:15,23:49:30
113167091236924501,24:08:00,,24:00:59,24:02:07,,24:13:44,24:14:35,24:15:51,24:17:00,,,24:05:10,,,24:06:25,,23:53:00,23:55:08,23:56:06,23:56:43,23:57:58,23:58:17,23:59:21,24:00:00,24:12:00,23:54:06,,,,,,,,,,,24:12:43,,,,24:10:59,,23:51:00,,24:04:00,,,,24:10:15,24:09:30
113167092236924501,22:48:00,,22:40:59,22:42:07,,22:54:44,22:55:35,22:56:51,22:58:00,,,22:45:10,,,22:46:25,,22:33:00,22:35:08,22:36:06,22:36:43,22:37:58,22:38:17,22:39:21,22:40:00,22:53:00,22:34:06,,,,,,,,,,,22:53:43,,,,22:51:43,,22:31:00,,22:44:00,,,,22:50:49,22:49:53
113167093236924501,22:08:00,,22:00:59,22:02:07,,22:14:44,22:15:35,22:16:51,22:18:00,,,22:05:10,,,22:06:25,,21:53:00,21:55:08,21:56:06,21:56:43,21:57:58,21:58:17,21:59:21,22:00:00,22:13:00,21:54:06,,,,,,,,,,,22:13:43,,,,22:11:43,,21:51:00,,22:04:00,,,,22:10:49,22:09:53
113167094236924501,21:48:00,,21:40:59,21:42:07,,21:54:44,21:55:35,21:56:51,21:58:00,,,21:45:10,,,21:46:25,,21:33:00,21:35:08,21:36:06,21:36:43,21:37:58,21:38:17,21:39:21,21:40:00,21:53:00,21:34:06,,,,,,,,,,,21:53:43,,,,21:51:43,,21:31:00,,21:44:00,,,,21:50:49,21:49:53
113167095236924501,19:52:00,,19:43:14,19:44:39,,19:58:44,19:59:35,20:00:51,20:02:00,,,19:48:28,,,19:50:01,,19:33:00,19:35:44,19:36:59,19:37:47,19:39:24,19:39:48,19:41:09,19:42:00,19:57:00,19:34:24,,,,,,,,,,,19:57:43,,,,19:55:43,,19:31:00,,19:47:00,,,,19:54:49,19:53:53
113167096236924501,20:50:00,,20:41:59,20:43:07,,20:56:44,20:57:35,20:58:51,21:00:00,,,20:46:28,,,20:48:01,,20:33:00,20:35:26,20:36:33,20:37:15,20:38:41,20:39:02,20:40:15,20:41:00,20:55:00,20:34:15,,,,,,,,,,,20:55:43,,,,20:53:43,,20:31:00,,20:45:00,,,,20:52:49,20:51:53
113167097236924501,20:11:00,,20:02:59,20:04:07,,20:17:44,20:18:35,20:19:51,20:21:00,,,20:07:28,,,20:09:01,,19:53:00,19:55:44,19:56:59,19:57:47,19:59:24,19:59:48,20:01:09,20:02:00,20:16:00,19:54:24,,,,,,,,,,,20:16:43,,,,20:14:43,,19:51:00,,20:06:00,,,,20:13:49,20:12:53
113167098236924501,19:32:00,,19:23:14,19:24:39,,19:38:44,19:39:35,19:40:51,19:42:00,,,19:28:28,,,19:30:01,,19:13:00,19:15:44,19:16:59,19:17:47,19:19:24,19:19:48,19:21:09,19:22:00,19:37:00,19:14:24,,,,,,,,,,,19:37:43,,,,19:35:43,,19:11:00,,19:27:00,,,,19:34:49,19:33:53
113167099236924501,18:37:00,,18:28:14,18:29:39,,18:44:04,18:45:06,18:46:37,18:48:00,,,18:33:28,,,18:35:01,,18:18:00,18:20:44,18:21:59,18:22:47,18:24:24,18:24:48,18:26:09,18:27:00,18:42:00,18:19:24,,,,,,,,,,,18:42:52,,,,18:40:43,,18:16:00,,18:32:00,,,,18:39:49,18:38:53
113167100236924501,18:07:00,,17:58:14,17:59:39,,18:14:04,18:15:06,18:16:37,18:18:00,,,18:03:28,,,18:05:01,,17:48:00,17:50:44,17:51:59,17:52:47,17:54:24,17:54:48,17:56:09,17:57:00,18:12:00,17:49:24,,,,,,,,,,,18:12:52,,,,18:10:43,,17:46:00,,18:02:00,,,,18:09:49,18:08:53
113167101236924501,16:52:00,,16:43:14,16:44:39,,17:00:04,17:01:06,17:02:37,17:04:00,,,16:48:28,,,16:50:01,,16:33:00,16:35:44,16:36:59,16:37:47,16:39:24,16:39:48,16:41:09,16:42:00,16:58:00,16:34:24,,,,,,,,,,,16:58:52,,,,16:56:28,,16:31:00,,16:47:00,,,,16:55:23,16:54:16
113167102236924501,17:22:00,,17:13:14,17:14:39,,17:30:04,17:31:06,17:32:37,17:34:00,,,17:18:28,,,17:20:01,,17:03:00,17:05:44,17:06:59,17:07:47,17:09:24,17:09:48,17:11:09,17:12:00,17:28:00,17:04:24,,,,,,,,,,,17:28:52,,,,17:26:28,,17:01:00,,17:17:00,,,,17:25:23,17:24:16
113167103236924501,23:08:00,,23:00:59,23:02:07,,23:13:44,23:14:35,23:15:51,23:17:00,,,23:05:10,,,23:06:25,,22:53:00,22:55:08,22:56:06,22:56:43,22:57:58,22:58:17,22:59:21,23:00:00,23:12:00,22:54:06,,,,,,,,,,,23:12:43,,,,23:10:59,,22:51:00,,23:04:00,,,,23:10:15,23:09:30
113167104236924501,15:37:00,,15:28:14,15:29:39,,15:45:04,15:46:06,15:47:37,15:49:00,,,15:33:28,,,15:35:01,,15:18:00,15:20:44,15:21:59,15:22:47,15:24:24,15:24:48,15:26:09,15:27:00,15:43:00,15:19:24,,,,,,,,,,,15:43:52,,,,15:41:28,,15:16:00,,15:32:00,,,,15:40:23,15:39:16
113167105236924501,16:07:00,,15:58:14,15:59:39,,16:15:04,16:16:06,16:17:37,16:19:00,,,16:03:28,,,16:05:01,,15:48:00,15:50:44,15:51:59,15:52:47,15:54:24,15:54:48,15:56:09,15:57:00,16:13:00,15:49:24,,,,,,,,,,,16:13:52,,,,16:11:28,,15:46:00,,16:02:00,,,,16:10:23,16:09:16
113167106236924501,19:12:00,,19:03:14,19:04:39,,19:18:44,19:19:35,19:20:51,19:22:00,,,19:08:28,,,19:10:01,,18:53:00,18:55:44,18:56:59,18:57:47,18:59:24,18:59:48,19:01:09,19:02:00,19:17:00,18:54:24,,,,,,,,,,,19:17:43,,,,19:15:43,,18:51:00,,19:07:00,,,,19:14:49,19:13:53
113167107236924501,17:52:00,,17:43:14,17:44:39,,18:00:04,18:01:06,18:02:37,18:04:00,,,17:48:28,,,17:50:01,,17:33:00,17:35:44,17:36:59,17:37:47,17:39:24,17:39:48,17:41:09,17:42:00,17:58:00,17:34:24,,,,,,,,,,,17:58:52,,,,17:56:28,,17:31:00,,17:47:00,,,,17:55:23,17:54:16
113167108236924501,20:30:00,,20:21:59,20:23:07,,20:36:44,20:37:35,20:38:51,20:40:00,,,20:26:28,,,20:28:01,,20:13:00,20:15:26,20:16:33,20:17:15,20:18:41,20:19:02,20:20:15,20:21:00,20:35:00,20:14:15,,,,,,,,,,,20:35:43,,,,20:33:43,,20:11:00,,20:25:00,,,,20:32:49,20:31:53
113167109236924501,21:28:00,,21:20:59,21:22:07,,21:34:44,21:35:35,21:36:51,21:38:00,,,21:25:10,,,21:26:25,,21:13:00,21:15:08,21:16:06,21:16:43,21:17:58,21:18:17,21:19:21,21:20:00,21:33:00,21:14:06,,,,,,,,,,,21:33:43,,,,21:31:43,,21:11:00,,21:24:00,,,,21:30:49,21:29:53
113167110236924501,23:28:00,,23:20:59,23:22:07,,23:33:44,23:34:35,23:35:51,23:37:00,,,23:25:10,,,23:26:25,,23:13:00,23:15:08,23:16:06,23:16:43,23:17:58,23:18:17,23:19:21,23:20:00,23:32:00,23:14:06,,,,,,,,,,,23:32:43,,,,23:30:59,,23:11:00,,23:24:00,,,,23:30:15,23:29:30
113167111236924501,21:09:00,,21:01:59,21:03:07,,21:15:44,21:16:35,21:17:51,21:19:00,,,21:06:10,,,21:07:25,,20:53:00,20:55:26,20:56:33,20:57:15,20:58:41,20:59:02,21:00:15,21:01:00,21:14:00,20:54:15,,,,,,,,,,,21:14:43,,,,21:12:43,,20:51:00,,21:05:00,,,,21:11:49,21:10:53
113167112236924501,22:28:00,,22:20:59,22:22:07,,22:34:44,22:35:35,22:36:51,22:38:00,,,22:25:10,,,22:26:25,,22:13:00,22:15:08,22:16:06,22:16:43,22:17:58,22:18:17,22:19:21,22:20:00,22:33:00,22:14:06,,,,,,,,,,,22:33:43,,,,22:31:43,,22:11:00,,22:24:00,,,,22:30:49,22:29:53
113167113236924501,18:52:00,,18:43:14,18:44:39,,18:59:04,19:00:06,19:01:37,19:03:00,,,18:48:28,,,18:50:01,,18:33:00,18:35:44,18:36:59,18:37:47,18:39:24,18:39:48,18:41:09,18:42:00,18:57:00,18:34:24,,,,,,,,,,,18:57:52,,,,18:55:43,,18:31:00,,18:47:00,,,,18:54:49,18:53:53
113167114236924501,14:52:00,,14:43:14,14:44:39,,15:00:04,15:01:06,15:02:37,15:04:00,,,14:48:28,,,14:50:01,,14:33:00,14:35:44,14:36:59,14:37:47,14:39:24,14:39:48,14:41:09,14:42:00,14:58:00,14:34:24,,,,,,,,,,,14:58:52,,,,14:56:28,,14:31:00,,14:47:00,,,,14:55:23,14:54:16
113167115236924501,,06:28:00,,,06:35:02,,,,06:20:00,06:21:00,06:22:06,,06:33:51,06:29:43,,06:30:55,,,,,,,,,,,06:24:00,06:36:00,06:36:36,06:37:09,06:37:46,06:38:41,06:39:12,06:40:07,06:40:43,06:42:00,,06:22:59,,06:24:45,,06:43:12,06:45:00,06:32:00,,,06:25:36,06:25:58,,
113167116236924501,,10:21:00,,,10:28:47,,,,10:10:00,10:11:15,10:12:38,,10:27:19,10:22:43,,10:23:55,,,,,,,,,,,10:15:00,10:30:00,10:30:42,10:31:21,10:32:03,10:33:08,10:33:44,10:34:48,10:35:30,10:37:00,,10:13:44,,10:16:07,,10:38:36,10:41:00,10:25:00,,,10:17:24,10:17:57,,
113167117236924501,,09:40:00,,,09:47:02,,,,09:30:00,09:31:15,09:32:38,,09:45:51,09:41:43,,09:42:55,,,,,,,,,,,09:35:00,09:48:00,09:48:42,09:49:21,09:50:03,09:51:08,09:51:44,09:52:48,09:53:30,09:55:00,,09:33:44,,09:35:56,,09:56:12,09:58:00,09:44:00,,,09:37:00,09:37:28,,
113167118236924501,,09:20:00,,,09:27:02,,,,09:10:00,09:11:15,09:12:38,,09:25:51,09:21:43,,09:22:55,,,,,,,,,,,09:15:00,09:28:00,09:28:42,09:29:21,09:30:03,09:31:08,09:31:44,09:32:48,09:33:30,09:35:00,,09:13:44,,09:15:56,,09:36:12,09:38:00,09:24:00,,,09:17:00,09:17:28,,
113174179236942601,,17:07:00,,,17:14:02,,,,16:57:00,16:58:00,16:59:06,,17:12:51,17:08:43,,17:09:55,,,,,,,,,,,17:01:00,17:15:00,17:15:42,17:16:21,17:17:03,17:18:08,17:18:44,17:19:48,17:20:30,17:22:00,,16:59:59,,17:02:07,,17:23:36,17:26:00,17:11:00,,,17:03:24,17:03:57,,
113174180236942601,09:32:00,,09:24:59,09:26:07,,09:37:44,09:38:35,09:39:51,09:41:00,,,09:29:10,,,09:30:25,,09:17:00,09:19:08,09:20:06,09:20:43,09:21:58,09:22:17,09:23:21,09:24:00,09:36:00,09:18:06,,,,,,,,,,,09:36:43,,,,09:34:59,,09:15:00,,09:28:00,,,,09:34:15,09:33:30
113174181236942601,06:05:00,,,,,06:10:44,06:11:35,06:12:51,06:14:00,,,06:02:10,,,06:03:25,,,,,,,,,,06:09:00,,,,,,,,,,,,06:09:43,,,,06:07:59,,,,06:01:00,,,,06:07:15,06:06:30
113174182236942601,,,,,18:28:06,,,,,,,,18:27:00,,,,,,,,,,,,,,,18:29:00,18:29:42,18:30:21,18:31:03,18:32:08,18:32:44,18:33:48,18:34:30,18:36:00,,,,,,18:37:12,18:39:00,,,,,,,
113174183236942601,,,24:41:00,24:42:09,,,,,,,,,,,,,24:33:00,24:35:08,24:36:06,24:36:43,24:37:58,24:38:17,24:39:21,24:40:00,,24:34:06,,,,,,,,,,,,,,,,,24:31:00,,,24:44:00,,,,
113174184236942601,05:35:00,,,,,05:40:44,05:41:35,05:42:51,05:44:00,,,05:32:10,,,05:33:25,,,,,,,,,,05:39:00,,,,,,,,,,,,05:39:43,,,,05:37:59,,,,05:31:00,,,,05:37:15,05:36:30
