trip_id,0089,1042,5272F,5273F,5281G,5501,5502,5503,5504,5507,5508,5531,5555,5556,5559,5560,5561F,5562,5601,5602,5603,5604,5605,5655,5656,5657,5658,5659,9551,9552,9553,9556,9557,9575,9577,9578
113515197238345602,13:21:00,,,13:13:00,,,,,,,,,13:10:00,13:11:08,13:14:43,13:16:37,13:18:00,13:19:44,,,,,,13:04:00,13:05:21,13:06:49,13:07:50,13:08:45,,,,,12:58:00,12:59:23,13:00:36,13:02:59
113515200238345602,12:58:00,,,,13:05:00,12:59:02,13:00:00,13:01:41,13:03:11,13:07:00,13:08:00,,,,,,,,13:09:15,13:10:10,13:11:07,13:12:34,13:14:00,,,,,,13:15:01,13:18:42,13:17:28,13:20:00,,,,
113515203238345602,12:38:00,,,,12:45:00,12:39:02,12:40:00,12:41:41,12:43:11,12:47:00,12:48:00,,,,,,,,12:49:15,12:50:10,12:51:07,12:52:34,12:54:00,,,,,,12:55:01,12:58:42,12:57:28,13:00:00,,,,
113515204238345602,13:01:00,,,12:53:00,,,,,,,,,12:50:00,12:51:08,12:54:43,12:56:37,12:58:00,12:59:44,,,,,,12:44:00,12:45:21,12:46:49,12:47:50,12:48:45,,,,,12:38:00,12:39:23,12:40:36,12:42:59
113515206238345602,12:18:00,,,,12:25:00,12:19:02,12:20:00,12:21:41,12:23:11,12:27:00,12:28:00,,,,,,,,12:29:15,12:30:10,12:31:07,12:32:34,12:34:00,,,,,,12:35:01,12:38:42,12:37:28,12:40:00,,,,
113515207238345602,12:41:00,,,12:33:00,,,,,,,,,12:30:00,12:31:08,12:34:43,12:36:37,12:38:00,12:39:44,,,,,,12:24:00,12:25:21,12:26:49,12:27:50,12:28:45,,,,,12:18:00,12:19:23,12:20:36,12:22:59
113515210238345602,11:58:00,,,,12:05:00,11:59:02,12:00:00,12:01:41,12:03:11,12:07:00,12:08:00,,,,,,,,12:09:15,12:10:10,12:11:07,12:12:34,12:14:00,,,,,,12:15:01,12:18:42,12:17:28,12:20:00,,,,
113515211238345602,12:21:00,,,12:13:00,,,,,,,,,12:10:00,12:11:08,12:14:43,12:16:37,12:18:00,12:19:44,,,,,,12:04:00,12:05:21,12:06:49,12:07:50,12:08:45,,,,,11:58:00,11:59:23,12:00:36,12:02:59
113515213238345602,12:01:00,,,11:53:00,,,,,,,,,11:50:00,11:51:08,11:54:43,11:56:37,11:58:00,11:59:44,,,,,,11:44:00,11:45:21,11:46:49,11:47:50,11:48:45,,,,,11:38:00,11:39:23,11:40:36,11:42:59
113515216238345602,11:38:00,,,,11:45:00,11:39:02,11:40:00,11:41:41,11:43:11,11:47:00,11:48:00,,,,,,,,11:49:15,11:50:10,11:51:07,11:52:34,11:54:00,,,,,,11:55:01,11:58:42,11:57:28,12:00:00,,,,
113515219238345602,11:18:00,,,,11:25:00,11:19:02,11:20:00,11:21:41,11:23:11,11:27:00,11:28:00,,,,,,,,11:29:15,11:30:10,11:31:07,11:32:34,11:34:00,,,,,,11:35:01,11:38:42,11:37:28,11:40:00,,,,
113515220238345602,11:40:00,,,11:32:00,,,,,,,,,11:29:00,11:30:08,11:33:43,11:35:37,11:37:00,11:38:44,,,,,,11:23:00,11:24:21,11:25:49,11:26:50,11:27:45,,,,,11:17:00,11:18:23,11:19:36,11:21:59
113515223238345602,10:58:00,,,,11:05:00,10:59:02,11:00:00,11:01:41,11:03:11,11:07:00,11:08:00,,,,,,,,11:09:15,11:10:10,11:11:07,11:12:34,11:14:00,,,,,,11:15:01,11:18:42,11:17:28,11:20:00,,,,
113515224238345602,11:21:00,,,11:13:00,,,,,,,,,11:10:00,11:11:08,11:14:43,11:16:37,11:18:00,11:19:44,,,,,,11:04:00,11:05:21,11:06:49,11:07:50,11:08:45,,,,,10:58:00,10:59:23,11:00:36,11:02:59
113515226238345602,10:38:00,,,,10:45:00,10:39:02,10:40:00,10:41:41,10:43:11,10:47:00,10:48:00,,,,,,,,10:49:02,10:49:49,10:50:36,10:51:49,10:53:00,,,,,,10:54:01,10:57:42,10:56:28,10:59:00,,,,
113515227238345602,11:01:00,,,10:53:00,,,,,,,,,10:50:00,10:51:08,10:54:43,10:56:37,10:58:00,10:59:44,,,,,,10:44:00,10:45:21,10:46:49,10:47:50,10:48:45,,,,,10:38:00,10:39:23,10:40:36,10:42:59
113515229238345602,10:41:00,,,10:33:00,,,,,,,,,10:30:00,10:31:08,10:34:43,10:36:37,10:38:00,10:39:44,,,,,,10:24:00,10:25:21,10:26:49,10:27:50,10:28:45,,,,,10:18:00,10:19:23,10:20:36,10:22:59
113515232238345602,10:18:00,,,,10:25:00,10:19:02,10:20:00,10:21:41,10:23:11,10:27:00,10:28:00,,,,,,,,10:29:02,10:29:49,10:30:36,10:31:49,10:33:00,,,,,,10:34:01,10:37:42,10:36:28,10:39:00,,,,
113515235238345602,09:58:00,,,,10:05:00,09:59:02,10:00:00,10:01:41,10:03:11,10:07:00,10:08:00,,,,,,,,10:09:02,10:09:49,10:10:36,10:11:49,10:13:00,,,,,,10:14:01,10:17:42,10:16:28,10:19:00,,,,
113515236238345602,10:21:00,,,10:13:00,,,,,,,,,10:10:00,10:11:08,10:14:43,10:16:37,10:18:00,10:19:44,,,,,,10:04:00,10:05:21,10:06:49,10:07:50,10:08:45,,,,,09:58:00,09:59:23,10:00:36,10:02:59
113515239238345602,09:38:00,,,,09:45:00,09:39:02,09:40:00,09:41:41,09:43:11,09:47:00,09:48:00,,,,,,,,09:49:02,09:49:49,09:50:36,09:51:49,09:53:00,,,,,,09:54:01,09:57:42,09:56:28,09:59:00,,,,
113515240238345602,10:01:00,,,09:53:00,,,,,,,,,09:50:00,09:51:08,09:54:43,09:56:37,09:58:00,09:59:44,,,,,,09:45:00,09:46:07,09:47:21,09:48:11,09:48:58,,,,,09:39:00,09:40:23,09:41:36,09:43:59
113515242238345602,09:18:00,,,,09:25:00,09:19:02,09:20:00,09:21:41,09:23:11,09:27:00,09:28:00,,,,,,,,09:29:02,09:29:49,09:30:36,09:31:49,09:33:00,,,,,,09:34:01,09:37:42,09:36:28,09:39:00,,,,
113515243238345602,09:41:00,,,09:33:00,,,,,,,,,09:30:00,09:31:08,09:34:43,09:36:37,09:38:00,09:39:44,,,,,,09:25:00,09:26:07,09:27:21,09:28:11,09:28:58,,,,,09:19:00,09:20:23,09:21:36,09:23:59
113515245238345602,09:22:00,,,09:15:00,,,,,,,,09:21:00,09:12:00,09:13:08,09:16:43,09:18:37,09:20:00,,,,,,,09:07:00,09:08:07,09:09:21,09:10:11,09:10:58,,,,,09:01:00,09:02:23,09:03:36,09:05:59
113515248238345602,08:58:00,,,,09:05:00,08:59:02,09:00:00,09:01:41,09:03:11,09:07:00,09:08:00,,,,,,,,09:09:02,09:09:49,09:10:36,09:11:49,09:13:00,,,,,,09:14:01,09:17:42,09:16:28,09:19:00,,,,
113515251238345602,08:36:00,,,,08:43:00,08:37:02,08:38:00,08:39:41,08:41:11,08:45:00,08:46:00,,,,,,,,08:47:02,08:47:49,08:48:36,08:49:49,08:51:00,,,,,,08:52:01,08:55:42,08:54:28,08:57:00,,,,
113515252238345602,09:02:00,,,08:55:00,,,,,,,,09:01:00,08:52:00,08:53:08,08:56:43,08:58:37,09:00:00,,,,,,,08:47:00,08:48:07,08:49:21,08:50:11,08:50:58,,,,,08:41:00,08:42:23,08:43:36,08:45:59
113515255238345602,08:15:00,,,,08:22:00,08:16:02,08:17:00,08:18:41,08:20:11,08:24:00,08:25:00,,,,,,,,08:26:02,08:26:49,08:27:36,08:28:49,08:30:00,,,,,,08:31:01,08:34:42,08:33:28,08:36:00,,,,
113515256238345602,08:42:00,,,08:35:00,,,,,,,,08:41:00,08:32:00,08:33:08,08:36:43,08:38:37,08:40:00,,,,,,,08:27:00,08:28:07,08:29:21,08:30:11,08:30:58,,,,,08:21:00,08:22:23,08:23:36,08:25:59
113515258238345602,07:52:00,,,,07:59:00,07:53:02,07:54:00,07:55:41,07:57:11,08:01:00,08:02:00,,,,,,,,08:03:02,08:03:49,08:04:36,08:05:49,08:07:00,,,,,,08:08:01,08:11:42,08:10:28,08:13:00,,,,
113515259238345602,08:10:00,,,08:03:00,,,,,,,,08:09:00,,,08:04:43,08:06:37,08:08:00,,,,,,,,,,,,,,,,,,,
113515262238345602,07:21:00,,,,07:28:00,07:22:02,07:23:00,07:24:41,07:26:11,07:30:00,07:31:00,,,,,,,,07:32:02,07:32:49,07:33:36,07:34:49,07:36:00,,,,,,07:37:01,07:40:42,07:39:28,07:42:00,,,,
113515263238345602,07:47:00,,,07:40:00,,,,,,,,07:46:00,07:37:00,07:38:08,07:41:43,07:43:37,07:45:00,,,,,,,07:32:00,07:33:07,07:34:21,07:35:11,07:35:58,,,,,07:26:00,07:27:23,07:28:36,07:30:59
113515265238345602,07:16:00,,,07:09:00,,,,,,,,07:15:00,07:06:00,07:07:08,07:10:43,07:12:37,07:14:00,,,,,,,07:01:00,07:02:07,07:03:21,07:04:11,07:04:58,,,,,06:55:00,06:56:23,06:57:36,06:59:59
113515267238345602,06:50:00,,,,06:57:00,06:51:02,06:52:00,06:53:41,06:55:11,06:59:00,07:00:00,,,,,,,,07:01:02,07:01:49,07:02:36,07:03:49,07:05:00,,,,,,07:06:01,07:09:42,07:08:28,07:11:00,,,,
113515269238345602,06:43:00,,,06:36:00,,,,,,,,06:42:00,06:33:00,06:34:08,06:37:43,06:39:37,06:41:00,,,,,,,06:28:00,06:29:07,06:30:21,06:31:11,06:31:58,,,,,06:22:00,06:23:23,06:24:36,06:26:59
113515271238345602,06:19:00,,,,06:26:00,06:20:02,06:21:00,06:22:41,06:24:11,06:28:00,06:29:00,,,,,,,,06:30:02,06:30:49,06:31:36,06:32:49,06:34:00,,,,,,06:35:01,06:38:42,06:37:28,06:40:00,,,,
113515273238345602,06:13:00,,,06:06:00,,,,,,,,06:12:00,06:03:00,06:04:08,06:07:43,06:09:37,06:11:00,,,,,,,05:58:00,05:59:07,06:00:21,06:01:11,06:01:58,,,,,05:52:00,05:53:23,05:54:36,05:56:59
113515293238345602,05:17:00,,,,05:24:00,05:18:02,05:19:00,05:20:41,05:22:11,05:26:00,05:27:00,,,,,,,,05:28:02,05:28:49,05:29:36,05:30:49,05:32:00,,,,,,05:32:51,05:35:55,05:34:54,05:37:00,,,,
113515294238345602,24:35:00,,,24:28:00,,,,,,,,24:34:00,24:25:00,24:26:08,24:29:43,24:31:37,24:33:00,,,,,,,24:20:00,24:21:07,24:22:21,24:23:11,24:23:58,,,,,24:14:00,24:15:23,24:16:36,24:18:59
113515295238345602,,,24:40:00,,,,,,,,,,24:37:00,24:38:08,,,,,,,,,,24:32:00,24:33:07,24:34:21,24:35:11,24:35:58,,,,,24:26:00,24:27:23,24:28:36,24:30:59
113515296238345602,,,25:01:00,,,,,,,,,,24:58:00,24:59:08,,,,,,,,,,24:53:00,24:54:07,24:55:21,24:56:11,24:56:58,,,,,24:47:00,24:48:23,24:49:36,24:51:59
113515297238345602,05:48:00,,,,05:55:00,05:49:02,05:50:00,05:51:41,05:53:11,05:57:00,05:58:00,,,,,,,,05:59:02,05:59:49,06:00:36,06:01:49,06:03:00,,,,,,06:03:51,06:06:55,06:05:54,06:08:00,,,,
113515299238345602,,,,,,,,,,07:53:00,07:54:00,,,,,,,,07:55:02,07:55:49,07:56:36,07:57:49,07:59:00,,,,,,08:00:01,08:03:42,08:02:28,08:05:00,,,,
113515303238345602,05:09:00,,,05:02:00,,,,,,,,05:08:00,,,05:03:43,05:05:37,05:07:00,,,,,,,,,,,,,,,,,,,
113515304238345602,05:36:00,,,05:29:00,,,,,,,,05:35:00,,,05:30:43,05:32:37,05:34:00,,,,,,,,,,,,,,,,,,,
113515488238345602,08:19:00,,,08:12:00,,,,,,,,08:18:00,08:09:00,08:10:08,08:13:43,08:15:37,08:17:00,,,,,,,08:04:00,08:05:07,08:06:21,08:07:11,08:07:58,,,,,07:58:00,07:59:23,08:00:36,08:02:59
113515536238347502,05:17:00,,,,05:24:00,05:18:02,05:19:00,05:20:41,05:22:11,05:26:00,05:27:00,,,,,,,,05:28:02,05:28:49,05:29:36,05:30:49,05:32:00,,,,,,05:32:51,05:35:55,05:34:54,05:37:00,,,,
113515537238347502,05:50:00,,,,05:57:00,05:51:02,05:52:00,05:53:41,05:55:11,05:59:00,06:00:00,,,,,,,,06:01:02,06:01:49,06:02:36,06:03:49,06:05:00,,,,,,06:05:51,06:08:55,06:07:54,06:10:00,,,,
113515538238347502,06:20:00,,,,06:27:00,06:21:02,06:22:00,06:23:41,06:25:11,06:29:00,06:30:00,,,,,,,,06:31:02,06:31:49,06:32:36,06:33:49,06:35:00,,,,,,06:36:01,06:39:42,06:38:28,06:41:00,,,,
113515539238347502,06:50:00,,,,06:57:00,06:51:02,06:52:00,06:53:41,06:55:11,06:59:00,07:00:00,,,,,,,,07:01:02,07:01:49,07:02:36,07:03:49,07:05:00,,,,,,07:06:01,07:09:42,07:08:28,07:11:00,,,,
113515540238347502,08:10:00,,,,08:17:00,08:11:02,08:12:00,08:13:41,08:15:11,08:19:00,08:20:00,,,,,,,,08:21:02,08:21:49,08:22:36,08:23:49,08:25:00,,,,,,08:26:01,08:29:42,08:28:28,08:31:00,,,,
113515541238347502,08:30:00,,,,08:37:00,08:31:02,08:32:00,08:33:41,08:35:11,08:39:00,08:40:00,,,,,,,,08:41:02,08:41:49,08:42:36,08:43:49,08:45:00,,,,,,08:46:01,08:49:42,08:48:28,08:51:00,,,,
113515542238347502,08:50:00,,,,08:57:00,08:51:02,08:52:00,08:53:41,08:55:11,08:59:00,09:00:00,,,,,,,,09:01:02,09:01:49,09:02:36,09:03:49,09:05:00,,,,,,09:06:01,09:09:42,09:08:28,09:11:00,,,,
113515543238347502,09:10:00,,,,09:17:00,09:11:02,09:12:00,09:13:41,09:15:11,09:19:00,09:20:00,,,,,,,,09:21:02,09:21:49,09:22:36,09:23:49,09:25:00,,,,,,09:26:01,09:29:42,09:28:28,09:31:00,,,,
113515544238347502,20:39:00,,,,20:46:00,20:40:02,20:41:00,20:42:41,20:44:11,20:48:00,20:49:00,,,,,,,,20:50:02,20:50:49,20:51:36,20:52:49,20:54:00,,,,,,20:54:51,20:57:55,20:56:54,20:59:00,,,,
113515545238347502,20:59:00,,,,21:06:00,21:00:02,21:01:00,21:02:41,21:04:11,21:08:00,21:09:00,,,,,,,,21:10:02,21:10:49,21:11:36,21:12:49,21:14:00,,,,,,21:14:51,21:17:55,21:16:54,21:19:00,,,,
113515546238347502,21:19:00,,,,21:26:00,21:20:02,21:21:00,21:22:41,21:24:11,21:28:00,21:29:00,,,,,,,,21:30:02,21:30:49,21:31:36,21:32:49,21:34:00,,,,,,21:34:51,21:37:55,21:36:54,21:39:00,,,,
113515547238347502,21:39:00,,,,21:46:00,21:40:02,21:41:00,21:42:41,21:44:11,21:48:00,21:49:00,,,,,,,,21:50:02,21:50:49,21:51:36,21:52:49,21:54:00,,,,,,21:54:51,21:57:55,21:56:54,21:59:00,,,,
113515548238347502,21:59:00,,,,22:06:00,22:00:02,22:01:00,22:02:41,22:04:11,22:08:00,22:09:00,,,,,,,,22:10:02,22:10:49,22:11:36,22:12:49,22:14:00,,,,,,22:14:51,22:17:55,22:16:54,22:19:00,,,,
113515549238347502,22:19:00,,,,22:26:00,22:20:02,22:21:00,22:22:41,22:24:11,22:28:00,22:29:00,,,,,,,,22:30:02,22:30:49,22:31:36,22:32:49,22:34:00,,,,,,22:34:51,22:37:55,22:36:54,22:39:00,,,,
113515550238347502,22:39:00,,,,22:46:00,22:40:02,22:41:00,22:42:41,22:44:11,22:48:00,22:49:00,,,,,,,,22:50:02,22:50:49,22:51:36,22:52:49,22:54:00,,,,,,22:54:51,22:57:55,22:56:54,22:59:00,,,,
113515551238347502,22:59:00,,,,23:06:00,23:00:02,23:01:00,23:02:41,23:04:11,23:08:00,23:09:00,,,,,,,,23:10:02,23:10:49,23:11:36,23:12:49,23:14:00,,,,,,23:14:51,23:17:55,23:16:54,23:19:00,,,,
113515552238347502,23:20:00,,,,23:27:00,23:21:02,23:22:00,23:23:41,23:25:11,23:29:00,23:30:00,,,,,,,,23:31:02,23:31:49,23:32:36,23:33:49,23:35:00,,,,,,23:35:51,23:38:55,23:37:54,23:40:00,,,,
113515553238347502,23:40:00,,,,23:47:00,23:41:02,23:42:00,23:43:41,23:45:11,23:49:00,23:50:00,,,,,,,,23:51:02,23:51:49,23:52:36,23:53:49,23:55:00,,,,,,23:55:51,23:58:55,23:57:54,24:00:00,,,,
113515554238347502,24:00:00,,,,24:07:00,24:01:02,24:02:00,24:03:41,24:05:11,24:09:00,24:10:00,,,,,,,,24:11:02,24:11:49,24:12:36,24:13:49,24:15:00,,,,,,24:15:51,24:18:55,24:17:54,24:20:00,,,,
113515555238347502,24:20:00,,,,24:27:00,24:21:02,24:22:00,24:23:41,24:25:11,24:29:00,24:30:00,,,,,,,,24:31:02,24:31:49,24:32:36,24:33:49,24:35:00,,,,,,24:35:51,24:38:55,24:37:54,24:40:00,,,,
113515601238347502,09:59:00,,,,10:06:00,10:00:02,10:01:00,10:02:41,10:04:11,10:08:00,10:09:00,,,,,,,,10:10:02,10:10:49,10:11:36,10:12:49,10:14:00,,,,,,10:15:01,10:18:42,10:17:28,10:20:00,,,,
113515602238347502,10:14:00,,,,10:21:00,10:15:02,10:16:00,10:17:41,10:19:11,10:23:00,10:24:00,,,,,,,,10:25:02,10:25:49,10:26:36,10:27:49,10:29:00,,,,,,10:30:01,10:33:42,10:32:28,10:35:00,,,,
113515603238347502,10:29:00,,,,10:36:00,10:30:02,10:31:00,10:32:41,10:34:11,10:38:00,10:39:00,,,,,,,,10:40:02,10:40:49,10:41:36,10:42:49,10:44:00,,,,,,10:45:01,10:48:42,10:47:28,10:50:00,,,,
113515604238347502,10:44:00,,,,10:51:00,10:45:02,10:46:00,10:47:41,10:49:11,10:53:00,10:54:00,,,,,,,,10:55:02,10:55:49,10:56:36,10:57:49,10:59:00,,,,,,11:00:01,11:03:42,11:02:28,11:05:00,,,,
113515605238347502,10:59:00,,,,11:06:00,11:00:02,11:01:00,11:02:41,11:04:11,11:08:00,11:09:00,,,,,,,,11:10:02,11:10:49,11:11:36,11:12:49,11:14:00,,,,,,11:15:01,11:18:42,11:17:28,11:20:00,,,,
113515606238347502,11:14:00,,,,11:21:00,11:15:02,11:16:00,11:17:41,11:19:11,11:23:00,11:24:00,,,,,,,,11:25:02,11:25:49,11:26:36,11:27:49,11:29:00,,,,,,11:30:01,11:33:42,11:32:28,11:35:00,,,,
113515607238347502,11:29:00,,,,11:36:00,11:30:02,11:31:00,11:32:41,11:34:11,11:38:00,11:39:00,,,,,,,,11:40:02,11:40:49,11:41:36,11:42:49,11:44:00,,,,,,11:45:01,11:48:42,11:47:28,11:50:00,,,,
113515608238347502,11:44:00,,,,11:51:00,11:45:02,11:46:00,11:47:41,11:49:11,11:53:00,11:54:00,,,,,,,,11:55:02,11:55:49,11:56:36,11:57:49,11:59:00,,,,,,12:00:01,12:03:42,12:02:28,12:05:00,,,,
113515609238347502,11:59:00,,,,12:06:00,12:00:02,12:01:00,12:02:41,12:04:11,12:08:00,12:09:00,,,,,,,,12:10:02,12:10:49,12:11:36,12:12:49,12:14:00,,,,,,12:15:01,12:18:42,12:17:28,12:20:00,,,,
113515610238347502,12:13:00,,,,12:20:00,12:14:02,12:15:00,12:16:41,12:18:11,12:22:00,12:23:00,,,,,,,,12:24:02,12:24:49,12:25:36,12:26:49,12:28:00,,,,,,12:29:01,12:32:42,12:31:28,12:34:00,,,,
113515611238347502,12:29:00,,,,12:36:00,12:30:02,12:31:00,12:32:41,12:34:11,12:38:00,12:39:00,,,,,,,,12:40:02,12:40:49,12:41:36,12:42:49,12:44:00,,,,,,12:45:01,12:48:42,12:47:28,12:50:00,,,,
113515612238347502,12:44:00,,,,12:51:00,12:45:02,12:46:00,12:47:41,12:49:11,12:53:00,12:54:00,,,,,,,,12:55:02,12:55:49,12:56:36,12:57:49,12:59:00,,,,,,13:00:01,13:03:42,13:02:28,13:05:00,,,,
113515613238347502,12:59:00,,,,13:06:00,13:00:02,13:01:00,13:02:41,13:04:11,13:08:00,13:09:00,,,,,,,,13:10:02,13:10:49,13:11:36,13:12:49,13:14:00,,,,,,13:15:01,13:18:42,13:17:28,13:20:00,,,,
113515614238347502,13:14:00,,,,13:21:00,13:15:02,13:16:00,13:17:41,13:19:11,13:23:00,13:24:00,,,,,,,,13:25:02,13:25:49,13:26:36,13:27:49,13:29:00,,,,,,13:30:01,13:33:42,13:32:28,13:35:00,,,,
113515615238347502,13:29:00,,,,13:36:00,13:30:02,13:31:00,13:32:41,13:34:11,13:38:00,13:39:00,,,,,,,,13:40:02,13:40:49,13:41:36,13:42:49,13:44:00,,,,,,13:45:01,13:48:42,13:47:28,13:50:00,,,,
113515616238347502,13:44:00,,,,13:51:00,13:45:02,13:46:00,13:47:41,13:49:11,13:53:00,13:54:00,,,,,,,,13:55:02,13:55:49,13:56:36,13:57:49,13:59:00,,,,,,14:00:01,14:03:42,14:02:28,14:05:00,,,,
113515617238347502,13:59:00,,,,14:06:00,14:00:02,14:01:00,14:02:41,14:04:11,14:08:00,14:09:00,,,,,,,,14:10:02,14:10:49,14:11:36,14:12:49,14:14:00,,,,,,14:15:01,14:18:42,14:17:28,14:20:00,,,,
113515618238347502,14:13:00,,,,14:20:00,14:14:02,14:15:00,14:16:41,14:18:11,14:22:00,14:23:00,,,,,,,,14:24:02,14:24:49,14:25:36,14:26:49,14:28:00,,,,,,14:29:01,14:32:42,14:31:28,14:34:00,,,,
113515619238347502,14:28:00,,,,14:35:00,14:29:02,14:30:00,14:31:41,14:33:11,14:37:00,14:38:00,,,,,,,,14:39:02,14:39:49,14:40:36,14:41:49,14:43:00,,,,,,14:44:01,14:47:42,14:46:28,14:49:00,,,,
113515620238347502,14:44:00,,,,14:51:00,14:45:02,14:46:00,14:47:41,14:49:11,14:53:00,14:54:00,,,,,,,,14:55:02,14:55:49,14:56:36,14:57:49,14:59:00,,,,,,15:00:01,15:03:42,15:02:28,15:05:00,,,,
113515621238347502,14:59:00,,,,15:06:00,15:00:02,15:01:00,15:02:41,15:04:11,15:08:00,15:09:00,,,,,,,,15:10:02,15:10:49,15:11:36,15:12:49,15:14:00,,,,,,15:15:01,15:18:42,15:17:28,15:20:00,,,,
113515622238347502,15:13:00,,,,15:20:00,15:14:02,15:15:00,15:16:41,15:18:11,15:22:00,15:23:00,,,,,,,,15:24:02,15:24:49,15:25:36,15:26:49,15:28:00,,,,,,15:29:01,15:32:42,15:31:28,15:34:00,,,,
113515623238347502,15:29:00,,,,15:36:00,15:30:02,15:31:00,15:32:41,15:34:11,15:38:00,15:39:00,,,,,,,,15:40:02,15:40:49,15:41:36,15:42:49,15:44:00,,,,,,15:45:01,15:48:42,15:47:28,15:50:00,,,,
113515624238347502,15:44:00,,,,15:51:00,15:45:02,15:46:00,15:47:41,15:49:11,15:53:00,15:54:00,,,,,,,,15:55:02,15:55:49,15:56:36,15:57:49,15:59:00,,,,,,16:00:01,16:03:42,16:02:28,16:05:00,,,,
113515625238347502,15:59:00,,,,16:06:00,16:00:02,16:01:00,16:02:41,16:04:11,16:08:00,16:09:00,,,,,,,,16:10:02,16:10:49,16:11:36,16:12:49,16:14:00,,,,,,16:15:01,16:18:42,16:17:28,16:20:00,,,,
113515626238347502,16:14:00,,,,16:21:00,16:15:02,16:16:00,16:17:41,16:19:11,16:23:00,16:24:00,,,,,,,,16:25:02,16:25:49,16:26:36,16:27:49,16:29:00,,,,,,16:30:01,16:33:42,16:32:28,16:35:00,,,,
113515627238347502,16:29:00,,,,16:36:00,16:30:02,16:31:00,16:32:41,16:34:11,16:38:00,16:39:00,,,,,,,,16:40:02,16:40:49,16:41:36,16:42:49,16:44:00,,,,,,16:45:01,16:48:42,16:47:28,16:50:00,,,,
113515628238347502,16:44:00,,,,16:51:00,16:45:02,16:46:00,16:47:41,16:49:11,16:53:00,16:54:00,,,,,,,,16:55:02,16:55:49,16:56:36,16:57:49,16:59:00,,,,,,17:00:01,17:03:42,17:02:28,17:05:00,,,,
113515629238347502,16:59:00,,,,17:06:00,17:00:02,17:01:00,17:02:41,17:04:11,17:08:00,17:09:00,,,,,,,,17:10:02,17:10:49,17:11:36,17:12:49,17:14:00,,,,,,17:15:01,17:18:42,17:17:28,17:20:00,,,,
113515630238347502,17:14:00,,,,17:21:00,17:15:02,17:16:00,17:17:41,17:19:11,17:23:00,17:24:00,,,,,,,,17:25:02,17:25:49,17:26:36,17:27:49,17:29:00,,,,,,17:30:01,17:33:42,17:32:28,17:35:00,,,,
113515631238347502,17:29:00,,,,17:36:00,17:30:02,17:31:00,17:32:41,17:34:11,17:38:00,17:39:00,,,,,,,,17:40:02,17:40:49,17:41:36,17:42:49,17:44:00,,,,,,17:45:01,17:48:42,17:47:28,17:50:00,,,,
113515632238347502,17:44:00,,,,17:51:00,17:45:02,17:46:00,17:47:41,17:49:11,17:53:00,17:54:00,,,,,,,,17:55:02,17:55:49,17:56:36,17:57:49,17:59:00,,,,,,18:00:01,18:03:42,18:02:28,18:05:00,,,,
113515633238347502,17:59:00,,,,18:06:00,18:00:02,18:01:00,18:02:41,18:04:11,18:08:00,18:09:00,,,,,,,,18:10:02,18:10:49,18:11:36,18:12:49,18:14:00,,,,,,18:15:01,18:18:42,18:17:28,18:20:00,,,,
113515634238347502,18:14:00,,,,18:21:00,18:15:02,18:16:00,18:17:41,18:19:11,18:23:00,18:24:00,,,,,,,,18:25:02,18:25:49,18:26:36,18:27:49,18:29:00,,,,,,18:30:01,18:33:42,18:32:28,18:35:00,,,,
113515635238347502,18:29:00,,,,18:36:00,18:30:02,18:31:00,18:32:41,18:34:11,18:38:00,18:39:00,,,,,,,,18:40:02,18:40:49,18:41:36,18:42:49,18:44:00,,,,,,18:45:01,18:48:42,18:47:28,18:50:00,,,,
113515636238347502,18:44:00,,,,18:51:00,18:45:02,18:46:00,18:47:41,18:49:11,18:53:00,18:54:00,,,,,,,,18:55:02,18:55:49,18:56:36,18:57:49,18:59:00,,,,,,19:00:01,19:03:42,19:02:28,19:05:00,,,,
113515637238347502,18:59:00,,,,19:06:00,19:00:02,19:01:00,19:02:41,19:04:11,19:08:00,19:09:00,,,,,,,,19:10:02,19:10:49,19:11:36,19:12:49,19:14:00,,,,,,19:15:01,19:18:42,19:17:28,19:20:00,,,,
113515638238347502,19:17:00,,,,19:24:00,19:18:02,19:19:00,19:20:41,19:22:11,19:26:00,19:27:00,,,,,,,,19:28:02,19:28:49,19:29:36,19:30:49,19:32:00,,,,,,19:33:01,19:36:42,19:35:28,19:38:00,,,,
113515639238347502,19:38:00,,,,19:45:00,19:39:02,19:40:00,19:41:41,19:43:11,19:47:00,19:48:00,,,,,,,,19:49:02,19:49:49,19:50:36,19:51:49,19:53:00,,,,,,19:54:01,19:57:42,19:56:28,19:59:00,,,,
113515640238347502,19:59:00,,,,20:06:00,20:00:02,20:01:00,20:02:41,20:04:11,20:08:00,20:09:00,,,,,,,,20:10:02,20:10:49,20:11:36,20:12:49,20:14:00,,,,,,20:15:01,20:18:42,20:17:28,20:20:00,,,,
113515641238347502,20:19:00,,,,20:26:00,20:20:02,20:21:00,20:22:41,20:24:11,20:28:00,20:29:00,,,,,,,,20:30:02,20:30:49,20:31:36,20:32:49,20:34:00,,,,,,20:35:01,20:38:42,20:37:28,20:40:00,,,,
113515646238347502,05:09:00,,,05:02:00,,,,,,,,05:08:00,,,05:03:43,05:05:37,05:07:00,,,,,,,,,,,,,,,,,,,
113515648238347502,05:36:00,,,05:29:00,,,,,,,,05:35:00,,,05:30:43,05:32:37,05:34:00,,,,,,,,,,,,,,,,,,,
