trip_id,1043,1383,1385,1525,1531,1540,1550,1551,1553,1554,2015,2017,2022,2025,2027,2028,2029,2069,2071,2078,2084,2085,2087,9851,9853,9876
113284211237312601,24:09:57,24:05:00,,24:07:06,,24:06:09,,24:08:00,,,24:17:00,,24:09:14,,,,,,24:14:47,24:15:48,24:11:00,24:11:27,24:16:23,,,24:13:34
113284212237312601,23:49:57,23:45:00,,23:47:06,,23:46:09,,23:48:00,,,23:57:00,,23:49:14,,,,,,23:54:47,23:55:48,23:51:00,23:51:27,23:56:23,,,23:53:34
113284213237312601,23:29:57,23:25:00,,23:27:06,,23:26:09,,23:28:00,,,23:37:00,,23:29:14,,,,,,23:34:47,23:35:48,23:31:00,23:31:27,23:36:23,,,23:33:34
113284214237312601,23:09:57,23:05:00,,23:07:06,,23:06:09,,23:08:00,,,23:17:00,,23:09:14,,,,,,23:14:47,23:15:48,23:11:00,23:11:27,23:16:23,,,23:13:34
113284215237312601,22:49:57,22:45:00,,22:47:06,,22:46:09,,22:48:00,,,22:57:00,,22:49:14,,,,,,22:54:47,22:55:48,22:51:00,22:51:27,22:56:23,,,22:53:34
113284216237312601,22:29:57,22:25:00,,22:27:06,,22:26:09,,22:28:00,,,22:37:00,,22:29:14,,,,,,22:34:47,22:35:48,22:31:00,22:31:27,22:36:23,,,22:33:34
113284217237312601,22:09:57,22:05:00,,22:07:06,,22:06:09,,22:08:00,,,22:17:00,,22:09:14,,,,,,22:14:47,22:15:48,22:11:00,22:11:27,22:16:23,,,22:13:34
113284218237312601,21:49:57,21:45:00,,21:47:06,,21:46:09,,21:48:00,,,21:57:00,,21:49:14,,,,,,21:54:47,21:55:48,21:51:00,21:51:27,21:56:23,,,21:53:34
113284219237312601,21:29:57,21:25:00,,21:27:06,,21:26:09,,21:28:00,,,21:37:00,,21:29:14,,,,,,21:34:47,21:35:48,21:31:00,21:31:27,21:36:23,,,21:33:34
113284220237312601,21:09:57,21:05:00,,21:07:06,,21:06:09,,21:08:00,,,21:17:00,,21:09:14,,,,,,21:14:47,21:15:48,21:11:00,21:11:27,21:16:23,,,21:13:34
113284221237312601,20:49:57,20:45:00,,20:47:06,,20:46:09,,20:48:00,,,20:57:00,,20:49:14,,,,,,20:54:47,20:55:48,20:51:00,20:51:27,20:56:23,,,20:53:34
113284222237312601,20:29:57,20:25:00,,20:27:06,,20:26:09,,20:28:00,,,20:37:00,,20:29:14,,,,,,20:34:47,20:35:48,20:31:00,20:31:27,20:36:23,,,20:33:34
113284223237312601,20:09:57,20:05:00,,20:07:06,,20:06:09,,20:08:00,,,20:17:00,,20:09:14,,,,,,20:14:47,20:15:48,20:11:00,20:11:27,20:16:23,,,20:13:34
113284224237312601,19:49:57,19:45:00,,19:47:06,,19:46:09,,19:48:00,,,19:58:00,,19:49:14,,,,,,19:55:24,19:56:36,19:51:00,19:51:31,19:57:17,,,19:53:59
113284225237312601,19:29:57,19:25:00,,19:27:06,,19:26:09,,19:28:00,,,19:38:00,,19:29:14,,,,,,19:35:24,19:36:36,19:31:00,19:31:31,19:37:17,,,19:33:59
113284226237312601,19:09:57,19:05:00,,19:07:06,,19:06:09,,19:08:00,,,19:18:00,,19:09:14,,,,,,19:15:24,19:16:36,19:11:00,19:11:31,19:17:17,,,19:13:59
113284227237312601,18:49:57,18:45:00,,18:47:06,,18:46:09,,18:48:00,,,18:58:00,,18:49:14,,,,,,18:55:24,18:56:36,18:51:00,18:51:31,18:57:17,,,18:53:59
113284228237312601,18:29:57,18:25:00,,18:27:06,,18:26:09,,18:28:00,,,18:38:00,,18:29:14,,,,,,18:35:24,18:36:36,18:31:00,18:31:31,18:37:17,,,18:33:59
113284229237312601,18:09:57,18:05:00,,18:07:06,,18:06:09,,18:08:00,,,18:18:00,,18:09:14,,,,,,18:15:24,18:16:36,18:11:00,18:11:31,18:17:17,,,18:13:59
113284230237312601,17:49:57,17:45:00,,17:47:06,,17:46:09,,17:48:00,,,17:58:00,,17:49:14,,,,,,17:55:24,17:56:36,17:51:00,17:51:31,17:57:17,,,17:53:59
113284231237312601,17:29:57,17:25:00,,17:27:06,,17:26:09,,17:28:00,,,17:38:00,,17:29:14,,,,,,17:35:24,17:36:36,17:31:00,17:31:31,17:37:17,,,17:33:59
113284232237312601,17:09:57,17:05:00,,17:07:06,,17:06:09,,17:08:00,,,17:18:00,,17:09:14,,,,,,17:15:24,17:16:36,17:11:00,17:11:31,17:17:17,,,17:13:59
113284233237312601,16:49:57,16:45:00,,16:47:06,,16:46:09,,16:48:00,,,16:58:00,,16:49:14,,,,,,16:55:24,16:56:36,16:51:00,16:51:31,16:57:17,,,16:53:59
113284234237312601,16:29:57,16:25:00,,16:27:06,,16:26:09,,16:28:00,,,16:38:00,,16:29:14,,,,,,16:35:24,16:36:36,16:31:00,16:31:31,16:37:17,,,16:33:59
113284235237312601,16:09:57,16:05:00,,16:07:06,,16:06:09,,16:08:00,,,16:18:00,,16:09:14,,,,,,16:15:24,16:16:36,16:11:00,16:11:31,16:17:17,,,16:13:59
113284236237312601,15:49:57,15:45:00,,15:47:06,,15:46:09,,15:48:00,,,15:58:00,,15:49:14,,,,,,15:55:24,15:56:36,15:51:00,15:51:31,15:57:17,,,15:53:59
113284237237312601,15:29:57,15:25:00,,15:27:06,,15:26:09,,15:28:00,,,15:38:00,,15:29:14,,,,,,15:35:24,15:36:36,15:31:00,15:31:31,15:37:17,,,15:33:59
113284238237312601,15:09:57,15:05:00,,15:07:06,,15:06:09,,15:08:00,,,15:18:00,,15:09:14,,,,,,15:15:24,15:16:36,15:11:00,15:11:31,15:17:17,,,15:13:59
113284239237312601,14:49:57,14:45:00,,14:47:06,,14:46:09,,14:48:00,,,14:58:00,,14:49:14,,,,,,14:55:24,14:56:36,14:51:00,14:51:31,14:57:17,,,14:53:59
113284240237312601,14:29:57,14:25:00,,14:27:06,,14:26:09,,14:28:00,,,14:38:00,,14:29:14,,,,,,14:35:24,14:36:36,14:31:00,14:31:31,14:37:17,,,14:33:59
113284241237312601,14:09:57,14:05:00,,14:07:06,,14:06:09,,14:08:00,,,14:18:00,,14:09:14,,,,,,14:15:24,14:16:36,14:11:00,14:11:31,14:17:17,,,14:13:59
113284242237312601,13:49:57,13:45:00,,13:47:06,,13:46:09,,13:48:00,,,13:58:00,,13:49:14,,,,,,13:55:24,13:56:36,13:51:00,13:51:31,13:57:17,,,13:53:59
113284243237312601,13:29:57,13:25:00,,13:27:06,,13:26:09,,13:28:00,,,13:38:00,,13:29:14,,,,,,13:35:24,13:36:36,13:31:00,13:31:31,13:37:17,,,13:33:59
113284244237312601,13:09:57,13:05:00,,13:07:06,,13:06:09,,13:08:00,,,13:18:00,,13:09:14,,,,,,13:15:24,13:16:36,13:11:00,13:11:31,13:17:17,,,13:13:59
113284245237312601,12:49:57,12:45:00,,12:47:06,,12:46:09,,12:48:00,,,12:58:00,,12:49:14,,,,,,12:55:24,12:56:36,12:51:00,12:51:31,12:57:17,,,12:53:59
113284246237312601,12:29:57,12:25:00,,12:27:06,,12:26:09,,12:28:00,,,12:38:00,,12:29:14,,,,,,12:35:24,12:36:36,12:31:00,12:31:31,12:37:17,,,12:33:59
113284247237312601,12:09:57,12:05:00,,12:07:06,,12:06:09,,12:08:00,,,12:18:00,,12:09:14,,,,,,12:15:24,12:16:36,12:11:00,12:11:31,12:17:17,,,12:13:59
113284248237312601,11:49:57,11:45:00,,11:47:06,,11:46:09,,11:48:00,,,11:57:00,,11:49:14,,,,,,11:54:47,11:55:48,11:51:00,11:51:27,11:56:23,,,11:53:34
113284249237312601,11:29:57,11:25:00,,11:27:06,,11:26:09,,11:28:00,,,11:37:00,,11:29:14,,,,,,11:34:47,11:35:48,11:31:00,11:31:27,11:36:23,,,11:33:34
113284250237312601,11:09:57,11:05:00,,11:07:06,,11:06:09,,11:08:00,,,11:17:00,,11:09:14,,,,,,11:14:47,11:15:48,11:11:00,11:11:27,11:16:23,,,11:13:34
113284251237312601,10:49:57,10:45:00,,10:47:06,,10:46:09,,10:48:00,,,10:57:00,,10:49:14,,,,,,10:54:47,10:55:48,10:51:00,10:51:27,10:56:23,,,10:53:34
113284252237312601,10:29:57,10:25:00,,10:27:06,,10:26:09,,10:28:00,,,10:37:00,,10:29:14,,,,,,10:34:47,10:35:48,10:31:00,10:31:27,10:36:23,,,10:33:34
113284253237312601,10:09:57,10:05:00,,10:07:06,,10:06:09,,10:08:00,,,10:17:00,,10:09:14,,,,,,10:14:47,10:15:48,10:11:00,10:11:27,10:16:23,,,10:13:34
113284254237312601,09:49:57,09:45:00,,09:47:06,,09:46:09,,09:48:00,,,09:57:00,,09:49:14,,,,,,09:54:47,09:55:48,09:51:00,09:51:27,09:56:23,,,09:53:34
113284255237312601,09:29:57,09:25:00,,09:27:06,,09:26:09,,09:28:00,,,09:37:00,,09:29:14,,,,,,09:34:47,09:35:48,09:31:00,09:31:27,09:36:23,,,09:33:34
113284256237312601,09:09:57,09:05:00,,09:07:06,,09:06:09,,09:08:00,,,09:17:00,,09:09:14,,,,,,09:14:47,09:15:48,09:11:00,09:11:27,09:16:23,,,09:13:34
113284257237312601,08:40:57,08:36:00,,08:38:06,,08:37:09,,08:39:00,,,08:48:00,,08:40:14,,,,,,08:45:47,08:46:48,08:42:00,08:42:27,08:47:23,,,08:44:34
113284258237312601,06:11:57,06:07:00,,06:09:06,,06:08:09,,06:10:00,,,06:19:00,,06:11:14,,,,,,06:16:47,06:17:48,06:13:00,06:13:27,06:18:23,,,06:15:34
113284259237312601,06:41:57,06:37:00,,06:39:06,,06:38:09,,06:40:00,,,06:49:00,,06:41:14,,,,,,06:46:47,06:47:48,06:43:00,06:43:27,06:48:23,,,06:45:34
113284260237312601,07:11:57,07:07:00,,07:09:06,,07:08:09,,07:10:00,,,07:19:00,,07:11:14,,,,,,07:16:47,07:17:48,07:13:00,07:13:27,07:18:23,,,07:15:34
113284261237312601,07:41:57,07:37:00,,07:39:06,,07:38:09,,07:40:00,,,07:49:00,,07:41:14,,,,,,07:46:47,07:47:48,07:43:00,07:43:27,07:48:23,,,07:45:34
113284262237312601,08:11:57,08:07:00,,08:09:06,,08:08:09,,08:10:00,,,08:19:00,,08:11:14,,,,,,08:16:47,08:17:48,08:13:00,08:13:27,08:18:23,,,08:15:34
113284263237312601,,,23:56:00,,,,23:54:33,,23:53:00,23:53:51,23:44:00,23:45:19,,23:46:08,23:49:26,23:52:04,23:44:51,23:49:00,,,,,,23:47:27,23:50:58,
113284264237312601,,,23:36:00,,,,23:34:33,,23:33:00,23:33:51,23:24:00,23:25:19,,23:26:08,23:29:26,23:32:04,23:24:51,23:29:00,,,,,,23:27:27,23:30:58,
113284265237312601,,,23:16:00,,,,23:14:33,,23:13:00,23:13:51,23:04:00,23:05:19,,23:06:08,23:09:26,23:12:04,23:04:51,23:09:00,,,,,,23:07:27,23:10:58,
113284266237312601,,,22:56:00,,,,22:54:33,,22:53:00,22:53:51,22:44:00,22:45:19,,22:46:08,22:49:26,22:52:04,22:44:51,22:49:00,,,,,,22:47:27,22:50:58,
113284267237312601,,,22:36:00,,,,22:34:33,,22:33:00,22:33:51,22:24:00,22:25:19,,22:26:08,22:29:26,22:32:04,22:24:51,22:29:00,,,,,,22:27:27,22:30:58,
113284268237312601,,,22:16:00,,,,22:14:33,,22:13:00,22:13:51,22:04:00,22:05:19,,22:06:08,22:09:26,22:12:04,22:04:51,22:09:00,,,,,,22:07:27,22:10:58,
113284269237312601,,,21:56:00,,,,21:54:33,,21:53:00,21:53:51,21:44:00,21:45:19,,21:46:08,21:49:26,21:52:04,21:44:51,21:49:00,,,,,,21:47:27,21:50:58,
113284270237312601,,,21:36:00,,,,21:34:33,,21:33:00,21:33:51,21:24:00,21:25:19,,21:26:08,21:29:26,21:32:04,21:24:51,21:29:00,,,,,,21:27:27,21:30:58,
113284271237312601,,,21:16:00,,,,21:14:33,,21:13:00,21:13:51,21:04:00,21:05:19,,21:06:08,21:09:26,21:12:04,21:04:51,21:09:00,,,,,,21:07:27,21:10:58,
113284272237312601,,,20:56:00,,,,20:54:33,,20:53:00,20:53:51,20:44:00,20:45:19,,20:46:08,20:49:26,20:52:04,20:44:51,20:49:00,,,,,,20:47:27,20:50:58,
113284273237312601,,,20:36:00,,,,20:34:33,,20:33:00,20:33:51,20:24:00,20:25:19,,20:26:08,20:29:26,20:32:04,20:24:51,20:29:00,,,,,,20:27:27,20:30:58,
113284274237312601,,,20:16:00,,,,20:14:33,,20:13:00,20:13:51,20:04:00,20:05:19,,20:06:08,20:09:26,20:12:04,20:04:51,20:09:00,,,,,,20:07:27,20:10:58,
113284275237312601,,,19:56:00,,,,19:54:33,,19:53:00,19:53:51,19:43:00,19:44:19,,19:45:08,19:48:33,19:51:49,19:43:51,19:48:00,,,,,,19:46:27,19:50:28,
113284276237312601,,,19:36:00,,,,19:34:33,,19:33:00,19:33:51,19:23:00,19:24:19,,19:25:08,19:28:33,19:31:49,19:23:51,19:28:00,,,,,,19:26:27,19:30:28,
113284277237312601,,,19:17:00,,,,19:15:33,,19:14:00,19:14:51,19:04:00,19:05:19,,19:06:08,19:09:33,19:12:49,19:04:51,19:09:00,,,,,,19:07:27,19:11:28,
113284278237312601,,,18:57:00,,,,18:55:33,,18:54:00,18:54:51,18:44:00,18:45:19,,18:46:08,18:49:33,18:52:49,18:44:51,18:49:00,,,,,,18:47:27,18:51:28,
113284279237312601,,,18:37:00,,,,18:35:33,,18:34:00,18:34:51,18:24:00,18:25:19,,18:26:08,18:29:33,18:32:49,18:24:51,18:29:00,,,,,,18:27:27,18:31:28,
113284280237312601,,,18:17:00,,,,18:15:33,,18:14:00,18:14:51,18:04:00,18:05:19,,18:06:08,18:09:33,18:12:49,18:04:51,18:09:00,,,,,,18:07:27,18:11:28,
113284281237312601,,,17:57:00,,,,17:55:33,,17:54:00,17:54:51,17:44:00,17:45:19,,17:46:08,17:49:33,17:52:49,17:44:51,17:49:00,,,,,,17:47:27,17:51:28,
113284282237312601,,,17:37:00,,,,17:35:33,,17:34:00,17:34:51,17:24:00,17:25:19,,17:26:08,17:29:33,17:32:49,17:24:51,17:29:00,,,,,,17:27:27,17:31:28,
113284283237312601,,,17:17:00,,,,17:15:33,,17:14:00,17:14:51,17:04:00,17:05:19,,17:06:08,17:09:33,17:12:49,17:04:51,17:09:00,,,,,,17:07:27,17:11:28,
113284284237312601,,,16:57:00,,,,16:55:33,,16:54:00,16:54:51,16:44:00,16:45:19,,16:46:08,16:49:33,16:52:49,16:44:51,16:49:00,,,,,,16:47:27,16:51:28,
113284285237312601,,,16:37:00,,,,16:35:33,,16:34:00,16:34:51,16:24:00,16:25:19,,16:26:08,16:29:33,16:32:49,16:24:51,16:29:00,,,,,,16:27:27,16:31:28,
113284286237312601,,,16:17:00,,,,16:15:33,,16:14:00,16:14:51,16:04:00,16:05:19,,16:06:08,16:09:33,16:12:49,16:04:51,16:09:00,,,,,,16:07:27,16:11:28,
113284287237312601,,,15:57:00,,,,15:55:33,,15:54:00,15:54:51,15:44:00,15:45:19,,15:46:08,15:49:33,15:52:49,15:44:51,15:49:00,,,,,,15:47:27,15:51:28,
113284288237312601,,,15:37:00,,,,15:35:33,,15:34:00,15:34:51,15:24:00,15:25:19,,15:26:08,15:29:33,15:32:49,15:24:51,15:29:00,,,,,,15:27:27,15:31:28,
113284289237312601,,,15:17:00,,,,15:15:33,,15:14:00,15:14:51,15:04:00,15:05:19,,15:06:08,15:09:33,15:12:49,15:04:51,15:09:00,,,,,,15:07:27,15:11:28,
113284290237312601,,,14:57:00,,,,14:55:33,,14:54:00,14:54:51,14:44:00,14:45:19,,14:46:08,14:49:33,14:52:49,14:44:51,14:49:00,,,,,,14:47:27,14:51:28,
113284291237312601,,,14:37:00,,,,14:35:33,,14:34:00,14:34:51,14:24:00,14:25:19,,14:26:08,14:29:33,14:32:49,14:24:51,14:29:00,,,,,,14:27:27,14:31:28,
113284292237312601,,,14:17:00,,,,14:15:33,,14:14:00,14:14:51,14:04:00,14:05:19,,14:06:08,14:09:33,14:12:49,14:04:51,14:09:00,,,,,,14:07:27,14:11:28,
113284293237312601,,,13:57:00,,,,13:55:33,,13:54:00,13:54:51,13:44:00,13:45:19,,13:46:08,13:49:33,13:52:49,13:44:51,13:49:00,,,,,,13:47:27,13:51:28,
113284294237312601,,,13:37:00,,,,13:35:33,,13:34:00,13:34:51,13:24:00,13:25:19,,13:26:08,13:29:33,13:32:49,13:24:51,13:29:00,,,,,,13:27:27,13:31:28,
113284295237312601,,,13:17:00,,,,13:15:33,,13:14:00,13:14:51,13:04:00,13:05:19,,13:06:08,13:09:33,13:12:49,13:04:51,13:09:00,,,,,,13:07:27,13:11:28,
113284296237312601,,,12:57:00,,,,12:55:33,,12:54:00,12:54:51,12:44:00,12:45:19,,12:46:08,12:49:33,12:52:49,12:44:51,12:49:00,,,,,,12:47:27,12:51:28,
113284297237312601,,,12:37:00,,,,12:35:33,,12:34:00,12:34:51,12:24:00,12:25:19,,12:26:08,12:29:33,12:32:49,12:24:51,12:29:00,,,,,,12:27:27,12:31:28,
113284298237312601,,,12:16:00,,,,12:14:33,,12:13:00,12:13:51,12:03:00,12:04:19,,12:05:08,12:08:33,12:11:49,12:03:51,12:08:00,,,,,,12:06:27,12:10:28,
113284299237312601,,,11:56:00,,,,11:54:33,,11:53:00,11:53:51,11:43:00,11:44:19,,11:45:08,11:48:33,11:51:49,11:43:51,11:48:00,,,,,,11:46:27,11:50:28,
113284300237312601,,,11:36:00,,,,11:34:33,,11:33:00,11:33:51,11:23:00,11:24:19,,11:25:08,11:28:33,11:31:49,11:23:51,11:28:00,,,,,,11:26:27,11:30:28,
113284301237312601,,,11:16:00,,,,11:14:33,,11:13:00,11:13:51,11:03:00,11:04:19,,11:05:08,11:08:33,11:11:49,11:03:51,11:08:00,,,,,,11:06:27,11:10:28,
113284302237312601,,,10:56:00,,,,10:54:33,,10:53:00,10:53:51,10:43:00,10:44:19,,10:45:08,10:48:33,10:51:49,10:43:51,10:48:00,,,,,,10:46:27,10:50:28,
113284303237312601,,,10:36:00,,,,10:34:33,,10:33:00,10:33:51,10:23:00,10:24:19,,10:25:08,10:28:33,10:31:49,10:23:51,10:28:00,,,,,,10:26:27,10:30:28,
113284304237312601,,,10:16:00,,,,10:14:33,,10:13:00,10:13:51,10:03:00,10:04:19,,10:05:08,10:08:33,10:11:49,10:03:51,10:08:00,,,,,,10:06:27,10:10:28,
113284305237312601,,,09:56:00,,,,09:54:33,,09:53:00,09:53:51,09:43:00,09:44:19,,09:45:08,09:48:33,09:51:49,09:43:51,09:48:00,,,,,,09:46:27,09:50:28,
113284306237312601,,,09:36:00,,,,09:34:33,,09:33:00,09:33:51,09:23:00,09:24:19,,09:25:08,09:28:33,09:31:49,09:23:51,09:28:00,,,,,,09:26:27,09:30:28,
113284307237312601,,,09:16:00,,,,09:14:33,,09:13:00,09:13:51,09:03:00,09:04:19,,09:05:08,09:08:33,09:11:49,09:03:51,09:08:00,,,,,,09:06:27,09:10:28,
113284308237312601,,,08:56:00,,,,08:54:33,,08:53:00,08:53:51,08:43:00,08:44:19,,08:45:08,08:48:33,08:51:49,08:43:51,08:48:00,,,,,,08:46:27,08:50:28,
113284309237312601,,,08:27:00,,,,08:25:33,,08:24:00,08:24:51,08:14:00,08:15:19,,08:16:08,08:19:33,08:22:49,08:14:51,08:19:00,,,,,,08:17:27,08:21:28,
113284310237312601,,,05:53:00,,,,05:51:33,,05:50:00,05:50:51,05:41:00,05:42:19,,05:43:08,05:46:26,05:49:04,05:41:51,05:46:00,,,,,,05:44:27,05:47:58,
113284311237312601,,,06:25:00,,,,06:23:33,,06:22:00,06:22:51,06:13:00,06:14:19,,06:15:08,06:18:26,06:21:04,06:13:51,06:18:00,,,,,,06:16:27,06:19:58,
113284312237312601,,,06:57:00,,,,06:55:33,,06:54:00,06:54:51,06:45:00,06:46:19,,06:47:08,06:50:26,06:53:04,06:45:51,06:50:00,,,,,,06:48:27,06:51:58,
113284313237312601,,,07:28:00,,,,07:26:33,,07:25:00,07:25:51,07:16:00,07:17:19,,07:18:08,07:21:26,07:24:04,07:16:51,07:21:00,,,,,,07:19:27,07:22:58,
113284314237312601,,,07:58:00,,,,07:56:33,,07:55:00,07:55:51,07:45:00,07:46:19,,07:47:08,07:50:33,07:53:49,07:45:51,07:50:00,,,,,,07:48:27,07:52:28,
113284316237312601,06:00:57,,,,,,,05:59:00,,,06:08:00,,06:00:14,,,,,,06:05:47,06:06:48,06:02:00,06:02:27,06:07:23,,,06:04:34
113284317237312601,05:28:57,,,,,,,05:27:00,,,05:36:00,,05:28:14,,,,,,05:33:47,05:34:48,05:30:00,05:30:27,05:35:23,,,05:32:34
113284377237312601,19:04:57,,,,,,,19:03:00,,,19:13:00,,19:04:14,,,,,,19:10:24,19:11:36,19:06:00,19:06:31,19:12:17,,,19:08:59
113284379237312601,,,,,20:38:00,,,,,,20:29:00,20:30:19,,20:31:08,20:34:27,20:37:07,20:29:51,20:34:00,,,,,,20:32:27,20:36:00,
113285775237318501,24:09:57,24:05:00,,24:07:06,,24:06:09,,24:08:00,,,24:17:00,,24:09:14,,,,,,24:14:47,24:15:48,24:11:00,24:11:27,24:16:23,,,24:13:34
113285776237318501,23:49:57,23:45:00,,23:47:06,,23:46:09,,23:48:00,,,23:57:00,,23:49:14,,,,,,23:54:47,23:55:48,23:51:00,23:51:27,23:56:23,,,23:53:34
113285777237318501,,,23:56:00,,,,23:54:33,,23:53:00,23:53:51,23:44:00,23:45:19,,23:46:08,23:49:26,23:52:04,23:44:51,23:49:00,,,,,,23:47:27,23:50:58,
113285778237318501,23:29:57,23:25:00,,23:27:06,,23:26:09,,23:28:00,,,23:37:00,,23:29:14,,,,,,23:34:47,23:35:48,23:31:00,23:31:27,23:36:23,,,23:33:34
113285779237318501,,,23:36:00,,,,23:34:33,,23:33:00,23:33:51,23:24:00,23:25:19,,23:26:08,23:29:26,23:32:04,23:24:51,23:29:00,,,,,,23:27:27,23:30:58,
113285780237318501,23:09:57,23:05:00,,23:07:06,,23:06:09,,23:08:00,,,23:17:00,,23:09:14,,,,,,23:14:47,23:15:48,23:11:00,23:11:27,23:16:23,,,23:13:34
113285781237318501,,,23:16:00,,,,23:14:33,,23:13:00,23:13:51,23:04:00,23:05:19,,23:06:08,23:09:26,23:12:04,23:04:51,23:09:00,,,,,,23:07:27,23:10:58,
113285782237318501,22:49:57,22:45:00,,22:47:06,,22:46:09,,22:48:00,,,22:57:00,,22:49:14,,,,,,22:54:47,22:55:48,22:51:00,22:51:27,22:56:23,,,22:53:34
113285783237318501,,,22:56:00,,,,22:54:33,,22:53:00,22:53:51,22:44:00,22:45:19,,22:46:08,22:49:26,22:52:04,22:44:51,22:49:00,,,,,,22:47:27,22:50:58,
113285784237318501,22:29:57,22:25:00,,22:27:06,,22:26:09,,22:28:00,,,22:37:00,,22:29:14,,,,,,22:34:47,22:35:48,22:31:00,22:31:27,22:36:23,,,22:33:34
113285785237318501,,,22:36:00,,,,22:34:33,,22:33:00,22:33:51,22:24:00,22:25:19,,22:26:08,22:29:26,22:32:04,22:24:51,22:29:00,,,,,,22:27:27,22:30:58,
113285786237318501,22:09:57,22:05:00,,22:07:06,,22:06:09,,22:08:00,,,22:17:00,,22:09:14,,,,,,22:14:47,22:15:48,22:11:00,22:11:27,22:16:23,,,22:13:34
113285787237318501,,,22:16:00,,,,22:14:33,,22:13:00,22:13:51,22:04:00,22:05:19,,22:06:08,22:09:26,22:12:04,22:04:51,22:09:00,,,,,,22:07:27,22:10:58,
113285788237318501,21:49:57,21:45:00,,21:47:06,,21:46:09,,21:48:00,,,21:57:00,,21:49:14,,,,,,21:54:47,21:55:48,21:51:00,21:51:27,21:56:23,,,21:53:34
113285789237318501,,,21:56:00,,,,21:54:33,,21:53:00,21:53:51,21:44:00,21:45:19,,21:46:08,21:49:26,21:52:04,21:44:51,21:49:00,,,,,,21:47:27,21:50:58,
113285790237318501,21:29:57,21:25:00,,21:27:06,,21:26:09,,21:28:00,,,21:37:00,,21:29:14,,,,,,21:34:47,21:35:48,21:31:00,21:31:27,21:36:23,,,21:33:34
113285791237318501,,,21:36:00,,,,21:34:33,,21:33:00,21:33:51,21:24:00,21:25:19,,21:26:08,21:29:26,21:32:04,21:24:51,21:29:00,,,,,,21:27:27,21:30:58,
113285792237318501,21:09:57,21:05:00,,21:07:06,,21:06:09,,21:08:00,,,21:17:00,,21:09:14,,,,,,21:14:47,21:15:48,21:11:00,21:11:27,21:16:23,,,21:13:34
113285793237318501,,,21:16:00,,,,21:14:33,,21:13:00,21:13:51,21:04:00,21:05:19,,21:06:08,21:09:26,21:12:04,21:04:51,21:09:00,,,,,,21:07:27,21:10:58,
113285794237318501,,,05:53:00,,,,05:51:33,,05:50:00,05:50:51,05:41:00,05:42:19,,05:43:08,05:46:26,05:49:04,05:41:51,05:46:00,,,,,,05:44:27,05:47:58,
113285795237318501,06:11:57,06:07:00,,06:09:06,,06:08:09,,06:10:00,,,06:19:00,,06:11:14,,,,,,06:16:47,06:17:48,06:13:00,06:13:27,06:18:23,,,06:15:34
113285796237318501,,,20:56:00,,,,20:54:33,,20:53:00,20:53:51,20:44:00,20:45:19,,20:46:08,20:49:26,20:52:04,20:44:51,20:49:00,,,,,,20:47:27,20:50:58,
113285797237318501,,,20:36:00,,,,20:34:33,,20:33:00,20:33:51,20:23:00,20:24:19,,20:25:08,20:28:33,20:31:49,20:23:51,20:28:00,,,,,,20:26:27,20:30:28,
113285798237318501,,,20:16:00,,,,20:14:33,,20:13:00,20:13:51,20:03:00,20:04:19,,20:05:08,20:08:33,20:11:49,20:03:51,20:08:00,,,,,,20:06:27,20:10:28,
113285799237318501,,,19:56:00,,,,19:54:33,,19:53:00,19:53:51,19:42:00,19:43:35,,19:44:34,19:48:33,19:51:49,19:43:01,19:48:00,,,,,,19:46:09,19:50:28,
113285800237318501,,,19:36:00,,,,19:34:33,,19:33:00,19:33:51,19:22:00,19:23:35,,19:24:34,19:28:33,19:31:49,19:23:01,19:28:00,,,,,,19:26:09,19:30:28,
113285801237318501,,,19:16:00,,,,19:14:33,,19:13:00,19:13:51,19:02:00,19:03:35,,19:04:34,19:08:33,19:11:49,19:03:01,19:08:00,,,,,,19:06:09,19:10:28,
113285802237318501,,,18:50:00,,,,18:48:33,,18:47:00,18:47:51,18:36:00,18:37:35,,18:38:34,18:42:33,18:45:49,18:37:01,18:42:00,,,,,,18:40:09,18:44:28,
113285803237318501,,,18:38:00,,,,18:36:33,,18:35:00,18:35:51,18:24:00,18:25:35,,18:26:34,18:30:33,18:33:49,18:25:01,18:30:00,,,,,,18:28:09,18:32:28,
113285804237318501,,,18:26:00,,,,18:24:33,,18:23:00,18:23:51,18:12:00,18:13:35,,18:14:34,18:18:33,18:21:49,18:13:01,18:18:00,,,,,,18:16:09,18:20:28,
113285805237318501,,,18:14:00,,,,18:12:33,,18:11:00,18:11:51,18:00:00,18:01:35,,18:02:34,18:06:33,18:09:49,18:01:01,18:06:00,,,,,,18:04:09,18:08:28,
113285806237318501,,,17:38:00,,,,17:36:33,,17:35:00,17:35:51,17:24:00,17:25:35,,17:26:34,17:30:33,17:33:49,17:25:01,17:30:00,,,,,,17:28:09,17:32:28,
113285807237318501,,,17:26:00,,,,17:24:33,,17:23:00,17:23:51,17:12:00,17:13:35,,17:14:34,17:18:33,17:21:49,17:13:01,17:18:00,,,,,,17:16:09,17:20:28,
113285808237318501,,,17:14:00,,,,17:12:33,,17:11:00,17:11:51,17:00:00,17:01:35,,17:02:34,17:06:33,17:09:49,17:01:01,17:06:00,,,,,,17:04:09,17:08:28,
