trip_id,1030,1083,1904,2088,2089,2207,2237,2238,2239,2269,2271,2587,2831,2898,5740,5741,5742B,5760,5761,5905,5906,5908,5910,5911B,5913,5958C,5959,5961,5965,5967,5968,6123,6459,6461,9025,9751,9753,9754B,9755,9756,9776,9777,9778,9779,9780
113422784238074051,05:33:00,,,05:35:22,,,05:36:48,05:37:55,05:38:45,05:30:22,05:34:34,05:31:11,05:29:00,05:40:00,,,,05:42:39,,,,,,,,05:44:00,05:45:46,05:47:12,05:44:52,05:48:29,05:49:00,,05:41:00,,,05:56:00,,,,,05:49:47,05:51:00,05:51:51,05:53:00,05:54:46
113422785238074051,07:22:00,,,07:25:22,,,07:27:25,07:29:01,07:30:13,07:19:22,07:24:14,07:20:11,07:18:00,07:32:00,,,,07:36:12,,,,,,,,07:38:00,07:39:46,07:41:12,07:38:52,07:42:29,07:43:00,,07:34:00,,,07:53:00,,,,,07:44:11,07:46:00,07:47:17,07:49:00,07:51:21
113422786238074051,07:31:00,,,07:34:42,,,07:36:58,07:38:43,07:40:03,07:28:22,07:33:28,07:29:11,07:27:00,07:42:00,,,,07:46:12,,,,,,,,07:48:00,07:49:46,07:51:12,07:48:52,07:52:29,07:53:00,,07:44:00,,,08:03:00,,,,,07:54:11,07:56:00,07:57:17,07:59:00,08:01:21
113422787238074051,06:50:00,,,06:52:42,,,06:54:20,06:55:37,06:56:35,06:47:22,06:51:48,06:48:11,06:46:00,06:58:00,,,,07:01:12,,,,,,,,07:03:00,07:04:46,07:06:12,07:03:52,07:07:29,07:08:00,,06:59:00,,,07:17:00,,,,,07:08:59,07:10:30,07:11:34,07:13:00,07:15:21
113422788238074051,07:13:00,,,07:16:02,,,07:17:53,07:19:19,07:20:24,07:10:22,07:15:01,07:11:11,07:09:00,07:22:00,,,,07:26:12,,,,,,,,07:28:00,07:29:46,07:31:12,07:28:52,07:32:29,07:33:00,,07:24:00,,,07:43:00,,,,,07:34:11,07:36:00,07:37:17,07:39:00,07:41:21
113422789238074051,07:41:00,,,07:44:42,,,07:46:58,07:48:43,07:50:03,07:38:22,07:43:28,07:39:11,07:37:00,07:52:00,,,,07:56:12,,,,,,,,07:58:00,07:59:46,08:01:12,07:58:52,08:02:29,08:03:00,,07:54:00,,,08:13:00,,,,,08:04:11,08:06:00,08:07:17,08:09:00,08:11:21
113422790238074051,07:01:00,,,07:04:02,,,07:05:53,07:07:19,07:08:24,06:58:22,07:03:01,06:59:11,06:57:00,07:10:00,,,,07:14:12,,,,,,,,07:16:00,07:17:46,07:19:12,07:16:52,07:20:29,07:21:00,,07:12:00,,,07:30:00,,,,,07:21:59,07:23:30,07:24:34,07:26:00,07:28:21
113422791238074051,07:51:00,,,07:54:42,,,07:56:58,07:58:43,08:00:03,07:48:22,07:53:28,07:49:11,07:47:00,08:02:00,,,,08:06:12,,,,,,,,08:08:00,08:09:46,08:11:12,08:08:52,08:12:29,08:13:00,,08:04:00,,,08:23:00,,,,,08:14:11,08:16:00,08:17:17,08:19:00,08:21:21
113422792238074051,08:01:00,,,08:04:42,,,08:06:58,08:08:43,08:10:03,07:58:22,08:03:28,07:59:11,07:57:00,08:12:00,,,,08:16:12,,,,,,,,08:18:00,08:19:46,08:21:12,08:18:52,08:22:29,08:23:00,,08:14:00,,,08:33:00,,,,,08:24:11,08:26:00,08:27:17,08:29:00,08:31:21
113422793238074051,09:42:00,,,09:45:22,,,09:47:25,09:49:01,09:50:13,09:38:43,09:44:14,09:39:44,09:37:00,09:52:00,,,,09:56:12,,,,,,,,09:58:00,09:59:46,10:01:12,09:58:52,10:02:29,10:03:00,,09:54:00,,,10:12:00,,,,,10:03:59,10:05:30,10:06:34,10:08:00,10:10:21
113422794238074051,11:25:00,,,11:28:22,,,11:30:25,11:32:01,11:33:13,11:21:43,11:27:14,11:22:44,11:20:00,11:35:00,,,,11:39:46,,,,,,,,11:42:00,11:43:46,11:45:12,11:42:52,11:46:29,11:47:00,,11:37:00,,,11:56:00,,,,,11:47:59,11:49:30,11:50:34,11:52:00,11:54:21
113422795238074051,12:10:00,,,12:13:22,,,12:15:25,12:17:01,12:18:13,12:06:43,12:12:14,12:07:44,12:05:00,12:20:00,,,,12:25:19,,,,,,,,12:28:00,12:29:46,12:31:12,12:28:52,12:32:29,12:33:00,,12:22:00,,,12:42:00,,,,,12:33:59,12:35:30,12:36:34,12:38:00,12:40:21
113422796238074051,09:56:00,,,09:59:22,,,10:01:25,10:03:01,10:04:13,09:52:43,09:58:14,09:53:44,09:51:00,10:06:00,,,,10:10:12,,,,,,,,10:12:00,10:13:46,10:15:12,10:12:52,10:16:29,10:17:00,,10:08:00,,,10:26:00,,,,,10:17:59,10:19:30,10:20:34,10:22:00,10:24:21
113422797238074051,11:55:00,,,11:58:22,,,12:00:25,12:02:01,12:03:13,11:51:43,11:57:14,11:52:44,11:50:00,12:05:00,,,,12:10:19,,,,,,,,12:13:00,12:14:46,12:16:12,12:13:52,12:17:29,12:18:00,,12:07:00,,,12:27:00,,,,,12:18:59,12:20:30,12:21:34,12:23:00,12:25:21
113422798238074051,,09:27:00,09:30:07,,09:22:41,09:23:43,,,,,,,09:32:00,,09:16:00,09:17:25,09:18:50,,09:11:06,09:04:00,09:04:32,09:05:46,09:06:58,09:09:00,09:07:58,,,,,,,09:20:53,,09:15:00,09:25:00,08:56:00,08:57:00,08:59:27,09:00:58,09:02:41,,,,,
113422799238074051,,19:18:00,19:21:07,,19:14:41,19:15:43,,,,,,,19:23:00,,19:08:00,19:09:25,19:10:50,,19:02:06,18:55:00,18:55:32,18:56:46,18:57:58,19:00:00,18:58:58,,,,,,,19:12:53,,19:06:00,19:17:00,18:48:00,18:49:00,18:51:06,18:52:24,18:53:52,,,,,
113422800238074051,,20:18:00,20:20:30,,20:14:56,20:15:51,,,,,,,20:22:00,,20:09:00,20:10:15,20:11:31,,20:05:24,19:59:00,19:59:32,20:00:46,20:01:58,20:04:00,20:02:58,,,,,,,20:13:21,,20:08:00,20:17:00,19:53:00,19:54:00,19:55:45,19:56:50,19:58:03,,,,,
113422801238074051,,18:22:00,18:25:07,,18:17:10,18:18:25,,,,,,,18:27:00,,18:09:00,18:10:44,18:12:27,,18:02:27,17:55:00,17:55:32,17:56:46,17:57:58,18:00:00,17:58:58,,,,,,,18:14:58,,18:07:00,18:20:00,17:47:00,17:48:00,17:50:27,17:51:58,17:53:41,,,,,
113422802238074051,19:28:00,,,19:31:22,,,19:33:25,19:35:01,19:36:13,19:24:43,19:30:14,19:25:44,19:23:00,19:38:00,,,,19:41:46,,,,,,,,19:44:00,19:45:46,19:47:12,19:44:52,19:48:29,19:49:00,,19:39:00,,,19:58:00,,,,,19:49:59,19:51:30,19:52:34,19:54:00,19:56:21
113422807238074051,19:00:00,,,19:03:22,,,19:05:25,19:07:01,19:08:13,18:56:03,19:02:14,18:57:17,18:54:00,19:10:00,,,,,,,,,,,,,,,,,,,19:11:00,,,,,,,,,,,,
113422813238074051,05:48:00,,,05:50:22,,,05:51:48,05:52:55,05:53:45,05:45:22,05:49:34,05:46:11,05:44:00,05:55:00,,,,05:57:39,,,,,,,,05:59:00,06:00:46,06:02:12,05:59:52,06:03:29,06:04:00,,05:56:00,,,06:11:00,,,,,06:04:47,06:06:00,06:06:51,06:08:00,06:09:46
113422814238074051,21:27:00,,,21:29:42,,,21:31:20,21:32:37,21:33:35,21:25:02,21:28:48,21:25:38,21:24:00,21:35:00,,,,,,,,,,,,,,,,,,,21:36:00,,,,,,,,,,,,
113422817238074051,,13:15:00,13:18:45,,13:10:41,13:11:43,,,,,,,13:21:00,,13:04:00,13:05:25,13:06:50,,,,,,,,,,,,,,,13:08:53,,13:03:00,13:13:00,,,,,,,,,,
113422818238074051,09:37:00,,,09:40:22,,,09:42:25,09:44:01,09:45:13,09:33:43,09:39:14,09:34:44,09:32:00,09:47:00,,,,,,,,,,,,,,,,,,,09:49:00,,,,,,,,,,,,
113422821238074051,09:16:00,,,09:19:22,,,09:21:25,09:23:01,09:24:13,09:12:43,09:18:14,09:13:44,09:11:00,09:26:00,,,,,,,,,,,,,,,,,,,09:28:00,,,,,,,,,,,,
113422824238074051,06:03:00,,,06:05:22,,,06:06:48,06:07:55,06:08:45,06:00:22,06:04:34,06:01:11,05:59:00,06:10:00,,,,06:12:39,,,,,,,,06:14:00,06:15:46,06:17:12,06:14:52,06:18:29,06:19:00,,06:11:00,,,06:26:00,,,,,06:19:47,06:21:00,06:21:51,06:23:00,06:24:46
113422826238074051,06:27:00,,,06:29:22,,,06:30:48,06:31:55,06:32:45,06:24:22,06:28:34,06:25:11,06:23:00,06:34:00,,,,06:37:12,,,,,,,,06:39:00,06:40:46,06:42:12,06:39:52,06:43:29,06:44:00,,06:35:00,,,06:52:00,,,,,06:44:59,06:46:30,06:47:34,06:49:00,06:50:46
113422834238074051,,15:44:00,15:47:45,,15:39:26,15:40:34,,,,,,,15:50:00,,15:32:00,15:33:34,15:35:09,,,,,,,,,,,,,,,15:37:26,,15:30:00,15:42:00,,,,,,,,,,
113422852238074051,,09:41:00,09:44:07,,09:36:41,09:37:43,,,,,,,09:46:00,,09:30:00,09:31:25,09:32:50,,,,,,,,,,,,,,,09:34:53,,09:29:00,09:39:00,,,,,,,,,,
113422853238074051,,12:40:00,12:43:07,,12:35:41,12:36:43,,,,,,,12:45:00,,12:29:00,12:30:25,12:31:50,,,,,,,,,,,,,,,12:33:53,,12:28:00,12:38:00,,,,,,,,,,
113422856238074051,09:50:00,,,09:53:22,,,09:55:25,09:57:01,09:58:13,09:46:43,09:52:14,09:47:44,09:45:00,10:00:00,,,,,,,,,,,,,,,,,,,10:02:00,,,,,,,,,,,,
113422857238074051,12:55:00,,,12:58:22,,,13:00:25,13:02:01,13:03:13,12:51:43,12:57:14,12:52:44,12:50:00,13:05:00,,,,,,,,,,,,,,,,,,,13:07:00,,,,,,,,,,,,
113426670237619501,13:47:00,,,13:50:42,,,13:52:58,13:54:43,13:56:03,13:44:22,13:49:28,13:45:11,13:43:00,13:58:00,,,,,,,,,,,,,,,,,,,13:59:00,,,,,,,,,,,,
113426671237619501,20:06:00,,,20:09:02,,,20:10:53,20:12:19,20:13:24,20:04:02,20:08:01,20:04:38,20:03:00,20:15:00,,,,,,,,,,,,,,,,,,,20:16:00,,,,,,,,,,,,
113426672237619501,14:27:00,,,14:30:42,,,14:32:58,14:34:43,14:36:03,14:24:22,14:29:28,14:25:11,14:23:00,14:38:00,,,,,,,,,,,,,,,,,,,14:40:00,,,,,,,,,,,,
113426681237619501,,13:33:00,13:36:07,,13:28:41,13:29:43,,,,,,,13:38:00,,13:22:00,13:23:25,13:24:50,,,,,,,,,,,,,,,13:26:53,,13:21:00,13:31:00,,,,,,,,,,
113426682237619501,,14:32:00,14:35:07,,14:27:41,14:28:43,,,,,,,14:37:00,,14:21:00,14:22:25,14:23:50,,,,,,,,,,,,,,,14:25:53,,14:19:00,14:30:00,,,,,,,,,,
113426683237619501,,20:11:00,20:14:07,,20:06:56,20:07:51,,,,,,,20:16:00,,20:01:00,20:02:15,20:03:31,,,,,,,,,,,,,,,20:05:21,,20:00:00,20:09:00,,,,,,,,,,
113436748238074051,20:24:00,,,20:27:02,,,20:28:53,20:30:19,20:31:24,20:21:22,20:26:01,20:22:11,20:20:00,20:33:00,,,,,,,,,,,,,,,,,,,20:34:00,,,,,,,,,,,,
113436750238074051,,20:31:00,20:33:30,,20:27:56,20:28:51,,,,,,,20:35:00,,20:22:00,20:23:15,20:24:31,,,,,,,,,,,,,,,20:26:21,,20:21:00,20:30:00,,,,,,,,,,
