trip_id,1043,1320,1321,1339,1402B,1403,1404,1419,1462,1463,1464,1474B,1531,1533,1551,2022,2028,2037,2038,2039,2041,2042,2043,2083,3463,3902,3903,3904,3905,3911,3920,3956,3957,3958,3959,3962,6055,6448,6450,9853
113283937237304001,,22:04:26,,21:56:00,,,,,22:14:11,22:16:38,22:17:54,22:19:00,22:02:57,22:05:00,,,22:02:00,,,,21:57:32,21:58:28,21:59:02,,,22:07:12,22:07:55,22:09:00,22:10:18,22:11:27,22:06:05,,,,,,22:16:00,,22:13:00,22:00:37
113283938237304001,21:44:41,,21:40:50,21:48:00,21:27:59,21:30:00,21:31:11,21:29:24,,,,21:26:00,,,21:42:41,21:44:00,,21:46:04,21:46:33,21:47:16,,,,21:27:00,21:40:00,,,,,,,21:34:47,21:36:00,21:36:54,21:37:43,21:38:55,,21:33:00,,
113283939237304001,,21:44:26,,21:36:00,,,,,21:54:11,21:56:38,21:57:54,21:59:00,21:42:57,21:45:00,,,21:42:00,,,,21:37:32,21:38:28,21:39:02,,,21:47:12,21:47:55,21:49:00,21:50:18,21:51:27,21:46:05,,,,,,21:56:00,,21:53:00,21:40:37
113283940237304001,21:24:41,,21:20:50,21:28:00,21:07:59,21:10:00,21:11:11,21:09:24,,,,21:06:00,,,21:22:41,21:24:00,,21:26:04,21:26:33,21:27:16,,,,21:07:00,21:20:00,,,,,,,21:14:47,21:16:00,21:16:54,21:17:43,21:18:55,,21:13:00,,
113283941237304001,,21:24:26,,21:16:00,,,,,21:34:11,21:36:38,21:37:54,21:39:00,21:22:57,21:25:00,,,21:22:00,,,,21:17:32,21:18:28,21:19:02,,,21:27:12,21:27:55,21:29:00,21:30:18,21:31:27,21:26:05,,,,,,21:36:00,,21:33:00,21:20:37
113283942237304001,21:04:41,,21:00:50,21:08:00,20:47:59,20:50:00,20:51:11,20:49:24,,,,20:46:00,,,21:02:41,21:04:00,,21:06:04,21:06:33,21:07:16,,,,20:47:00,21:00:00,,,,,,,20:54:47,20:56:00,20:56:54,20:57:43,20:58:55,,20:53:00,,
113283943237304001,05:30:41,,05:26:50,05:34:00,,,,,,,,,,,05:28:41,05:30:00,,05:32:04,05:32:33,05:33:16,,,,,05:26:00,,,,,,,,,,,,,,,
113283944237304001,,05:47:26,,05:39:00,,,,,05:57:11,05:59:38,06:00:54,06:02:00,05:45:57,05:48:00,,,05:45:00,,,,05:40:32,05:41:28,05:42:02,,,05:50:12,05:50:55,05:52:00,05:53:18,05:54:27,05:49:05,,,,,,05:59:00,,05:56:00,05:43:37
113283945237304001,06:00:41,,05:56:50,06:04:00,,,,,,,,,,,05:58:41,06:00:00,,06:02:04,06:02:33,06:03:16,,,,,05:56:00,,,,,,,,,,,,,,,
113283946237304001,06:10:41,,06:06:50,06:14:00,05:53:59,05:56:00,05:57:11,05:55:24,,,,05:52:00,,,06:08:41,06:10:00,,06:12:04,06:12:33,06:13:16,,,,05:53:00,06:06:00,,,,,,,06:00:47,06:02:00,06:02:54,06:03:43,06:04:55,,05:59:00,,
113283947237304001,,06:17:26,,06:09:00,,,,,06:27:11,06:29:38,06:30:54,06:32:00,06:15:57,06:18:00,,,06:15:00,,,,06:10:32,06:11:28,06:12:02,,,06:20:12,06:20:55,06:22:00,06:23:18,06:24:27,06:19:05,,,,,,06:29:00,,06:26:00,06:13:37
113283955237304001,,21:04:26,,20:56:00,,,,,21:14:11,21:16:38,21:17:54,21:19:00,21:02:57,21:05:00,,,21:02:00,,,,20:57:32,20:58:28,20:59:02,,,21:07:12,21:07:55,21:09:00,21:10:18,21:11:27,21:06:05,,,,,,21:16:00,,21:13:00,21:00:37
113283956237304001,,20:43:26,,20:35:00,,,,,20:54:11,20:56:38,20:57:54,20:59:00,20:41:57,20:44:00,,,20:41:00,,,,20:36:32,20:37:28,20:38:02,,,20:46:44,20:47:38,20:49:00,20:50:18,20:51:27,20:45:21,,,,,,20:56:00,,20:53:00,20:39:37
113283957237304001,,20:23:26,,20:15:00,,,,,20:34:11,20:36:38,20:37:54,20:39:00,20:21:57,20:24:00,,,20:21:00,,,,20:16:32,20:17:28,20:18:02,,,20:26:44,20:27:38,20:29:00,20:30:18,20:31:27,20:25:21,,,,,,20:36:00,,20:33:00,20:19:37
113283958237304001,,20:03:26,,19:54:00,,,,,20:14:11,20:16:38,20:17:54,20:19:00,20:01:57,20:04:00,,,20:01:00,,,,19:55:47,19:56:53,19:57:33,,,20:06:44,20:07:38,20:09:00,20:10:18,20:11:27,20:05:21,,,,,,20:16:00,,20:13:00,19:59:24
113283959237304001,,19:47:14,,19:37:00,,,,,19:59:11,20:01:38,20:02:54,20:04:00,19:45:16,19:48:00,,,19:44:00,,,,19:38:47,19:39:53,19:40:33,,,19:51:17,19:52:22,19:54:00,19:55:18,19:56:27,19:49:37,,,,,,20:01:00,,19:58:00,19:42:24
113283960237304001,,19:32:14,,19:22:00,,,,,19:44:11,19:46:38,19:47:54,19:49:00,19:30:16,19:33:00,,,19:29:00,,,,19:23:47,19:24:53,19:25:33,,,19:36:17,19:37:22,19:39:00,19:40:18,19:41:27,19:34:37,,,,,,19:46:00,,19:43:00,19:27:24
113283961237304001,,19:17:14,,19:07:00,,,,,19:29:11,19:31:38,19:32:54,19:34:00,19:15:16,19:18:00,,,19:14:00,,,,19:08:47,19:09:53,19:10:33,,,19:21:17,19:22:22,19:24:00,19:25:18,19:26:27,19:19:37,,,,,,19:31:00,,19:28:00,19:12:24
113283962237304001,,19:02:14,,18:52:00,,,,,19:14:11,19:16:38,19:17:54,19:19:00,19:00:16,19:03:00,,,18:59:00,,,,18:53:47,18:54:53,18:55:33,,,19:06:17,19:07:22,19:09:00,19:10:18,19:11:27,19:04:37,,,,,,19:16:00,,19:13:00,18:57:24
113283963237304001,,18:47:14,,18:36:00,,,,,18:59:11,19:01:38,19:02:54,19:04:00,18:45:16,18:48:00,,,18:44:00,,,,18:38:03,18:39:18,18:40:03,,,18:51:17,18:52:22,18:54:00,18:55:18,18:56:27,18:49:37,,,,,,19:01:00,,18:58:00,18:42:10
113283964237304001,,18:31:14,,18:19:00,,,,,18:43:35,18:46:38,18:47:54,18:49:00,18:29:16,18:32:00,,,18:28:00,,,,18:21:18,18:22:43,18:23:34,,,18:35:17,18:36:22,18:38:00,18:39:18,18:40:27,18:33:37,,,,,,18:46:00,,18:42:00,18:25:56
113283965237304001,,18:17:14,,18:05:00,,,,,18:29:35,18:32:38,18:33:54,18:35:00,18:15:16,18:18:00,,,18:14:00,,,,18:07:18,18:08:43,18:09:34,,,18:21:17,18:22:22,18:24:00,18:25:18,18:26:27,18:19:37,,,,,,18:32:00,,18:28:00,18:11:56
113283966237304001,,18:02:14,,17:50:00,,,,,18:14:35,18:17:38,18:18:54,18:20:00,18:00:16,18:03:00,,,17:59:00,,,,17:52:18,17:53:43,17:54:34,,,18:06:17,18:07:22,18:09:00,18:10:18,18:11:27,18:04:37,,,,,,18:17:00,,18:13:00,17:56:56
113283967237304001,,17:48:14,,17:36:00,,,,,18:00:35,18:03:38,18:04:54,18:06:00,17:46:16,17:49:00,,,17:45:00,,,,17:38:18,17:39:43,17:40:34,,,17:51:44,17:52:38,17:54:00,17:55:37,17:57:04,17:50:21,,,,,,18:03:00,,17:59:00,17:42:56
113283968237304001,,17:36:14,,17:24:00,,,,,17:48:35,17:51:38,17:52:54,17:54:00,17:34:16,17:37:00,,,17:33:00,,,,17:26:18,17:27:43,17:28:34,,,17:39:44,17:40:38,17:42:00,17:43:37,17:45:04,17:38:21,,,,,,17:51:00,,17:47:00,17:30:56
113283969237304001,,17:24:14,,17:12:00,,,,,17:36:35,17:39:38,17:40:54,17:42:00,17:22:16,17:25:00,,,17:21:00,,,,17:14:18,17:15:43,17:16:34,,,17:27:44,17:28:38,17:30:00,17:31:37,17:33:04,17:26:21,,,,,,17:39:00,,17:35:00,17:18:56
113283970237304001,,17:12:14,,17:00:00,,,,,17:24:35,17:27:38,17:28:54,17:30:00,17:10:16,17:13:00,,,17:09:00,,,,17:02:18,17:03:43,17:04:34,,,17:15:44,17:16:38,17:18:00,17:19:37,17:21:04,17:14:21,,,,,,17:27:00,,17:23:00,17:06:56
113283971237304001,,17:00:14,,16:48:00,,,,,17:12:35,17:15:38,17:16:54,17:18:00,16:58:16,17:01:00,,,16:57:00,,,,16:50:18,16:51:43,16:52:34,,,17:03:44,17:04:38,17:06:00,17:07:37,17:09:04,17:02:21,,,,,,17:15:00,,17:11:00,16:54:56
113283972237304001,,16:48:14,,16:36:00,,,,,17:00:35,17:03:38,17:04:54,17:06:00,16:46:16,16:49:00,,,16:45:00,,,,16:38:18,16:39:43,16:40:34,,,16:51:44,16:52:38,16:54:00,16:55:37,16:57:04,16:50:21,,,,,,17:03:00,,16:59:00,16:42:56
113283973237304001,,16:36:14,,16:24:00,,,,,16:48:35,16:51:38,16:52:54,16:54:00,16:34:16,16:37:00,,,16:33:00,,,,16:26:18,16:27:43,16:28:34,,,16:39:44,16:40:38,16:42:00,16:43:37,16:45:04,16:38:21,,,,,,16:51:00,,16:47:00,16:30:56
113283974237304001,,16:24:14,,16:12:00,,,,,16:36:35,16:39:38,16:40:54,16:42:00,16:22:16,16:25:00,,,16:21:00,,,,16:14:18,16:15:43,16:16:34,,,16:27:44,16:28:38,16:30:00,16:31:37,16:33:04,16:26:21,,,,,,16:39:00,,16:35:00,16:18:56
113283975237304001,,16:12:14,,16:00:00,,,,,16:24:11,16:26:38,16:27:54,16:29:00,16:10:16,16:13:00,,,16:09:00,,,,16:02:18,16:03:43,16:04:34,,,16:15:44,16:16:38,16:18:00,16:19:37,16:21:04,16:14:21,,,,,,16:26:00,,16:23:00,16:06:56
113283976237304001,,16:00:14,,15:48:00,,,,,16:12:11,16:14:38,16:15:54,16:17:00,15:58:16,16:01:00,,,15:57:00,,,,15:50:18,15:51:43,15:52:34,,,16:03:44,16:04:38,16:06:00,16:07:37,16:09:04,16:02:21,,,,,,16:14:00,,16:11:00,15:54:56
113283977237304001,,15:45:14,,15:33:00,,,,,15:57:11,15:59:38,16:00:54,16:02:00,15:43:16,15:46:00,,,15:42:00,,,,15:35:18,15:36:43,15:37:34,,,15:48:44,15:49:38,15:51:00,15:52:37,15:54:04,15:47:21,,,,,,15:59:00,,15:56:00,15:39:56
113283978237304001,,15:30:14,,15:18:00,,,,,15:42:11,15:44:38,15:45:54,15:47:00,15:28:16,15:31:00,,,15:27:00,,,,15:20:18,15:21:43,15:22:34,,,15:33:44,15:34:38,15:36:00,15:37:37,15:39:04,15:32:21,,,,,,15:44:00,,15:41:00,15:24:56
113283979237304001,,15:15:14,,15:03:00,,,,,15:26:11,15:28:38,15:29:54,15:31:00,15:13:16,15:16:00,,,15:12:00,,,,15:05:18,15:06:43,15:07:34,,,15:18:44,15:19:38,15:21:00,15:22:18,15:23:27,15:17:21,,,,,,15:28:00,,15:25:00,15:09:56
113283980237304001,,15:00:14,,14:49:00,,,,,15:11:11,15:13:38,15:14:54,15:16:00,14:58:16,15:01:00,,,14:57:00,,,,14:51:03,14:52:18,14:53:03,,,15:03:44,15:04:38,15:06:00,15:07:18,15:08:27,15:02:21,,,,,,15:13:00,,15:10:00,14:55:10
113283981237304001,,14:45:14,,14:34:00,,,,,14:56:11,14:58:38,14:59:54,15:01:00,14:43:16,14:46:00,,,14:42:00,,,,14:36:03,14:37:18,14:38:03,,,14:48:44,14:49:38,14:51:00,14:52:18,14:53:27,14:47:21,,,,,,14:58:00,,14:55:00,14:40:10
113283982237304001,,14:30:14,,14:19:00,,,,,14:41:11,14:43:38,14:44:54,14:46:00,14:28:16,14:31:00,,,14:27:00,,,,14:21:03,14:22:18,14:23:03,,,14:33:44,14:34:38,14:36:00,14:37:18,14:38:27,14:32:21,,,,,,14:43:00,,14:40:00,14:25:10
113283983237304001,,14:15:14,,14:04:00,,,,,14:26:11,14:28:38,14:29:54,14:31:00,14:13:16,14:16:00,,,14:12:00,,,,14:06:03,14:07:18,14:08:03,,,14:18:44,14:19:38,14:21:00,14:22:18,14:23:27,14:17:21,,,,,,14:28:00,,14:25:00,14:10:10
113283984237304001,,14:00:14,,13:49:00,,,,,14:11:11,14:13:38,14:14:54,14:16:00,13:58:16,14:01:00,,,13:57:00,,,,13:51:03,13:52:18,13:53:03,,,14:03:44,14:04:38,14:06:00,14:07:18,14:08:27,14:02:21,,,,,,14:13:00,,14:10:00,13:55:10
113283985237304001,,13:45:14,,13:34:00,,,,,13:56:11,13:58:38,13:59:54,14:01:00,13:43:16,13:46:00,,,13:42:00,,,,13:36:03,13:37:18,13:38:03,,,13:48:44,13:49:38,13:51:00,13:52:18,13:53:27,13:47:21,,,,,,13:58:00,,13:55:00,13:40:10
113283986237304001,,13:30:14,,13:19:00,,,,,13:41:11,13:43:38,13:44:54,13:46:00,13:28:16,13:31:00,,,13:27:00,,,,13:21:03,13:22:18,13:23:03,,,13:33:44,13:34:38,13:36:00,13:37:18,13:38:27,13:32:21,,,,,,13:43:00,,13:40:00,13:25:10
113283987237304001,,13:15:14,,13:04:00,,,,,13:26:11,13:28:38,13:29:54,13:31:00,13:13:16,13:16:00,,,13:12:00,,,,13:06:03,13:07:18,13:08:03,,,13:18:44,13:19:38,13:21:00,13:22:18,13:23:27,13:17:21,,,,,,13:28:00,,13:25:00,13:10:10
113283988237304001,,13:00:14,,12:49:00,,,,,13:11:11,13:13:38,13:14:54,13:16:00,12:58:16,13:01:00,,,12:57:00,,,,12:51:03,12:52:18,12:53:03,,,13:03:44,13:04:38,13:06:00,13:07:18,13:08:27,13:02:21,,,,,,13:13:00,,13:10:00,12:55:10
113283989237304001,,12:45:14,,12:34:00,,,,,12:56:11,12:58:38,12:59:54,13:01:00,12:43:16,12:46:00,,,12:42:00,,,,12:36:03,12:37:18,12:38:03,,,12:48:44,12:49:38,12:51:00,12:52:18,12:53:27,12:47:21,,,,,,12:58:00,,12:55:00,12:40:10
113283990237304001,,12:30:14,,12:19:00,,,,,12:41:11,12:43:38,12:44:54,12:46:00,12:28:16,12:31:00,,,12:27:00,,,,12:21:03,12:22:18,12:23:03,,,12:33:44,12:34:38,12:36:00,12:37:18,12:38:27,12:32:21,,,,,,12:43:00,,12:40:00,12:25:10
113283991237304001,,12:15:14,,12:04:00,,,,,12:26:11,12:28:38,12:29:54,12:31:00,12:13:16,12:16:00,,,12:12:00,,,,12:06:03,12:07:18,12:08:03,,,12:18:44,12:19:38,12:21:00,12:22:18,12:23:27,12:17:21,,,,,,12:28:00,,12:25:00,12:10:10
113283992237304001,,12:00:14,,11:50:00,,,,,12:11:11,12:13:38,12:14:54,12:16:00,11:58:16,12:01:00,,,11:57:00,,,,11:51:47,11:52:53,11:53:33,,,12:03:44,12:04:38,12:06:00,12:07:18,12:08:27,12:02:21,,,,,,12:13:00,,12:10:00,11:55:24
113283993237304001,,11:45:14,,11:35:00,,,,,11:56:11,11:58:38,11:59:54,12:01:00,11:43:16,11:46:00,,,11:42:00,,,,11:36:47,11:37:53,11:38:33,,,11:48:44,11:49:38,11:51:00,11:52:18,11:53:27,11:47:21,,,,,,11:58:00,,11:55:00,11:40:24
113283994237304001,,11:30:14,,11:20:00,,,,,11:41:11,11:43:38,11:44:54,11:46:00,11:28:16,11:31:00,,,11:27:00,,,,11:21:47,11:22:53,11:23:33,,,11:33:44,11:34:38,11:36:00,11:37:18,11:38:27,11:32:21,,,,,,11:43:00,,11:40:00,11:25:24
113283995237304001,,11:15:14,,11:05:00,,,,,11:26:11,11:28:38,11:29:54,11:31:00,11:13:16,11:16:00,,,11:12:00,,,,11:06:47,11:07:53,11:08:33,,,11:18:44,11:19:38,11:21:00,11:22:18,11:23:27,11:17:21,,,,,,11:28:00,,11:25:00,11:10:24
113283996237304001,,11:00:14,,10:50:00,,,,,11:11:11,11:13:38,11:14:54,11:16:00,10:58:16,11:01:00,,,10:57:00,,,,10:51:47,10:52:53,10:53:33,,,11:03:44,11:04:38,11:06:00,11:07:18,11:08:27,11:02:21,,,,,,11:13:00,,11:10:00,10:55:24
113283997237304001,,10:45:14,,10:35:00,,,,,10:56:11,10:58:38,10:59:54,11:01:00,10:43:16,10:46:00,,,10:42:00,,,,10:36:47,10:37:53,10:38:33,,,10:48:44,10:49:38,10:51:00,10:52:18,10:53:27,10:47:21,,,,,,10:58:00,,10:55:00,10:40:24
113283998237304001,,10:30:14,,10:20:00,,,,,10:41:11,10:43:38,10:44:54,10:46:00,10:28:16,10:31:00,,,10:27:00,,,,10:21:47,10:22:53,10:23:33,,,10:33:44,10:34:38,10:36:00,10:37:18,10:38:27,10:32:21,,,,,,10:43:00,,10:40:00,10:25:24
113283999237304001,,10:16:14,,10:06:00,,,,,10:27:11,10:29:38,10:30:54,10:32:00,10:14:16,10:17:00,,,10:13:00,,,,10:07:47,10:08:53,10:09:33,,,10:19:44,10:20:38,10:22:00,10:23:18,10:24:27,10:18:21,,,,,,10:29:00,,10:26:00,10:11:24
113284000237304001,,10:00:14,,09:50:00,,,,,10:11:11,10:13:50,10:15:32,10:17:00,09:58:16,10:01:00,,,09:57:00,,,,09:51:47,09:52:53,09:53:33,,,10:03:44,10:04:38,10:06:00,10:07:18,10:08:27,10:02:21,,,,,,10:13:00,,10:10:00,09:55:24
113284001237304001,,09:45:14,,09:35:00,,,,,09:57:11,09:59:50,10:01:32,10:03:00,09:43:16,09:46:00,,,09:42:00,,,,09:36:47,09:37:53,09:38:33,,,09:48:44,09:49:38,09:51:00,09:52:37,09:54:04,09:47:21,,,,,,09:59:00,,09:56:00,09:40:24
113284002237304001,,09:30:03,,09:17:00,,,,,09:42:35,09:45:50,09:47:32,09:49:00,09:27:35,09:31:00,,,09:26:00,,,,09:19:18,09:20:43,09:21:34,,,09:33:44,09:34:38,09:36:00,09:37:37,09:39:04,09:32:21,,,,,,09:45:00,,09:41:00,09:23:56
113284003237304001,,09:15:03,,09:02:00,,,,,09:27:35,09:30:50,09:32:32,09:34:00,09:12:35,09:16:00,,,09:11:00,,,,09:04:18,09:05:43,09:06:34,,,09:18:44,09:19:38,09:21:00,09:22:37,09:24:04,09:17:21,,,,,,09:30:00,,09:26:00,09:08:56
113284004237304001,,09:02:03,,08:50:00,,,,,09:14:59,09:19:03,09:21:11,09:23:00,08:59:35,09:03:00,,,08:58:00,,,,08:52:03,08:53:18,08:54:03,,,09:05:44,09:06:38,09:08:00,09:09:37,09:11:04,09:04:21,,,,,,09:18:00,,09:13:00,08:56:10
113284005237304001,,08:48:03,,08:34:00,,,,,09:02:59,09:07:03,09:09:11,09:11:00,08:45:35,08:49:00,,,08:44:00,,,,08:36:33,08:38:07,08:39:04,,,08:52:50,08:54:05,08:56:00,08:57:37,08:59:04,08:50:53,,,,,,09:06:00,,09:01:00,08:41:42
113284006237304001,,08:36:03,,08:22:00,,,,,08:50:59,08:55:03,08:57:11,08:59:00,08:33:35,08:37:00,,,08:32:00,,,,08:24:33,08:26:07,08:27:04,,,08:40:50,08:42:05,08:44:00,08:45:37,08:47:04,08:38:53,,,,,,08:54:00,,08:49:00,08:29:42
113284007237304001,,08:25:03,,08:11:00,,,,,08:39:23,08:44:03,08:46:11,08:48:00,08:22:35,08:26:00,,,08:21:00,,,,08:13:33,08:15:07,08:16:04,,,08:29:17,08:30:22,08:32:00,08:33:37,08:35:04,08:27:37,,,,,,08:43:00,,08:37:00,08:18:42
113284008237304001,,08:13:03,,07:59:00,,,,,08:27:23,08:32:03,08:34:11,08:36:00,08:10:35,08:14:00,,,08:09:00,,,,08:01:33,08:03:07,08:04:04,,,08:17:17,08:18:22,08:20:00,08:21:37,08:23:04,08:15:37,,,,,,08:31:00,,08:25:00,08:06:42
113284009237304001,,08:01:14,,07:50:00,,,,,08:15:23,08:20:03,08:22:11,08:24:00,07:59:16,08:02:00,,,07:58:00,,,,07:52:03,07:53:18,07:54:03,,,08:05:17,08:06:22,08:08:00,08:09:37,08:11:04,08:03:37,,,,,,08:19:00,,08:13:00,07:56:10
113284010237304001,,07:48:14,,07:37:00,,,,,08:03:23,08:08:03,08:10:11,08:12:00,07:46:16,07:49:00,,,07:45:00,,,,07:39:03,07:40:18,07:41:03,,,07:52:50,07:54:05,07:56:00,07:57:37,07:59:04,07:50:53,,,,,,08:07:00,,08:01:00,07:43:10
113284011237304001,,07:38:14,,07:29:00,,,,,07:50:59,07:54:50,07:56:32,07:58:00,07:36:16,07:39:00,,,07:35:00,,,,07:30:32,07:31:28,07:32:02,,,07:41:44,07:42:38,07:44:00,07:45:37,07:47:04,07:40:21,,,,,,07:54:00,,07:49:00,07:33:37
113284012237304001,,07:26:14,,07:17:00,,,,,07:38:35,07:41:38,07:42:54,07:44:00,07:24:16,07:27:00,,,07:23:00,,,,07:18:32,07:19:28,07:20:02,,,07:29:44,07:30:38,07:32:00,07:33:37,07:35:04,07:28:21,,,,,,07:41:00,,07:37:00,07:21:37
113284013237304001,,07:14:14,,07:05:00,,,,,07:25:11,07:27:38,07:28:54,07:30:00,07:12:16,07:15:00,,,07:11:00,,,,07:06:32,07:07:28,07:08:02,,,07:17:44,07:18:38,07:20:00,07:21:18,07:22:27,07:16:21,,,,,,07:27:00,,07:24:00,07:09:37
113284014237304001,,07:01:26,,06:53:00,,,,,07:12:11,07:14:38,07:15:54,07:17:00,06:59:57,07:02:00,,,06:59:00,,,,06:54:32,06:55:28,06:56:02,,,07:04:44,07:05:38,07:07:00,07:08:18,07:09:27,07:03:21,,,,,,07:14:00,,07:11:00,06:57:37
113284015237304001,,06:47:26,,06:39:00,,,,,06:57:11,06:59:38,07:00:54,07:02:00,06:45:57,06:48:00,,,06:45:00,,,,06:40:32,06:41:28,06:42:02,,,06:50:12,06:50:55,06:52:00,06:53:18,06:54:27,06:49:05,,,,,,06:59:00,,06:56:00,06:43:37
113284016237304001,,06:32:26,,06:24:00,,,,,06:42:11,06:44:38,06:45:54,06:47:00,06:30:57,06:33:00,,,06:30:00,,,,06:25:32,06:26:28,06:27:02,,,06:35:12,06:35:55,06:37:00,06:38:18,06:39:27,06:34:05,,,,,,06:44:00,,06:41:00,06:28:37
113284101237304001,20:45:51,,20:41:03,20:50:00,20:27:59,20:30:00,20:31:11,20:29:24,,,,20:26:00,,,20:43:22,20:45:00,,20:47:35,20:48:12,20:49:05,,,,20:27:00,20:40:00,,,,,,,20:34:47,20:36:00,20:36:54,20:37:43,20:38:55,,20:33:00,,
113284102237304001,20:28:51,,20:24:03,20:33:00,20:10:59,20:13:00,20:14:11,20:12:24,,,,20:09:00,,,20:26:22,20:28:00,,20:30:35,20:31:12,20:32:05,,,,20:10:00,20:23:00,,,,,,,20:17:47,20:19:00,20:19:54,20:20:43,20:21:55,,20:16:00,,
113284103237304001,20:13:51,,20:09:03,20:18:00,19:55:59,19:58:00,19:59:11,19:57:24,,,,19:54:00,,,20:11:22,20:13:00,,20:15:35,20:16:12,20:17:05,,,,19:55:00,20:08:00,,,,,,,20:02:47,20:04:00,20:04:54,20:05:43,20:06:55,,20:01:00,,
113284104237304001,20:00:51,,19:56:03,20:05:00,19:41:19,19:44:00,19:45:35,19:43:12,,,,19:39:00,,,19:58:22,20:00:00,,20:02:35,20:03:12,20:04:05,,,,19:40:00,19:55:00,,,,,,,19:49:47,19:51:00,19:51:54,19:52:43,19:53:55,,19:48:00,,
113284105237304001,19:46:51,,19:42:03,19:51:00,19:26:39,19:30:00,19:31:35,19:29:00,,,,19:24:00,,,19:44:22,19:46:00,,19:48:35,19:49:12,19:50:05,,,,19:25:00,19:41:00,,,,,,,19:35:47,19:37:00,19:37:54,19:38:43,19:39:55,,19:34:00,,
113284106237304001,19:31:51,,19:27:03,19:36:00,19:11:39,19:15:00,19:16:35,19:14:00,,,,19:09:00,,,19:29:22,19:31:00,,19:33:35,19:34:12,19:35:05,,,,19:10:00,19:26:00,,,,,,,19:20:47,19:22:00,19:22:54,19:23:43,19:24:55,,19:19:00,,
113284107237304001,19:18:51,,19:14:03,19:23:00,18:58:39,19:02:00,19:03:35,19:01:00,,,,18:54:00,,,19:16:22,19:18:00,,19:20:35,19:21:12,19:22:05,,,,18:57:00,19:13:00,,,,,,,19:07:47,19:09:00,19:09:54,19:10:43,19:11:55,,19:06:00,,
113284108237304001,19:06:51,,19:02:03,19:11:00,18:45:39,18:49:00,18:50:35,18:48:00,,,,18:41:00,,,19:04:22,19:06:00,,19:08:35,19:09:12,19:10:05,,,,18:44:00,19:01:00,,,,,,,18:54:47,18:56:00,18:57:08,18:58:09,18:59:38,,18:53:00,,
113284109237304001,18:54:51,,18:50:03,18:59:00,18:33:39,18:37:00,18:38:35,18:36:00,,,,18:29:00,,,18:52:22,18:54:00,,18:56:35,18:57:12,18:58:05,,,,18:32:00,18:49:00,,,,,,,18:42:47,18:44:00,18:45:08,18:46:09,18:47:38,,18:41:00,,
113284110237304001,18:42:51,,18:38:03,18:47:00,18:21:39,18:25:00,18:26:35,18:24:00,,,,18:17:00,,,18:40:22,18:42:00,,18:44:35,18:45:12,18:46:05,,,,18:20:00,18:37:00,,,,,,,18:30:47,18:32:00,18:33:08,18:34:09,18:35:38,,18:29:00,,
113284111237304001,18:30:51,,18:26:03,18:35:00,18:09:39,18:13:00,18:14:35,18:12:00,,,,18:05:00,,,18:28:22,18:30:00,,18:32:35,18:33:12,18:34:05,,,,18:08:00,18:25:00,,,,,,,18:18:47,18:20:00,18:21:08,18:22:09,18:23:38,,18:17:00,,
113284112237304001,18:18:51,,18:14:03,18:23:00,17:57:39,18:01:00,18:02:35,18:00:00,,,,17:53:00,,,18:16:22,18:18:00,,18:20:35,18:21:12,18:22:05,,,,17:56:00,18:13:00,,,,,,,18:06:47,18:08:00,18:09:08,18:10:09,18:11:38,,18:05:00,,
113284113237304001,18:06:51,,18:02:03,18:11:00,17:45:39,17:49:00,17:50:59,17:48:00,,,,17:41:00,,,18:04:22,18:06:00,,18:08:35,18:09:12,18:10:05,,,,17:44:00,18:01:00,,,,,,,17:55:47,17:57:00,17:57:54,17:58:43,17:59:55,,17:54:00,,
113284114237304001,17:54:51,,17:50:03,17:59:00,17:33:39,17:37:00,17:38:59,17:36:00,,,,17:29:00,,,17:52:22,17:54:00,,17:56:35,17:57:12,17:58:05,,,,17:32:00,17:49:00,,,,,,,17:43:47,17:45:00,17:45:54,17:46:43,17:47:55,,17:42:00,,
113284115237304001,17:42:51,,17:38:03,17:47:00,17:21:39,17:25:00,17:26:59,17:24:00,,,,17:17:00,,,17:40:22,17:42:00,,17:44:35,17:45:12,17:46:05,,,,17:20:00,17:37:00,,,,,,,17:31:47,17:33:00,17:33:54,17:34:43,17:35:55,,17:30:00,,
113284116237304001,17:30:51,,17:26:03,17:35:00,17:09:39,17:13:00,17:14:59,17:12:00,,,,17:05:00,,,17:28:22,17:30:00,,17:32:35,17:33:12,17:34:05,,,,17:08:00,17:25:00,,,,,,,17:19:47,17:21:00,17:21:54,17:22:43,17:23:55,,17:18:00,,
113284117237304001,17:18:51,,17:14:03,17:23:00,16:57:39,17:01:00,17:02:59,17:00:00,,,,16:53:00,,,17:16:22,17:18:00,,17:20:35,17:21:12,17:22:05,,,,16:56:00,17:13:00,,,,,,,17:07:47,17:09:00,17:09:54,17:10:43,17:11:55,,17:06:00,,
113284118237304001,17:06:51,,17:02:03,17:11:00,16:44:39,16:48:00,16:49:59,16:47:00,,,,16:41:00,,,17:04:22,17:06:00,,17:08:35,17:09:12,17:10:05,,,,16:43:00,17:01:00,,,,,,,16:54:47,16:56:00,16:57:08,16:58:09,16:59:38,,16:53:00,,
113284119237304001,16:54:51,,16:50:03,16:59:00,16:32:39,16:36:00,16:37:59,16:35:00,,,,16:29:00,,,16:52:22,16:54:00,,16:56:35,16:57:12,16:58:05,,,,16:31:00,16:49:00,,,,,,,16:42:47,16:44:00,16:45:08,16:46:09,16:47:38,,16:41:00,,
