trip_id,1453,1455,1472,4287,4288,4289,4290,4292,4293,4294,4295,4296,4297,4298,4299,4310,4311,4313,4314,4315,4318,4319,4340,4341,4342,4344,4345,4347,4348,4349,4351,4355,4357,4358,9059
113306564237424600,,17:40:57,,17:33:58,,,,17:34:42,17:44:59,17:45:41,17:47:01,17:48:15,17:50:00,,,,,,,,,,,17:35:59,,,,,17:38:35,,17:37:00,17:40:00,17:42:03,17:44:00,17:33:00
113306565237424600,,18:11:42,,18:04:58,,,,18:05:42,18:14:59,18:15:41,18:17:01,18:18:15,18:20:00,,,,,,,,,,,18:06:59,,,,,18:09:35,,18:08:00,18:11:00,18:12:32,18:14:00,18:04:00
113306566237424600,,18:41:42,,18:34:58,,,,18:35:42,18:44:59,18:45:41,18:47:01,18:48:15,18:50:00,,,,,,,,,,,18:36:59,,,,,18:39:35,,18:38:00,18:41:00,18:42:32,18:44:00,18:34:00
113306567237424600,,19:11:42,,19:04:58,,,,19:05:42,19:14:59,19:15:41,19:17:01,19:18:15,19:20:00,,,,,,,,,,,19:06:59,,,,,19:09:35,,19:08:00,19:11:00,19:12:32,19:14:00,19:04:00
113306568237424600,,19:41:42,,19:34:58,,,,19:35:42,19:44:59,19:45:41,19:47:01,19:48:15,19:50:00,,,,,,,,,,,19:36:59,,,,,19:39:35,,19:38:00,19:41:00,19:42:32,19:44:00,19:34:00
113306569237424600,,20:13:42,,20:06:58,,,,20:07:42,20:16:49,20:17:24,20:18:31,20:19:32,20:21:00,,,,,,,,,,,20:08:59,,,,,20:11:35,,20:10:00,20:13:00,20:14:32,20:16:00,20:06:00
113306570237424600,,20:44:42,,20:37:58,,,,20:38:42,20:47:49,20:48:24,20:49:31,20:50:32,20:52:00,,,,,,,,,,,20:39:59,,,,,20:42:35,,20:41:00,20:44:00,20:45:32,20:47:00,20:37:00
113306571237424600,,21:14:42,,21:08:43,,,,21:09:17,21:17:49,21:18:24,21:19:31,21:20:32,21:22:00,,,,,,,,,,,21:10:14,,,,,21:12:35,,21:11:00,21:14:00,21:15:32,21:17:00,21:08:00
113306572237424600,,21:44:42,,21:38:43,,,,21:39:17,21:47:49,21:48:24,21:49:31,21:50:32,21:52:00,,,,,,,,,,,21:40:14,,,,,21:42:35,,21:41:00,21:44:00,21:45:32,21:47:00,21:38:00
113306573237424600,,22:14:42,,22:08:43,,,,22:09:17,22:17:49,22:18:24,22:19:31,22:20:32,22:22:00,,,,,,,,,,,22:10:14,,,,,22:12:35,,22:11:00,22:14:00,22:15:32,22:17:00,22:08:00
113306574237424600,,22:44:42,,22:38:43,,,,22:39:17,22:47:49,22:48:24,22:49:31,22:50:32,22:52:00,,,,,,,,,,,22:40:14,,,,,22:42:35,,22:41:00,22:44:00,22:45:32,22:47:00,22:38:00
113306575237424600,,23:14:42,,23:08:43,,,,23:09:17,23:17:49,23:18:24,23:19:31,23:20:32,23:22:00,,,,,,,,,,,23:10:14,,,,,23:12:35,,23:11:00,23:14:00,23:15:32,23:17:00,23:08:00
113306576237424600,,23:44:42,,23:38:43,,,,23:39:17,23:47:49,23:48:24,23:49:31,23:50:32,23:52:00,,,,,,,,,,,23:40:14,,,,,23:42:35,,23:41:00,23:44:00,23:45:32,23:47:00,23:38:00
113306577237424600,,24:14:42,,24:08:43,,,,24:09:17,24:17:49,24:18:24,24:19:31,24:20:32,24:22:00,,,,,,,,,,,24:10:14,,,,,24:12:35,,24:11:00,24:14:00,24:15:32,24:17:00,24:08:00
113306578237424600,,24:55:42,,24:49:43,,,,24:50:17,24:58:49,24:59:24,25:00:31,25:01:32,25:03:00,,,,,,,,,,,24:51:14,,,,,24:53:35,,24:52:00,24:55:00,24:56:32,24:58:00,24:49:00
113306579237424600,,24:35:42,,24:29:43,,,,24:30:17,24:38:49,24:39:24,24:40:31,24:41:32,24:43:00,,,,,,,,,,,24:31:14,,,,,24:33:35,,24:32:00,24:35:00,24:36:32,24:38:00,24:29:00
113306580237424600,,06:11:42,,06:05:42,,,,06:06:15,06:14:49,06:15:24,06:16:31,06:17:32,06:19:00,,,,,,,,,,06:08:00,06:07:11,,06:09:51,06:09:05,,,,,06:11:00,06:12:32,06:14:00,06:05:00
113306581237424600,06:05:28,,06:14:44,,06:12:02,06:11:26,06:12:31,,,,,,06:00:00,06:01:11,06:02:10,06:03:00,06:04:29,06:06:00,06:07:42,06:08:42,06:10:00,06:15:16,,,06:10:47,,,,,,,,,,06:16:00
113306582237424600,05:47:28,,05:56:44,,05:54:02,05:53:26,05:54:31,,,,,,05:42:00,05:43:11,05:44:10,05:45:00,05:46:29,05:48:00,05:49:42,05:50:42,05:52:00,05:57:16,,,05:52:47,,,,,,,,,,05:58:00
113306583237424600,,05:32:42,,05:26:42,,,,05:27:15,05:35:49,05:36:24,05:37:31,05:38:32,05:40:00,,,,,,,,,,05:29:00,05:28:11,,05:30:51,05:30:05,,,,,05:32:00,05:33:32,05:35:00,05:26:00
113306584237424600,05:10:28,,05:19:44,,05:17:02,05:16:26,05:17:31,,,,,,05:05:00,05:06:11,05:07:10,05:08:00,05:09:29,05:11:00,05:12:42,05:13:42,05:15:00,05:20:16,,,05:15:47,,,,,,,,,,05:21:00
113306585237424600,06:33:28,,06:42:44,,06:40:02,06:39:26,06:40:31,,,,,,06:28:00,06:29:11,06:30:10,06:31:00,06:32:29,06:34:00,06:35:42,06:36:42,06:38:00,06:43:16,,,06:38:47,,,,,,,,,,06:44:00
113306586237424600,,06:40:42,,06:34:42,,,,06:35:15,06:43:59,06:44:41,06:46:01,06:47:15,06:49:00,,,,,,,,,,06:37:00,06:36:11,,06:38:51,06:38:05,,,,,06:40:00,06:41:32,06:43:00,06:34:00
