trip_id,1018,1204,1260,1478,1479,1480,1482,1483,1484,1486B,1487,1489,1490,1492,1493,1495,1498,1541B,2319,2375,2382,2383,2648,5296B,5297B,6856B
113354405237586501,11:38:00,,11:33:37,11:23:17,11:24:28,11:26:17,11:32:00,11:35:01,11:36:37,11:39:00,,,,,,11:28:39,11:25:08,,11:31:00,,,11:22:00,,,11:27:00,11:29:32
113354406237586501,18:41:00,,18:36:37,18:25:17,18:26:28,18:28:17,18:35:00,18:38:01,18:39:37,18:42:00,,,,,,18:31:04,18:27:08,,18:34:00,,,18:24:00,,,18:29:00,18:32:10
113354407237586501,,10:02:59,,,,,,,,09:59:00,10:00:05,10:04:10,10:07:09,10:09:56,10:12:04,,,10:13:00,,10:05:00,10:15:00,,10:02:29,10:09:00,,
113354410237586501,09:26:00,,09:22:15,09:13:17,09:14:28,09:16:17,09:20:51,09:23:26,09:24:49,09:27:00,,,,,,09:18:14,09:15:08,,09:20:00,,,09:12:00,,,09:17:00,09:18:54
113354411237586501,13:09:00,,13:04:37,12:54:17,12:55:28,12:57:17,13:03:00,13:06:01,13:07:37,13:10:00,,,,,,12:59:39,12:56:08,,13:02:00,,,12:53:00,,,12:58:00,13:00:32
113354412237586501,,15:33:59,,,,,,,,15:30:00,15:31:05,15:35:10,15:38:09,15:41:10,15:43:50,,,15:45:00,,15:36:00,15:47:00,,15:33:29,15:40:00,,
113354413237586501,,09:42:59,,,,,,,,09:39:00,09:40:05,09:44:10,09:47:09,09:49:56,09:52:04,,,09:53:00,,09:45:00,09:55:00,,09:42:29,09:49:00,,
113354414237586501,,17:20:39,,,,,,,,17:16:00,17:17:16,17:22:02,17:25:09,17:27:56,17:30:04,,,17:31:00,,17:23:00,17:33:00,,17:20:04,17:27:00,,
113354415237586501,,16:41:39,,,,,,,,16:37:00,16:38:16,16:43:02,16:46:09,16:48:56,16:51:04,,,16:52:00,,16:44:00,16:54:00,,16:41:04,16:48:00,,
113354416237586501,,18:05:59,,,,,,,,18:02:00,18:03:05,18:07:10,18:10:09,18:12:56,18:15:04,,,18:16:00,,18:08:00,18:18:00,,18:05:29,18:12:00,,
113354417237586501,16:31:00,,16:26:37,16:14:32,16:15:58,16:18:09,16:25:00,16:28:01,16:29:37,16:32:00,,,,,,16:21:04,16:16:46,,16:24:00,,,16:13:00,,,16:19:00,16:22:10
113354418237586501,,08:42:59,,,,,,,,08:39:00,08:40:05,08:44:10,08:46:37,08:48:56,08:51:04,,,08:52:00,,08:45:00,08:54:00,,08:42:29,08:48:00,,
113354419237586501,,10:47:59,,,,,,,,10:44:00,10:45:05,10:49:10,10:52:09,10:54:56,10:57:04,,,10:58:00,,10:50:00,11:00:00,,10:47:29,10:54:00,,
113354421237586501,14:38:00,,14:33:37,14:22:32,14:23:58,14:26:09,14:32:00,14:35:01,14:36:37,14:39:00,,,,,,14:28:39,14:24:46,,14:31:00,,,14:21:00,,,14:27:00,14:29:32
113354425237586501,,11:32:59,,,,,,,,11:29:00,11:30:05,11:34:10,11:37:09,11:39:56,11:42:04,,,11:43:00,,11:35:00,11:45:00,,11:32:29,11:39:00,,
113354426237586501,10:22:00,,10:18:15,10:08:17,10:09:28,10:11:17,10:16:51,10:19:26,10:20:49,10:23:00,,,,,,10:13:39,10:10:08,,10:16:00,,,10:07:00,,,10:12:00,10:14:32
113354427237586501,17:10:00,,17:05:37,16:53:32,16:54:58,16:57:09,17:04:00,17:07:01,17:08:37,17:11:00,,,,,,17:00:04,16:55:46,,17:03:00,,,16:52:00,,,16:58:00,17:01:10
113354428237586501,,14:47:59,,,,,,,,14:44:00,14:45:05,14:49:10,14:52:09,14:55:10,14:57:50,,,14:59:00,,14:50:00,15:01:00,,14:47:29,14:54:00,,
113354429237586501,11:23:00,,11:18:37,11:08:17,11:09:28,11:11:17,11:17:00,11:20:01,11:21:37,11:24:00,,,,,,11:13:39,11:10:08,,11:16:00,,,11:07:00,,,11:12:00,11:14:32
113354430237586501,15:24:00,,15:19:37,15:08:32,15:09:58,15:12:09,15:18:00,15:21:01,15:22:37,15:25:00,,,,,,15:14:39,15:10:46,,15:17:00,,,15:07:00,,,15:13:00,15:15:32
113354431237586501,,07:19:59,,,,,,,,07:16:00,07:17:05,07:21:10,07:23:37,07:25:56,07:28:04,,,07:29:00,,07:22:00,07:31:00,,07:19:29,07:25:00,,
113354432237586501,,08:17:59,,,,,,,,08:14:00,08:15:05,08:19:10,08:21:37,08:23:56,08:26:04,,,08:27:00,,08:20:00,08:29:00,,08:17:29,08:23:00,,
113354434237586501,,06:19:19,,,,,,,,06:16:00,06:16:55,06:20:18,06:22:37,06:24:56,06:27:04,,,06:28:00,,06:21:00,06:30:00,,06:18:54,06:24:00,,
113354435237586501,07:58:00,,07:54:15,07:45:17,07:46:28,07:48:17,07:52:51,07:55:26,07:56:49,07:59:00,,,,,,07:50:14,07:47:08,,07:52:00,,,07:44:00,,,07:49:00,07:50:54
113354436237586501,06:28:00,,06:24:15,06:15:17,06:16:28,06:18:17,06:22:51,06:25:26,06:26:49,06:29:00,,,,,,06:20:14,06:17:08,,06:22:00,,,06:14:00,,,06:19:00,06:20:54
113354437237586501,08:46:00,,08:42:15,08:33:17,08:34:28,08:36:17,08:40:51,08:43:26,08:44:49,08:47:00,,,,,,08:38:14,08:35:08,,08:40:00,,,08:32:00,,,08:37:00,08:38:54
113354439237586501,08:25:00,,08:21:15,08:12:17,08:13:28,08:15:17,08:19:51,08:22:26,08:23:49,08:26:00,,,,,,08:17:14,08:14:08,,08:19:00,,,08:11:00,,,08:16:00,08:17:54
113354441237586501,06:58:00,,06:54:15,06:45:17,06:46:28,06:48:17,06:52:51,06:55:26,06:56:49,06:59:00,,,,,,06:50:14,06:47:08,,06:52:00,,,06:44:00,,,06:49:00,06:50:54
113354442237586501,17:56:00,,17:51:37,17:39:32,17:40:58,17:43:09,17:50:00,17:53:01,17:54:37,17:57:00,,,,,,17:46:04,17:41:46,,17:49:00,,,17:38:00,,,17:44:00,17:47:10
113354443237586501,,06:49:19,,,,,,,,06:46:00,06:46:55,06:50:18,06:52:37,06:54:56,06:57:04,,,06:58:00,,06:51:00,07:00:00,,06:48:54,06:54:00,,
113354444237586501,12:23:00,,12:18:37,12:08:17,12:09:28,12:11:17,12:17:00,12:20:01,12:21:37,12:24:00,,,,,,12:13:39,12:10:08,,12:16:00,,,12:07:00,,,12:12:00,12:14:32
113354445237586501,07:28:00,,07:24:15,07:15:17,07:16:28,07:18:17,07:22:51,07:25:26,07:26:49,07:29:00,,,,,,07:20:14,07:17:08,,07:22:00,,,07:14:00,,,07:19:00,07:20:54
113354446237586501,,07:49:59,,,,,,,,07:46:00,07:47:05,07:51:10,07:53:37,07:55:56,07:58:04,,,07:59:00,,07:52:00,08:01:00,,07:49:29,07:55:00,,
113354447237586501,06:10:00,,,,,,,06:07:00,06:08:37,06:11:00,,,,,,,,,,,,,,,,
113354449237586501,,,,23:45:17,23:46:28,23:48:17,,,,,,,,,,,23:47:08,,,,,23:44:00,,,23:49:00,
113354450237586501,,,,,,,,,,,,,,06:02:56,06:05:04,,,06:06:00,,,06:08:00,,,06:02:00,,
113354451237586501,,,,,,,,,,,,,,14:04:10,14:06:50,,,14:08:00,,,14:10:00,,,14:03:00,,
113354454237586501,,,,17:01:32,17:02:58,17:05:09,,,,,,,,,,,17:03:46,,,,,17:00:00,,,17:06:00,
113354455237586501,,,,22:55:17,22:56:28,22:58:17,,,,,,,,,,,22:57:08,,,,,22:54:00,,,22:59:00,
113354457237586501,20:58:00,,20:54:15,20:44:17,20:45:28,20:47:17,20:52:51,20:55:26,20:56:49,20:59:00,,,,,,20:49:39,20:46:08,,20:52:00,,,20:43:00,,,20:48:00,20:50:32
113354459237586501,22:58:00,,22:54:15,22:45:17,22:46:28,22:48:17,22:52:51,22:55:26,22:56:49,22:59:00,,,,,,22:50:14,22:47:08,,22:52:00,,,22:44:00,,,22:49:00,22:50:54
113354460237586501,19:56:00,,19:52:15,19:42:17,19:43:28,19:45:17,19:50:51,19:53:26,19:54:49,19:57:00,,,,,,19:47:39,19:44:08,,19:50:00,,,19:41:00,,,19:46:00,19:48:32
113354461237586501,22:18:00,,22:14:15,22:05:17,22:06:28,22:08:17,22:12:51,22:15:26,22:16:49,22:19:00,,,,,,22:10:14,22:07:08,,22:12:00,,,22:04:00,,,22:09:00,22:10:54
113354462237586501,,21:47:59,,,,,,,,21:44:00,21:45:05,21:49:10,21:51:37,21:53:42,21:55:18,,,21:56:00,,21:50:00,21:58:00,,21:47:29,21:53:00,,
113354463237586501,,21:07:59,,,,,,,,21:04:00,21:05:05,21:09:10,21:11:37,21:13:42,21:15:18,,,21:16:00,,21:10:00,21:18:00,,21:07:29,21:13:00,,
113354464237586501,,23:08:19,,,,,,,,23:05:00,23:05:55,23:09:18,23:11:37,23:13:42,23:15:18,,,23:16:00,,23:10:00,23:18:00,,23:07:54,23:13:00,,
113354465237586501,23:38:00,,23:34:15,23:25:17,23:26:28,23:28:17,23:32:51,23:35:26,23:36:49,23:39:00,,,,,,23:30:14,23:27:08,,23:32:00,,,23:24:00,,,23:29:00,23:30:54
113354466237586501,,20:05:59,,,,,,,,20:02:00,20:03:05,20:07:10,20:09:37,20:11:42,20:13:18,,,20:14:00,,20:08:00,20:16:00,,20:05:29,20:11:00,,
113354467237586501,,22:27:59,,,,,,,,22:24:00,22:25:05,22:29:10,22:31:37,22:33:42,22:35:18,,,22:36:00,,22:30:00,22:38:00,,22:27:29,22:33:00,,
113354468237586501,21:38:00,,21:34:15,21:25:17,21:26:28,21:28:17,21:32:51,21:35:26,21:36:49,21:39:00,,,,,,21:30:14,21:27:08,,21:32:00,,,21:24:00,,,21:29:00,21:30:54
113354470237586501,,18:20:59,,,,,,,,18:17:00,18:18:05,18:22:10,18:25:09,18:27:56,18:30:04,,,18:31:00,,18:23:00,18:33:00,,18:20:29,18:27:00,,
113354474237586501,18:11:00,,18:06:37,17:54:32,17:55:58,17:58:09,18:05:00,18:08:01,18:09:37,18:12:00,,,,,,18:01:04,17:56:46,,18:04:00,,,17:53:00,,,17:59:00,18:02:10
113354475237586501,,20:48:59,,,,,,,,20:45:00,20:46:05,20:50:10,20:52:37,20:54:42,20:56:18,,,20:57:00,,20:51:00,20:59:00,,20:48:29,20:54:00,,
113354476237586501,17:25:00,,17:20:37,17:08:32,17:09:58,17:12:09,17:19:00,17:22:01,17:23:37,17:26:00,,,,,,17:15:04,17:10:46,,17:18:00,,,17:07:00,,,17:13:00,17:16:10
113354477237586501,,19:04:59,,,,,,,,19:01:00,19:02:05,19:06:10,19:09:09,19:11:42,19:13:18,,,19:14:00,,19:07:00,19:16:00,,19:04:29,19:11:00,,
113354478237586501,15:43:00,,15:38:37,15:26:32,15:27:58,15:30:09,15:37:00,15:40:01,15:41:37,15:44:00,,,,,,15:33:04,15:28:46,,15:36:00,,,15:25:00,,,15:31:00,15:34:10
113354479237586501,18:55:00,,18:50:37,18:39:17,18:40:28,18:42:17,18:49:00,18:52:01,18:53:37,18:56:00,,,,,,18:45:04,18:41:08,,18:48:00,,,18:38:00,,,18:43:00,18:46:10
113354481237586501,16:43:00,,16:38:37,16:26:32,16:27:58,16:30:09,16:37:00,16:40:01,16:41:37,16:44:00,,,,,,16:33:04,16:28:46,,16:36:00,,,16:25:00,,,16:31:00,16:34:10
113354483237586501,,16:53:39,,,,,,,,16:49:00,16:50:16,16:55:02,16:58:09,17:00:56,17:03:04,,,17:04:00,,16:56:00,17:06:00,,16:53:04,17:00:00,,
113354484237586501,,17:34:59,,,,,,,,17:31:00,17:32:05,17:36:10,17:39:09,17:41:56,17:44:04,,,17:45:00,,17:37:00,17:47:00,,17:34:29,17:41:00,,
113354487237586501,16:55:00,,16:50:37,16:38:32,16:39:58,16:42:09,16:49:00,16:52:01,16:53:37,16:56:00,,,,,,16:45:04,16:40:46,,16:48:00,,,16:37:00,,,16:43:00,16:46:10
113354488237586501,,17:05:39,,,,,,,,17:01:00,17:02:16,17:07:02,17:10:09,17:12:56,17:15:04,,,17:16:00,,17:08:00,17:18:00,,17:05:04,17:12:00,,
113354489237586501,,15:18:59,,,,,,,,15:15:00,15:16:05,15:20:10,15:23:09,15:26:10,15:28:50,,,15:30:00,,15:21:00,15:32:00,,15:18:29,15:25:00,,
113354493237586501,19:37:00,,19:33:15,19:23:17,19:24:28,19:26:17,19:31:51,19:34:26,19:35:49,19:38:00,,,,,,19:28:39,19:25:08,,19:31:00,,,19:22:00,,,19:27:00,19:29:32
113354494237586501,17:42:00,,17:37:37,17:25:32,17:26:58,17:29:09,17:36:00,17:39:01,17:40:37,17:43:00,,,,,,17:32:04,17:27:46,,17:35:00,,,17:24:00,,,17:30:00,17:33:10
113354495237586501,20:39:00,,20:35:15,20:25:17,20:26:28,20:28:17,20:33:51,20:36:26,20:37:49,20:40:00,,,,,,20:30:39,20:27:08,,20:33:00,,,20:24:00,,,20:29:00,20:31:32
113354497237586501,,15:52:59,,,,,,,,15:49:00,15:50:05,15:54:10,15:57:09,16:00:10,16:02:50,,,16:04:00,,15:55:00,16:06:00,,15:52:29,15:59:00,,
113354499237586501,,19:46:59,,,,,,,,19:43:00,19:44:05,19:48:10,19:51:09,19:53:42,19:55:18,,,19:56:00,,19:49:00,19:58:00,,19:46:29,19:53:00,,
113354501237586501,15:09:00,,15:04:37,14:53:32,14:54:58,14:57:09,15:03:00,15:06:01,15:07:37,15:10:00,,,,,,14:59:39,14:55:46,,15:02:00,,,14:52:00,,,14:58:00,15:00:32
113354502237586501,16:16:00,,16:11:37,15:59:32,16:00:58,16:03:09,16:10:00,16:13:01,16:14:37,16:17:00,,,,,,16:06:04,16:01:46,,16:09:00,,,15:58:00,,,16:04:00,16:07:10
113354503237586501,19:09:00,,19:05:15,18:54:17,18:55:28,18:57:17,19:03:51,19:06:26,19:07:49,19:10:00,,,,,,19:00:04,18:56:08,,19:03:00,,,18:53:00,,,18:58:00,19:01:10
113354504237586501,18:25:00,,18:20:37,18:09:17,18:10:28,18:12:17,18:19:00,18:22:01,18:23:37,18:26:00,,,,,,18:15:04,18:11:08,,18:18:00,,,18:08:00,,,18:13:00,18:16:10
113354505237586501,,18:34:59,,,,,,,,18:31:00,18:32:05,18:36:10,18:39:09,18:41:56,18:44:04,,,18:45:00,,18:37:00,18:47:00,,18:34:29,18:41:00,,
113354508237586501,,17:51:59,,,,,,,,17:48:00,17:49:05,17:53:10,17:56:09,17:58:56,18:01:04,,,18:02:00,,17:54:00,18:04:00,,17:51:29,17:58:00,,
113354510237586501,,19:18:59,,,,,,,,19:15:00,19:16:05,19:20:10,19:23:09,19:25:42,19:27:18,,,19:28:00,,19:21:00,19:30:00,,19:18:29,19:25:00,,
113354512237586501,,16:26:39,,,,,,,,16:22:00,16:23:16,16:28:02,16:31:09,16:33:56,16:36:04,,,16:37:00,,16:29:00,16:39:00,,16:26:04,16:33:00,,
113354522237586501,12:54:00,,12:49:37,12:39:17,12:40:28,12:42:17,12:48:00,12:51:01,12:52:37,12:55:00,,,,,,12:44:39,12:41:08,,12:47:00,,,12:38:00,,,12:43:00,12:45:32
113354535237586501,14:23:00,,14:18:37,14:07:32,14:08:58,14:11:09,14:17:00,14:20:01,14:21:37,14:24:00,,,,,,14:13:39,14:09:46,,14:16:00,,,14:06:00,,,14:12:00,14:14:32
113354537237586501,20:17:00,,20:13:15,20:03:17,20:04:28,20:06:17,20:11:51,20:14:26,20:15:49,20:18:00,,,,,,20:08:39,20:05:08,,20:11:00,,,20:02:00,,,20:07:00,20:09:32
113354539237586501,22:38:00,,22:34:15,22:25:17,22:26:28,22:28:17,22:32:51,22:35:26,22:36:49,22:39:00,,,,,,22:30:14,22:27:08,,22:32:00,,,22:24:00,,,22:29:00,22:30:54
113354540237586501,19:23:00,,19:19:15,19:09:17,19:10:28,19:12:17,19:17:51,19:20:26,19:21:49,19:24:00,,,,,,19:14:39,19:11:08,,19:17:00,,,19:08:00,,,19:13:00,19:15:32
113354541237586501,11:53:00,,11:48:37,11:38:17,11:39:28,11:41:17,11:47:00,11:50:01,11:51:37,11:54:00,,,,,,11:43:39,11:40:08,,11:46:00,,,11:37:00,,,11:42:00,11:44:32
113354542237586501,,13:03:59,,,,,,,,13:00:00,13:01:05,13:05:10,13:08:09,13:11:10,13:13:50,,,13:15:00,,13:06:00,13:17:00,,13:03:29,13:10:00,,
113354543237586501,21:58:00,,21:54:15,21:45:17,21:46:28,21:48:17,21:52:51,21:55:26,21:56:49,21:59:00,,,,,,21:50:14,21:47:08,,21:52:00,,,21:44:00,,,21:49:00,21:50:54
113354544237586501,,14:32:59,,,,,,,,14:29:00,14:30:05,14:34:10,14:37:09,14:40:10,14:42:50,,,14:44:00,,14:35:00,14:46:00,,14:32:29,14:39:00,,
113354545237586501,,20:26:59,,,,,,,,20:23:00,20:24:05,20:28:10,20:30:37,20:32:42,20:34:18,,,20:35:00,,20:29:00,20:37:00,,20:26:29,20:32:00,,
113354547237586501,,13:49:59,,,,,,,,13:46:00,13:47:05,13:51:10,13:54:09,13:57:10,13:59:50,,,14:01:00,,13:52:00,14:03:00,,13:49:29,13:56:00,,
113354548237586501,,22:47:59,,,,,,,,22:44:00,22:45:05,22:49:10,22:51:37,22:53:42,22:55:18,,,22:56:00,,22:50:00,22:58:00,,22:47:29,22:53:00,,
113354549237586501,,09:22:59,,,,,,,,09:19:00,09:20:05,09:24:10,09:26:37,09:28:56,09:31:04,,,09:32:00,,09:25:00,09:34:00,,09:22:29,09:28:00,,
113354550237586501,,10:17:59,,,,,,,,10:14:00,10:15:05,10:19:10,10:22:09,10:24:56,10:27:04,,,10:28:00,,10:20:00,10:30:00,,10:17:29,10:24:00,,
113354551237586501,,23:28:19,,,,,,,,23:25:00,23:25:55,23:29:18,23:31:37,23:33:42,23:35:18,,,23:36:00,,23:30:00,23:38:00,,23:27:54,23:33:00,,
113354552237586501,,11:17:59,,,,,,,,11:14:00,11:15:05,11:19:10,11:22:09,11:24:56,11:27:04,,,11:28:00,,11:20:00,11:30:00,,11:17:29,11:24:00,,
113354555237586501,11:08:00,,11:03:37,10:53:17,10:54:28,10:56:17,11:02:00,11:05:01,11:06:37,11:09:00,,,,,,10:58:39,10:55:08,,11:01:00,,,10:52:00,,,10:57:00,10:59:32
113354556237586501,,19:32:59,,,,,,,,19:29:00,19:30:05,19:34:10,19:37:09,19:39:42,19:41:18,,,19:42:00,,19:35:00,19:44:00,,19:32:29,19:39:00,,
113354557237586501,23:18:00,,23:14:15,23:05:17,23:06:28,23:08:17,23:12:51,23:15:26,23:16:49,23:19:00,,,,,,23:10:14,23:07:08,,23:12:00,,,23:04:00,,,23:09:00,23:10:54
113354558237586501,21:18:00,,21:14:15,21:05:17,21:06:28,21:08:17,21:12:51,21:15:26,21:16:49,21:19:00,,,,,,21:10:14,21:07:08,,21:12:00,,,21:04:00,,,21:09:00,21:10:54
113354560237586501,,22:07:59,,,,,,,,22:04:00,22:05:05,22:09:10,22:11:37,22:13:42,22:15:18,,,22:16:00,,22:10:00,22:18:00,,22:07:29,22:13:00,,
113354561237586501,14:09:00,,14:04:37,13:53:32,13:54:58,13:57:09,14:03:00,14:06:01,14:07:37,14:10:00,,,,,,13:59:39,13:55:46,,14:02:00,,,13:52:00,,,13:58:00,14:00:32
113354562237586501,14:55:00,,14:50:37,14:39:32,14:40:58,14:43:09,14:49:00,14:52:01,14:53:37,14:56:00,,,,,,14:45:39,14:41:46,,14:48:00,,,14:38:00,,,14:44:00,14:46:32
113354563237586501,,21:27:59,,,,,,,,21:24:00,21:25:05,21:29:10,21:31:37,21:33:42,21:35:18,,,21:36:00,,21:30:00,21:38:00,,21:27:29,21:33:00,,
113354565237586501,,12:48:59,,,,,,,,12:45:00,12:46:05,12:50:10,12:53:09,12:55:56,12:58:04,,,12:59:00,,12:51:00,13:01:00,,12:48:29,12:55:00,,
113354566237586501,,11:47:59,,,,,,,,11:44:00,11:45:05,11:49:10,11:52:09,11:54:56,11:57:04,,,11:58:00,,11:50:00,12:00:00,,11:47:29,11:54:00,,
113354567237586501,,14:18:59,,,,,,,,14:15:00,14:16:05,14:20:10,14:23:09,14:26:10,14:28:50,,,14:30:00,,14:21:00,14:32:00,,14:18:29,14:25:00,,
113354569237586501,10:06:00,,10:02:15,09:53:17,09:54:28,09:56:17,10:00:51,10:03:26,10:04:49,10:07:00,,,,,,09:58:14,09:55:08,,10:00:00,,,09:52:00,,,09:57:00,09:58:54
113354570237586501,13:23:00,,13:18:37,13:07:32,13:08:58,13:11:09,13:17:00,13:20:01,13:21:37,13:24:00,,,,,,13:13:39,13:09:46,,13:16:00,,,13:06:00,,,13:12:00,13:14:32
113354571237586501,16:02:00,,15:57:37,15:45:32,15:46:58,15:49:09,15:56:00,15:59:01,16:00:37,16:03:00,,,,,,15:52:04,15:47:46,,15:55:00,,,15:44:00,,,15:50:00,15:53:10
113354572237586501,13:40:00,,13:35:37,13:24:32,13:25:58,13:28:09,13:34:00,13:37:01,13:38:37,13:41:00,,,,,,13:30:39,13:26:46,,13:33:00,,,13:23:00,,,13:29:00,13:31:32
113354573237586501,,12:17:59,,,,,,,,12:14:00,12:15:05,12:19:10,12:22:09,12:24:56,12:27:04,,,12:28:00,,12:20:00,12:30:00,,12:17:29,12:24:00,,
113354574237586501,,13:32:59,,,,,,,,13:29:00,13:30:05,13:34:10,13:37:09,13:40:10,13:42:50,,,13:44:00,,13:35:00,13:46:00,,13:32:29,13:39:00,,
113354613237586501,12:08:00,,12:03:37,11:53:17,11:54:28,11:56:17,12:02:00,12:05:01,12:06:37,12:09:00,,,,,,11:58:39,11:55:08,,12:01:00,,,11:52:00,,,11:57:00,11:59:32
113354679237586501,10:52:00,,10:48:15,10:38:17,10:39:28,10:41:17,10:46:51,10:49:26,10:50:49,10:53:00,,,,,,10:43:39,10:40:08,,10:46:00,,,10:37:00,,,10:42:00,10:44:32
113354680237586501,,10:32:59,,,,,,,,10:29:00,10:30:05,10:34:10,10:37:09,10:39:56,10:42:04,,,10:43:00,,10:35:00,10:45:00,,10:32:29,10:39:00,,
113354681237586501,,12:02:59,,,,,,,,11:59:00,12:00:05,12:04:10,12:07:09,12:09:56,12:12:04,,,12:13:00,,12:05:00,12:15:00,,12:02:29,12:09:00,,
113354682237586501,09:06:00,,09:02:15,08:53:17,08:54:28,08:56:17,09:00:51,09:03:26,09:04:49,09:07:00,,,,,,08:58:14,08:55:08,,09:00:00,,,08:52:00,,,08:57:00,08:58:54
113357361237586501,,,,,,,,,,,,,,08:02:56,08:05:04,,,08:06:00,,,08:08:00,,,08:02:00,,
