trip_id,1535,2100,2101,2102,2173,2174,2345,2346,2792,2795,2796,2839,3062,3072,3210B,3272,3273,3274,3284,3285,3286B,3288,3353,3354,3355,3402,3403,3408,3409,3410,3411,3417,3419,3448B,3449,3450,3459,3460,3470,3661,5735,6303B,6308,6359,6364B,6410,6411,6435,6438,6442,6445,9060
113330898237502031,,14:44:38,,14:46:00,,14:50:12,14:48:00,14:48:58,,,14:37:16,14:40:22,,14:25:00,,15:01:00,15:02:02,15:04:00,,15:05:00,15:06:20,15:07:00,14:26:07,14:28:00,14:30:00,,,,,,,,,14:54:02,14:52:00,14:55:15,14:58:00,14:59:32,14:52:57,,,,,14:35:01,14:42:27,14:36:00,,14:34:00,,,14:23:00,14:32:01
113330899237502031,,14:34:38,,14:36:00,,14:40:12,14:38:00,14:38:58,,,14:27:16,14:30:22,,14:15:00,,14:51:00,14:52:02,14:54:00,,14:55:00,14:56:20,14:57:00,14:16:07,14:18:00,14:20:00,,,,,,,,,14:44:02,14:42:00,14:45:15,14:48:00,14:49:32,14:42:57,,,,,14:25:01,14:32:27,14:26:00,,14:24:00,,,14:13:00,14:22:01
113330900237502031,,14:24:38,,14:26:00,,14:30:12,14:28:00,14:28:58,,,14:17:16,14:20:22,,14:05:00,,14:41:00,14:42:02,14:44:00,,14:45:00,14:46:20,14:47:00,14:06:07,14:08:00,14:10:00,,,,,,,,,14:34:02,14:32:00,14:35:15,14:38:00,14:39:32,14:32:57,,,,,14:15:01,14:22:27,14:16:00,,14:14:00,,,14:03:00,14:12:01
113330901237502031,,14:14:38,,14:16:00,,14:20:12,14:18:00,14:18:58,,,14:07:16,14:10:22,,13:55:00,,14:31:00,14:32:02,14:34:00,,14:35:00,14:36:20,14:37:00,13:56:07,13:58:00,14:00:00,,,,,,,,,14:24:02,14:22:00,14:25:15,14:28:00,14:29:32,14:22:57,,,,,14:05:01,14:12:27,14:06:00,,14:04:00,,,13:53:00,14:02:01
113330902237502031,,14:04:38,,14:06:00,,14:10:12,14:08:00,14:08:58,,,13:57:16,14:00:22,,13:45:00,,14:21:00,14:22:02,14:24:00,,14:25:00,14:26:20,14:27:00,13:46:07,13:48:00,13:50:00,,,,,,,,,14:14:02,14:12:00,14:15:15,14:18:00,14:19:32,14:12:57,,,,,13:55:01,14:02:27,13:56:00,,13:54:00,,,13:43:00,13:52:01
113330903237502031,,13:54:38,,13:56:00,,14:00:12,13:58:00,13:58:58,,,13:47:16,13:50:22,,13:35:00,,14:11:00,14:12:02,14:14:00,,14:15:00,14:16:20,14:17:00,13:36:07,13:38:00,13:40:00,,,,,,,,,14:04:02,14:02:00,14:05:15,14:08:00,14:09:32,14:02:57,,,,,13:45:01,13:52:27,13:46:00,,13:44:00,,,13:33:00,13:42:01
113330904237502031,,13:44:38,,13:46:00,,13:50:12,13:48:00,13:48:58,,,13:37:16,13:40:22,,13:25:00,,14:01:00,14:02:02,14:04:00,,14:05:00,14:06:20,14:07:00,13:26:07,13:28:00,13:30:00,,,,,,,,,13:54:02,13:52:00,13:55:15,13:58:00,13:59:32,13:52:57,,,,,13:35:01,13:42:27,13:36:00,,13:34:00,,,13:23:00,13:32:01
113330905237502031,,13:34:38,,13:36:00,,13:40:12,13:38:00,13:38:58,,,13:27:16,13:30:22,,13:15:00,,13:51:00,13:52:02,13:54:00,,13:55:00,13:56:20,13:57:00,13:16:07,13:18:00,13:20:00,,,,,,,,,13:44:02,13:42:00,13:45:15,13:48:00,13:49:32,13:42:57,,,,,13:25:01,13:32:27,13:26:00,,13:24:00,,,13:13:00,13:22:01
113330906237502031,,13:24:38,,13:26:00,,13:30:12,13:28:00,13:28:58,,,13:17:16,13:20:22,,13:05:00,,13:41:00,13:42:02,13:44:00,,13:45:00,13:46:20,13:47:00,13:06:07,13:08:00,13:10:00,,,,,,,,,13:34:02,13:32:00,13:35:15,13:38:00,13:39:32,13:32:57,,,,,13:15:01,13:22:27,13:16:00,,13:14:00,,,13:03:00,13:12:01
113330907237502031,,13:14:38,,13:16:00,,13:20:12,13:18:00,13:18:58,,,13:07:16,13:10:22,,12:55:00,,13:31:00,13:32:02,13:34:00,,13:35:00,13:36:20,13:37:00,12:56:07,12:58:00,13:00:00,,,,,,,,,13:24:02,13:22:00,13:25:15,13:28:00,13:29:32,13:22:57,,,,,13:05:01,13:12:27,13:06:00,,13:04:00,,,12:53:00,13:02:01
113330908237502031,,13:05:38,,13:07:00,,13:11:12,13:09:00,13:09:58,,,12:58:16,13:01:22,,12:46:00,,13:22:00,13:23:02,13:25:00,,13:26:00,13:27:20,13:28:00,12:47:07,12:49:00,12:51:00,,,,,,,,,13:15:02,13:13:00,13:16:15,13:19:00,13:20:32,13:13:57,,,,,12:56:01,13:03:27,12:57:00,,12:55:00,,,12:44:00,12:53:01
113330909237502031,,12:55:38,,12:57:00,,13:01:12,12:59:00,12:59:58,,,12:48:16,12:51:22,,12:36:00,,13:12:00,13:13:02,13:15:00,,13:16:00,13:17:20,13:18:00,12:37:07,12:39:00,12:41:00,,,,,,,,,13:05:02,13:03:00,13:06:15,13:09:00,13:10:32,13:03:57,,,,,12:46:01,12:53:27,12:47:00,,12:45:00,,,12:34:00,12:43:01
113330910237502031,,12:45:38,,12:47:00,,12:51:12,12:49:00,12:49:58,,,12:38:16,12:41:22,,12:26:00,,13:02:00,13:03:02,13:05:00,,13:06:00,13:07:20,13:08:00,12:27:07,12:29:00,12:31:00,,,,,,,,,12:55:02,12:53:00,12:56:15,12:59:00,13:00:32,12:53:57,,,,,12:36:01,12:43:27,12:37:00,,12:35:00,,,12:24:00,12:33:01
113330911237502031,,12:35:38,,12:37:00,,12:41:12,12:39:00,12:39:58,,,12:28:16,12:31:22,,12:16:00,,12:52:00,12:53:02,12:55:00,,12:56:00,12:57:20,12:58:00,12:17:07,12:19:00,12:21:00,,,,,,,,,12:45:02,12:43:00,12:46:15,12:49:00,12:50:32,12:43:57,,,,,12:26:01,12:33:27,12:27:00,,12:25:00,,,12:14:00,12:23:01
113330912237502031,,12:25:38,,12:27:00,,12:31:12,12:29:00,12:29:58,,,12:18:16,12:21:22,,12:06:00,,12:42:00,12:43:02,12:45:00,,12:46:00,12:47:20,12:48:00,12:07:07,12:09:00,12:11:00,,,,,,,,,12:35:02,12:33:00,12:36:15,12:39:00,12:40:32,12:33:57,,,,,12:16:01,12:23:27,12:17:00,,12:15:00,,,12:04:00,12:13:01
113330913237502031,,12:15:38,,12:17:00,,12:21:12,12:19:00,12:19:58,,,12:08:16,12:11:22,,11:56:00,,12:32:00,12:33:02,12:35:00,,12:36:00,12:37:20,12:38:00,11:57:07,11:59:00,12:01:00,,,,,,,,,12:25:02,12:23:00,12:26:15,12:29:00,12:30:32,12:23:57,,,,,12:06:01,12:13:27,12:07:00,,12:05:00,,,11:54:00,12:03:01
113330914237502031,,12:05:38,,12:07:00,,12:11:12,12:09:00,12:09:58,,,11:58:16,12:01:22,,11:46:00,,12:22:00,12:23:02,12:25:00,,12:26:00,12:27:20,12:28:00,11:47:07,11:49:00,11:51:00,,,,,,,,,12:15:02,12:13:00,12:16:15,12:19:00,12:20:32,12:13:57,,,,,11:56:01,12:03:27,11:57:00,,11:55:00,,,11:44:00,11:53:01
113330915237502031,,11:55:38,,11:57:00,,12:00:59,11:59:00,11:59:52,,,11:48:16,11:51:22,,11:36:00,,12:11:00,12:12:02,12:14:00,,12:15:00,12:16:20,12:17:00,11:37:07,11:39:00,11:41:00,,,,,,,,,12:04:26,12:02:36,12:05:32,12:08:00,12:09:32,12:03:27,,,,,11:46:01,11:53:27,11:47:00,,11:45:00,,,11:34:00,11:43:01
113330916237502031,,11:45:38,,11:47:00,,11:50:59,11:49:00,11:49:52,,,11:38:16,11:41:22,,11:26:00,,12:01:00,12:02:02,12:04:00,,12:05:00,12:06:20,12:07:00,11:27:07,11:29:00,11:31:00,,,,,,,,,11:54:26,11:52:36,11:55:32,11:58:00,11:59:32,11:53:27,,,,,11:36:01,11:43:27,11:37:00,,11:35:00,,,11:24:00,11:33:01
113330917237502031,,11:35:38,,11:37:00,,11:40:59,11:39:00,11:39:52,,,11:28:16,11:31:22,,11:16:00,,11:51:00,11:52:02,11:54:00,,11:55:00,11:56:20,11:57:00,11:17:07,11:19:00,11:21:00,,,,,,,,,11:44:26,11:42:36,11:45:32,11:48:00,11:49:32,11:43:27,,,,,11:26:01,11:33:27,11:27:00,,11:25:00,,,11:14:00,11:23:01
113330918237502031,,11:25:38,,11:27:00,,11:30:59,11:29:00,11:29:52,,,11:18:16,11:21:22,,11:06:00,,11:41:00,11:42:02,11:44:00,,11:45:00,11:46:20,11:47:00,11:07:07,11:09:00,11:11:00,,,,,,,,,11:34:26,11:32:36,11:35:32,11:38:00,11:39:32,11:33:27,,,,,11:16:01,11:23:27,11:17:00,,11:15:00,,,11:04:00,11:13:01
113330919237502031,,11:15:38,,11:17:00,,11:20:59,11:19:00,11:19:52,,,11:08:16,11:11:22,,10:56:00,,11:31:00,11:32:02,11:34:00,,11:35:00,11:36:20,11:37:00,10:57:07,10:59:00,11:01:00,,,,,,,,,11:24:26,11:22:36,11:25:32,11:28:00,11:29:32,11:23:27,,,,,11:06:01,11:13:27,11:07:00,,11:05:00,,,10:54:00,11:03:01
113330920237502031,,11:05:38,,11:07:00,,11:10:59,11:09:00,11:09:52,,,10:58:16,11:01:22,,10:46:00,,11:21:00,11:22:02,11:24:00,,11:25:00,11:26:20,11:27:00,10:47:07,10:49:00,10:51:00,,,,,,,,,11:14:26,11:12:36,11:15:32,11:18:00,11:19:32,11:13:27,,,,,10:56:01,11:03:27,10:57:00,,10:55:00,,,10:44:00,10:53:01
113330921237502031,,10:55:38,,10:57:00,,11:00:59,10:59:00,10:59:52,,,10:48:16,10:51:22,,10:36:00,,11:11:00,11:12:02,11:14:00,,11:15:00,11:16:20,11:17:00,10:37:07,10:39:00,10:41:00,,,,,,,,,11:04:26,11:02:36,11:05:32,11:08:00,11:09:32,11:03:27,,,,,10:46:01,10:53:27,10:47:00,,10:45:00,,,10:34:00,10:43:01
113330922237502031,,10:45:38,,10:47:00,,10:50:59,10:49:00,10:49:52,,,10:38:16,10:41:22,,10:26:00,,11:01:00,11:02:02,11:04:00,,11:05:00,11:06:20,11:07:00,10:27:07,10:29:00,10:31:00,,,,,,,,,10:54:26,10:52:36,10:55:32,10:58:00,10:59:32,10:53:27,,,,,10:36:01,10:43:27,10:37:00,,10:35:00,,,10:24:00,10:33:01
113330923237502031,,10:35:38,,10:37:00,,10:40:59,10:39:00,10:39:52,,,10:28:16,10:31:22,,10:16:00,,10:51:00,10:52:02,10:54:00,,10:55:00,10:56:20,10:57:00,10:17:07,10:19:00,10:21:00,,,,,,,,,10:44:26,10:42:36,10:45:32,10:48:00,10:49:32,10:43:27,,,,,10:26:01,10:33:27,10:27:00,,10:25:00,,,10:14:00,10:23:01
113330924237502031,,10:24:38,,10:26:00,,10:29:59,10:28:00,10:28:52,,,10:17:16,10:20:22,,10:05:00,,10:40:00,10:41:02,10:43:00,,10:44:00,10:45:20,10:46:00,10:06:07,10:08:00,10:10:00,,,,,,,,,10:33:26,10:31:36,10:34:32,10:37:00,10:38:32,10:32:27,,,,,10:15:01,10:22:27,10:16:00,,10:14:00,,,10:03:00,10:12:01
113330925237502031,,10:14:38,,10:16:00,,10:19:59,10:18:00,10:18:52,,,10:07:16,10:10:22,,09:55:00,,10:30:00,10:31:02,10:33:00,,10:34:00,10:35:20,10:36:00,09:56:07,09:58:00,10:00:00,,,,,,,,,10:23:26,10:21:36,10:24:32,10:27:00,10:28:32,10:22:27,,,,,10:05:01,10:12:27,10:06:00,,10:04:00,,,09:53:00,10:02:01
113330926237502031,,10:04:38,,10:06:00,,10:09:59,10:08:00,10:08:52,,,09:57:16,10:00:22,,09:45:00,,10:20:00,10:21:02,10:23:00,,10:24:00,10:25:20,10:26:00,09:46:07,09:48:00,09:50:00,,,,,,,,,10:13:26,10:11:36,10:14:32,10:17:00,10:18:32,10:12:27,,,,,09:55:01,10:02:27,09:56:00,,09:54:00,,,09:43:00,09:52:01
113330927237502031,,09:54:38,,09:56:00,,09:59:59,09:58:00,09:58:52,,,09:47:16,09:50:22,,09:35:00,,10:10:00,10:11:02,10:13:00,,10:14:00,10:15:20,10:16:00,09:36:07,09:38:00,09:40:00,,,,,,,,,10:03:26,10:01:36,10:04:32,10:07:00,10:08:32,10:02:27,,,,,09:45:01,09:52:27,09:46:00,,09:44:00,,,09:33:00,09:42:01
113330928237502031,,09:44:38,,09:46:00,,09:49:59,09:48:00,09:48:52,,,09:37:16,09:40:22,,09:25:00,,10:00:00,10:01:02,10:03:00,,10:04:00,10:05:20,10:06:00,09:26:07,09:28:00,09:30:00,,,,,,,,,09:53:26,09:51:36,09:54:32,09:57:00,09:58:32,09:52:27,,,,,09:35:01,09:42:27,09:36:00,,09:34:00,,,09:23:00,09:32:01
113330929237502031,,09:34:38,,09:36:00,,09:39:59,09:38:00,09:38:52,,,09:27:16,09:30:22,,09:15:00,,09:50:00,09:51:02,09:53:00,,09:54:00,09:55:20,09:56:00,09:16:07,09:18:00,09:20:00,,,,,,,,,09:43:26,09:41:36,09:44:32,09:47:00,09:48:32,09:42:27,,,,,09:25:01,09:32:27,09:26:00,,09:24:00,,,09:13:00,09:22:01
113330930237502031,,09:24:38,,09:26:00,,09:29:59,09:28:00,09:28:52,,,09:17:16,09:20:22,,09:05:00,,09:40:00,09:41:02,09:43:00,,09:44:00,09:45:20,09:46:00,09:06:07,09:08:00,09:10:00,,,,,,,,,09:33:26,09:31:36,09:34:32,09:37:00,09:38:32,09:32:27,,,,,09:15:01,09:22:27,09:16:00,,09:14:00,,,09:03:00,09:12:01
113330931237502031,,09:16:38,,09:18:00,,09:21:59,09:20:00,09:20:52,,,09:09:16,09:12:22,,08:57:00,,09:32:00,09:33:02,09:35:00,,09:36:00,09:37:20,09:38:00,08:58:07,09:00:00,09:02:00,,,,,,,,,09:25:26,09:23:36,09:26:32,09:29:00,09:30:32,09:24:27,,,,,09:07:01,09:14:27,09:08:00,,09:06:00,,,08:54:00,09:04:01
113330932237502031,,09:09:38,,09:11:00,,09:14:59,09:13:00,09:13:52,,,09:02:16,09:05:22,,08:48:00,,09:25:00,09:26:02,09:28:00,,09:29:00,09:30:20,09:31:00,08:49:07,08:51:00,08:53:00,,,,,,,,,09:18:26,09:16:36,09:19:32,09:22:00,09:23:32,09:17:27,,,,,08:59:31,09:07:27,09:01:00,,08:58:00,,,08:45:00,08:55:31
113330933237502031,,09:03:38,,09:05:00,,09:08:59,09:07:00,09:07:52,,,08:56:16,08:59:22,,08:42:00,,09:19:00,09:20:02,09:22:00,,09:23:00,09:24:20,09:25:00,08:43:07,08:45:00,08:47:00,,,,,,,,,09:12:26,09:10:36,09:13:32,09:16:00,09:17:32,09:11:27,,,,,08:53:31,09:01:27,08:55:00,,08:52:00,,,08:39:00,08:49:31
113330934237502031,,08:54:38,,08:56:00,,09:00:25,08:58:00,08:59:04,,,08:47:16,08:50:22,,08:33:00,,09:12:00,09:13:02,09:15:00,,09:16:00,09:17:20,09:18:00,08:34:07,08:36:00,08:38:00,,,,,,,,,09:04:39,09:02:24,09:05:59,09:09:00,09:10:32,09:03:27,,,,,08:44:31,08:52:27,08:46:00,,08:43:00,,,08:30:00,08:40:31
113330935237502031,,08:46:38,,08:48:00,,08:52:25,08:50:00,08:51:04,,,08:39:16,08:42:22,,08:25:00,,09:04:00,09:05:02,09:07:00,,09:08:00,09:09:20,09:10:00,08:26:07,08:28:00,08:30:00,,,,,,,,,08:56:39,08:54:24,08:57:59,09:01:00,09:02:32,08:55:27,,,,,08:36:31,08:44:27,08:38:00,,08:35:00,,,08:22:00,08:32:31
113330936237502031,,08:38:38,,08:40:00,,08:44:25,08:42:00,08:43:04,,,08:31:16,08:34:22,,08:17:00,,08:57:00,08:58:02,09:00:00,,09:01:00,09:02:20,09:03:00,08:18:07,08:20:00,08:22:00,,,,,,,,,08:48:39,08:46:24,08:49:59,08:53:00,08:55:02,08:47:27,,,,,08:28:31,08:36:27,08:30:00,,08:27:00,,,08:14:00,08:24:31
113330937237502031,,08:31:38,,08:33:00,,08:37:25,08:35:00,08:36:04,,,08:24:16,08:27:22,,08:10:00,,08:50:00,08:51:02,08:53:00,,08:54:00,08:55:20,08:56:00,08:11:07,08:13:00,08:15:00,,,,,,,,,08:41:39,08:39:24,08:42:59,08:46:00,08:48:02,08:40:27,,,,,08:21:31,08:29:27,08:23:00,,08:20:00,,,08:07:00,08:17:31
113330938237502031,,08:23:38,,08:25:00,,08:29:25,08:27:00,08:28:04,,,08:16:16,08:19:22,,08:02:00,,08:42:00,08:43:02,08:45:00,,08:46:00,08:47:20,08:48:00,08:03:07,08:05:00,08:07:00,,,,,,,,,08:33:39,08:31:24,08:34:59,08:38:00,08:40:02,08:32:27,,,,,08:13:31,08:21:27,08:15:00,,08:12:00,,,07:59:00,08:09:31
113330939237502031,,08:14:38,,08:16:00,,08:20:25,08:18:00,08:19:04,,,08:07:16,08:10:22,,07:54:00,,08:33:00,08:34:02,08:36:00,,08:37:00,08:38:20,08:39:00,07:55:07,07:57:00,07:58:00,,,,,,,,,08:24:39,08:22:24,08:25:59,08:29:00,08:31:02,08:23:27,,,,,08:04:31,08:12:27,08:06:00,,08:03:00,,,07:52:00,08:00:31
113330940237502031,,08:07:29,,08:09:00,,08:13:25,08:11:00,08:12:04,,,07:59:24,08:02:48,,07:46:00,,08:26:00,08:27:02,08:29:00,,08:30:00,08:31:20,08:32:00,07:47:07,07:49:00,07:50:00,,,,,,,,,08:17:39,08:15:24,08:18:59,08:22:00,08:24:02,08:16:27,,,,,07:56:31,08:05:06,07:58:00,,07:55:00,,,07:44:00,07:52:31
113330941237502031,,07:59:29,,08:01:00,,08:05:25,08:03:00,08:04:04,,,07:51:24,07:54:48,,07:39:00,,08:18:00,08:19:02,08:21:00,,08:22:00,08:23:20,08:24:00,07:40:07,07:42:00,07:43:00,,,,,,,,,08:09:39,08:07:24,08:10:59,08:14:00,08:16:02,08:08:27,,,,,07:48:31,07:57:06,07:50:00,,07:47:00,,,07:37:00,07:45:01
113330942237502031,,07:50:46,,07:52:00,,07:56:25,07:54:00,07:55:04,,,07:44:09,07:46:56,,07:33:00,,08:09:00,08:10:02,08:12:00,,08:13:00,08:14:20,08:15:00,07:34:07,07:36:00,07:37:00,,,,,,,,,08:00:39,07:58:24,08:01:59,08:05:00,08:07:02,07:59:27,,,,,07:42:01,07:48:49,07:43:00,,07:41:00,,,07:31:00,07:39:01
113330943237502031,,07:43:46,,07:45:00,,07:49:25,07:47:00,07:48:04,,,07:37:09,07:39:56,,07:26:00,,08:01:00,08:02:02,08:04:00,,08:05:00,08:06:20,08:07:00,07:27:07,07:29:00,07:30:00,,,,,,,,,07:53:39,07:51:24,07:54:59,07:58:00,07:59:32,07:52:27,,,,,07:35:01,07:41:49,07:36:00,,07:34:00,,,07:24:00,07:32:01
113330944237502031,,07:35:46,,07:37:00,,07:40:59,07:39:00,07:39:52,,,07:29:09,07:31:56,,07:18:00,,07:51:00,07:52:02,07:54:00,,07:55:00,07:56:20,07:57:00,07:19:07,07:21:00,07:22:00,,,,,,,,,07:44:26,07:42:36,07:45:32,07:48:00,07:49:32,07:43:27,,,,,07:27:01,07:33:49,07:28:00,,07:26:00,,,07:16:00,07:24:01
113330945237502031,,07:26:46,,07:28:00,,07:31:59,07:30:00,07:30:52,,,07:20:09,07:22:56,,07:09:00,,07:42:00,07:43:02,07:45:00,,07:46:00,07:47:20,07:48:00,07:10:07,07:12:00,07:13:00,,,,,,,,,07:35:26,07:33:36,07:36:32,07:39:00,07:40:32,07:34:27,,,,,07:18:01,07:24:49,07:19:00,,07:17:00,,,07:07:00,07:15:01
113330946237502031,,07:14:46,,07:16:00,,07:19:59,07:18:00,07:18:52,,,07:08:09,07:10:56,,06:57:00,,07:30:00,07:31:02,07:33:00,,07:34:00,07:35:20,07:36:00,06:58:07,07:00:00,07:01:00,,,,,,,,,07:23:26,07:21:36,07:24:32,07:27:00,07:28:32,07:22:27,,,,,07:06:01,07:12:49,07:07:00,,07:05:00,,,06:55:00,07:03:01
113330947237502031,,07:02:46,,07:04:00,,07:07:59,07:06:00,07:06:52,,,06:56:09,06:58:56,,06:45:00,,07:18:00,07:19:02,07:21:00,,07:22:00,07:23:20,07:24:00,06:46:07,06:48:00,06:49:00,,,,,,,,,07:11:26,07:09:36,07:12:32,07:15:00,07:16:32,07:10:27,,,,,06:54:01,07:00:49,06:55:00,,06:53:00,,,06:43:00,06:51:01
113330948237502031,,06:50:46,,06:52:00,,06:55:59,06:54:00,06:54:52,,,06:44:09,06:46:56,,06:33:00,,07:06:00,07:07:02,07:09:00,,07:10:00,07:11:20,07:12:00,06:34:07,06:36:00,06:37:00,,,,,,,,,06:59:26,06:57:36,07:00:32,07:03:00,07:04:32,06:58:27,,,,,06:42:01,06:48:49,06:43:00,,06:41:00,,,06:31:00,06:39:01
113330949237502031,,06:38:46,,06:40:00,,06:43:59,06:42:00,06:42:52,,,06:32:09,06:34:56,,06:24:00,,06:53:00,06:53:41,06:55:00,,06:56:00,06:57:20,06:58:00,06:24:45,06:26:00,06:27:00,,,,,,,,,06:47:26,06:45:36,06:48:32,06:51:00,06:52:01,06:46:27,,,,,06:30:01,06:36:49,06:31:00,,06:29:00,,,06:22:00,06:28:00
113330950237502031,,06:25:02,,06:26:00,,06:29:32,06:28:00,06:28:40,,,06:19:53,06:22:03,,06:12:00,,06:37:00,06:37:41,06:39:00,,06:40:00,06:41:20,06:42:00,06:12:45,06:14:00,06:15:00,,,,,,,,,06:32:14,06:30:48,06:33:05,06:35:00,06:36:01,06:31:28,,,,,06:18:01,06:23:31,06:19:00,,06:17:00,,,06:10:00,06:16:00
113330951237502031,22:18:00,,22:29:18,,22:25:13,,,,22:32:09,22:33:57,,,22:41:00,,22:16:58,,,,22:14:00,,,,,,,22:18:35,22:20:00,22:26:14,22:27:00,22:28:00,22:23:44,22:21:13,22:22:54,,,,,,,22:16:00,22:36:09,22:30:52,22:39:01,,,,22:35:00,,22:37:18,22:42:00,,
113330952237502031,22:03:00,,22:14:18,,22:10:13,,,,22:17:09,22:18:57,,,22:26:00,,22:01:58,,,,21:59:00,,,,,,,22:03:35,22:05:00,22:11:14,22:12:00,22:13:00,22:08:44,22:06:13,22:07:54,,,,,,,22:01:00,22:21:09,22:15:52,22:24:01,,,,22:20:00,,22:22:18,22:27:00,,
113330953237502031,21:48:00,,21:59:18,,21:55:13,,,,22:02:09,22:03:57,,,22:11:00,,21:46:58,,,,21:44:00,,,,,,,21:48:35,21:50:00,21:56:14,21:57:00,21:58:00,21:53:44,21:51:13,21:52:54,,,,,,,21:46:00,22:06:09,22:00:52,22:09:01,,,,22:05:00,,22:07:18,22:12:00,,
113330954237502031,21:33:00,,21:44:18,,21:40:13,,,,21:47:09,21:48:57,,,21:56:00,,21:31:58,,,,21:29:00,,,,,,,21:33:35,21:35:00,21:41:14,21:42:00,21:43:00,21:38:44,21:36:13,21:37:54,,,,,,,21:31:00,21:51:09,21:45:52,21:54:01,,,,21:50:00,,21:52:18,21:57:00,,
113330955237502031,21:18:00,,21:29:18,,21:25:13,,,,21:32:09,21:33:57,,,21:41:00,,21:16:58,,,,21:14:00,,,,,,,21:18:35,21:20:00,21:26:14,21:27:00,21:28:00,21:23:44,21:21:13,21:22:54,,,,,,,21:16:00,21:36:09,21:30:52,21:39:01,,,,21:35:00,,21:37:18,21:42:00,,
113330956237502031,21:03:00,,21:14:18,,21:10:13,,,,21:17:09,21:18:57,,,21:26:00,,21:01:58,,,,20:59:00,,,,,,,21:03:35,21:05:00,21:11:14,21:12:00,21:13:00,21:08:44,21:06:13,21:07:54,,,,,,,21:01:00,21:21:09,21:15:52,21:24:01,,,,21:20:00,,21:22:18,21:27:00,,
113330957237502031,20:48:00,,20:59:18,,20:55:13,,,,21:02:09,21:03:57,,,21:11:00,,20:46:26,,,,20:43:00,,,,,,,20:48:35,20:50:00,20:56:14,20:57:00,20:58:00,20:53:44,20:51:13,20:52:54,,,,,,,20:45:00,21:06:09,21:00:52,21:09:01,,,,21:05:00,,21:07:18,21:12:00,,
113330958237502031,20:33:00,,20:44:18,,20:40:13,,,,20:47:09,20:48:57,,,20:56:00,,20:31:26,,,,20:28:00,,,,,,,20:33:35,20:35:00,20:41:14,20:42:00,20:43:00,20:38:44,20:36:13,20:37:54,,,,,,,20:30:00,20:51:09,20:45:52,20:54:01,,,,20:50:00,,20:52:18,20:57:00,,
113330959237502031,20:17:00,,20:29:18,,20:24:58,,,,20:32:09,20:33:57,,,20:41:00,,20:15:26,,,,20:12:00,,,,,,,20:17:35,20:19:00,20:26:07,20:27:00,20:28:00,20:23:16,20:20:23,20:22:18,,,,,,,20:14:00,20:36:09,20:30:52,20:39:01,,,,20:35:00,,20:37:18,20:42:00,,
113330960237502031,20:02:00,,20:14:18,,20:09:58,,,,20:17:09,20:18:57,,,20:26:00,,20:00:26,,,,19:57:00,,,,,,,20:02:35,20:04:00,20:11:07,20:12:00,20:13:00,20:08:16,20:05:23,20:07:18,,,,,,,19:59:00,20:21:09,20:15:52,20:24:01,,,,20:20:00,,20:22:18,20:27:00,,
113330961237502031,19:49:00,,20:02:18,,19:57:42,,,,20:05:09,20:06:57,,,20:14:00,,19:47:26,,,,19:44:00,,,,,,,19:49:35,19:51:00,19:59:01,20:00:00,20:01:00,19:55:48,19:52:34,19:54:43,,,,,,,19:46:00,20:09:09,20:03:52,20:12:01,,,,20:08:00,,20:10:18,20:15:00,,
113330962237502031,19:35:00,,19:48:41,,19:43:42,,,,19:52:20,19:54:40,,,20:03:00,,19:33:26,,,,19:30:00,,,,,,,19:35:35,19:37:00,19:45:01,19:46:00,19:47:00,19:41:48,19:38:34,19:40:43,,,,,,,19:32:00,19:57:21,19:50:41,20:00:41,,,,19:56:00,,19:58:41,20:04:00,,
113330963237502031,19:23:00,,19:36:41,,19:31:42,,,,19:40:20,19:42:40,,,19:51:00,,19:21:26,,,,19:18:00,,,,,,,19:23:35,19:25:00,19:33:01,19:34:00,19:35:00,19:29:48,19:26:34,19:28:43,,,,,,,19:20:00,19:45:21,19:38:41,19:48:41,,,,19:44:00,,19:46:41,19:52:00,,
113330964237502031,19:11:00,,19:24:41,,19:19:42,,,,19:28:20,19:30:40,,,19:39:00,,19:09:26,,,,19:06:00,,,,,,,19:11:35,19:13:00,19:21:01,19:22:00,19:23:00,19:17:48,19:14:34,19:16:43,,,,,,,19:08:00,19:33:21,19:26:41,19:36:41,,,,19:32:00,,19:34:41,19:40:00,,
113330965237502031,18:58:00,,19:12:41,,19:07:42,,,,19:16:20,19:18:40,,,19:27:00,,18:56:26,,,,18:53:00,,,,,,,18:58:53,19:01:00,19:09:01,19:10:00,19:11:00,19:05:48,19:02:34,19:04:43,,,,,,,18:55:00,19:21:21,19:14:41,19:24:41,,,,19:20:00,,19:22:41,19:28:00,,
113330966237502031,18:47:00,,19:01:41,,18:56:42,,,,19:05:20,19:07:40,,,19:16:00,,18:45:26,,,,18:42:00,,,,,,,18:47:53,18:50:00,18:58:01,18:59:00,19:00:00,18:54:48,18:51:34,18:53:43,,,,,,,18:44:00,19:10:21,19:03:41,19:13:41,,,,19:09:00,,19:11:41,19:17:00,,
113330967237502031,18:39:00,,18:53:52,,18:48:42,,,,18:57:55,19:00:31,,,19:09:00,,18:37:26,,,,18:34:00,,,,,,,18:39:53,18:42:00,18:50:01,18:51:00,18:52:00,18:46:48,18:43:34,18:45:43,,,,,,,18:36:00,19:03:21,18:56:05,19:06:41,,,,19:02:00,,19:04:41,19:10:00,,
