trip_id,0089,1042,5272F,5273F,5281G,5501,5502,5503,5504,5507,5508,5509,5510,5512,5515,5516,5517,5518,5519,5520F,5521,5522,5523,5524,5525,5528F,5529,5530,5531,5532,5533,5551,5553,5554,5555,5556,5559,5560,5561F,5562,6474F,6475F
113515218238345602,11:51:00,,,11:43:00,,,,,,,,,,,,,,,,,11:26:44,11:28:06,11:29:00,11:29:46,11:30:44,11:26:00,,11:32:03,,,11:31:45,11:35:00,11:36:33,11:38:09,11:40:00,11:41:08,11:44:43,11:46:37,11:48:00,11:49:44,,11:33:00
113515221238345602,11:08:00,,,,11:15:00,11:09:02,11:10:00,11:11:41,11:13:11,11:17:00,11:18:00,11:19:50,11:21:15,11:23:07,,,,,,,,,,,,,,,,,,,,,,,,,,,11:24:00,
113515222238345602,11:31:00,,,11:23:00,,,,,,,,,,,,,,,,,11:06:44,11:08:06,11:09:00,11:09:46,11:10:44,11:06:00,,11:12:03,,,11:11:45,11:15:00,11:16:33,11:18:09,11:20:00,11:21:08,11:24:43,11:26:37,11:28:00,11:29:44,,11:13:00
113515225238345602,11:11:00,,,11:03:00,,,,,,,,,,,,,,,,,10:46:44,10:48:06,10:49:00,10:49:46,10:50:44,10:46:00,,10:52:03,,,10:51:45,10:55:00,10:56:33,10:58:09,11:00:00,11:01:08,11:04:43,11:06:37,11:08:00,11:09:44,,10:53:00
113515228238345602,10:48:00,,,,10:55:00,10:49:02,10:50:00,10:51:41,10:53:11,10:57:00,10:58:00,10:59:50,11:01:15,11:03:07,,,,,,,,,,,,,,,,,,,,,,,,,,,11:04:00,
113515230238345602,10:28:00,,,,10:35:00,10:29:02,10:30:00,10:31:41,10:33:11,10:37:00,10:38:00,10:39:50,10:41:15,10:43:07,,,,,,,,,,,,,,,,,,,,,,,,,,,10:44:00,
113515231238345602,10:51:00,,,10:43:00,,,,,,,,,,,,,,,,,10:26:44,10:28:06,10:29:00,10:29:46,10:30:44,10:26:00,,10:32:03,,,10:31:45,10:35:00,10:36:33,10:38:09,10:40:00,10:41:08,10:44:43,10:46:37,10:48:00,10:49:44,,10:33:00
113515233238345602,10:08:00,,,,10:15:00,10:09:02,10:10:00,10:11:41,10:13:11,10:17:00,10:18:00,10:19:50,10:21:15,10:23:07,,,,,,,,,,,,,,,,,,,,,,,,,,,10:24:00,
113515234238345602,10:31:00,,,10:23:00,,,,,,,,,,,,,,,,,10:06:44,10:08:06,10:09:00,10:09:46,10:10:44,10:06:00,,10:12:03,,,10:11:45,10:15:00,10:16:33,10:18:09,10:20:00,10:21:08,10:24:43,10:26:37,10:28:00,10:29:44,,10:13:00
113515237238345602,09:48:00,,,,09:55:00,09:49:02,09:50:00,09:51:41,09:53:11,09:57:00,09:58:00,09:59:50,10:01:15,10:03:07,,,,,,,,,,,,,,,,,,,,,,,,,,,10:04:00,
113515238238345602,10:11:00,,,10:03:00,,,,,,,,,,,,,,,,,09:47:44,09:49:06,09:50:00,09:50:46,09:51:44,09:47:00,,09:53:03,,,09:52:45,09:56:00,09:57:14,09:58:31,10:00:00,10:01:08,10:04:43,10:06:37,10:08:00,10:09:44,,09:54:00
113515241238345602,09:51:00,,,09:43:00,,,,,,,,,,,,,,,,,09:27:44,09:29:06,09:30:00,09:30:46,09:31:44,09:27:00,,09:33:03,,,09:32:45,09:36:00,09:37:14,09:38:31,09:40:00,09:41:08,09:44:43,09:46:37,09:48:00,09:49:44,,09:34:00
113515244238345602,09:28:00,,,,09:35:00,09:29:02,09:30:00,09:31:41,09:33:11,09:37:00,09:38:00,09:39:50,09:41:15,09:43:07,09:46:16,09:47:13,09:48:00,09:48:54,09:50:16,09:51:00,,,,,,,09:44:57,,,09:45:15,,,,,,,,,,,09:44:00,
113515246238345602,09:08:00,,,,09:15:00,09:09:02,09:10:00,09:11:41,09:13:11,09:17:00,09:18:00,09:19:50,09:21:15,09:23:07,09:26:16,09:27:13,09:28:00,09:28:54,09:30:16,09:31:00,,,,,,,09:24:57,,,09:25:15,,,,,,,,,,,09:24:00,
113515247238345602,09:33:00,,,09:25:00,,,,,,,,,,,,,,,,,09:09:44,09:11:06,09:12:00,09:12:46,09:13:44,09:09:00,,09:15:03,,,09:14:45,09:18:00,09:19:14,09:20:31,09:22:00,09:23:08,09:26:43,09:28:37,09:30:00,09:31:44,,09:16:00
113515249238345602,08:47:00,,,,08:54:00,08:48:02,08:49:00,08:50:41,08:52:11,08:56:00,08:57:00,08:58:50,09:00:15,09:02:07,09:05:16,09:06:13,09:07:00,09:07:54,09:09:16,09:10:00,,,,,,,09:03:57,,,09:04:15,,,,,,,,,,,09:03:00,
113515250238345602,09:12:00,,,09:05:00,,,,,,,,,,,,,,,,,08:49:44,08:51:06,08:52:00,08:52:46,08:53:44,08:49:00,,08:55:03,09:11:00,,08:54:45,08:58:00,08:59:14,09:00:31,09:02:00,09:03:08,09:06:43,09:08:37,09:10:00,,,08:56:00
113515253238345602,08:25:00,,,,08:32:00,08:26:02,08:27:00,08:28:41,08:30:11,08:34:00,08:35:00,08:36:50,08:38:15,08:40:07,08:43:16,08:44:13,08:45:00,08:45:54,08:47:16,08:48:00,,,,,,,08:41:57,,,08:42:15,,,,,,,,,,,08:41:00,
113515254238345602,08:52:00,,,08:45:00,,,,,,,,,,,,,,,,,08:29:44,08:31:06,08:32:00,08:32:46,08:33:44,08:29:00,,08:35:03,08:51:00,,08:34:45,08:38:00,08:39:14,08:40:31,08:42:00,08:43:08,08:46:43,08:48:37,08:50:00,,,08:36:00
113515257238345602,08:06:00,,,,08:13:00,08:07:02,08:08:00,08:09:41,08:11:11,08:15:00,08:16:00,08:17:50,08:19:15,08:21:07,08:24:16,08:25:13,08:26:00,08:26:54,08:28:16,08:29:00,,,,,,,08:22:57,,,08:23:15,,,,,,,,,,,08:22:00,
113515260238345602,07:37:00,,,,07:44:00,07:38:02,07:39:00,07:40:41,07:42:11,07:46:00,07:47:00,07:48:50,07:50:15,07:52:07,07:55:16,07:56:13,07:57:00,07:57:54,07:59:16,08:00:00,,,,,,,07:53:57,,,07:54:15,,,,,,,,,,,07:53:00,
113515261238345602,08:01:00,,,07:54:00,,,,,,,,,,,,,,,,,07:39:44,07:41:06,07:42:00,07:42:35,07:43:18,07:39:00,,07:44:17,08:00:00,,07:44:04,07:47:00,07:48:14,07:49:31,07:51:00,07:52:08,07:55:43,07:57:37,07:59:00,,,07:45:00
113515264238345602,07:32:00,,,07:25:00,,,,,,,,,,,,,,,,,07:10:44,07:12:06,07:13:00,07:13:35,07:14:18,07:10:00,,07:15:17,07:31:00,,07:15:04,07:18:00,07:19:14,07:20:31,07:22:00,07:23:08,07:26:43,07:28:37,07:30:00,,,07:16:00
113515266238345602,07:04:00,,,,07:11:00,07:05:02,07:06:00,07:07:41,07:09:11,07:13:00,07:14:00,07:15:50,07:17:15,07:19:07,07:22:16,07:23:13,07:24:00,07:24:54,07:26:16,07:27:00,,,,,,,07:20:57,,,07:21:15,,,,,,,,,,,07:20:00,
113515268238345602,06:59:00,,,06:52:00,,,,,,,,,,,,,,,,,06:37:44,06:39:06,06:40:00,06:40:35,06:41:18,06:37:00,,06:42:17,06:58:00,,06:42:04,06:45:00,06:46:14,06:47:31,06:49:00,06:50:08,06:53:43,06:55:37,06:57:00,,,06:43:00
113515270238345602,06:34:00,,,,06:41:00,06:35:02,06:36:00,06:37:41,06:39:11,06:43:00,06:44:00,06:45:50,06:47:15,06:49:07,06:52:16,06:53:13,06:54:00,06:54:54,06:56:16,06:57:00,,,,,,,06:50:57,,,06:51:15,,,,,,,,,,,06:50:00,
113515272238345602,06:28:00,,,06:21:00,,,,,,,,,,,,,,,,,06:06:44,06:08:06,06:09:00,06:09:35,06:10:18,06:06:00,,06:11:17,06:27:00,,06:11:04,06:14:00,06:15:14,06:16:31,06:18:00,06:19:08,06:22:43,06:24:37,06:26:00,,,06:12:00
113515274238345602,06:03:00,,,,06:10:00,06:04:02,06:05:00,06:06:41,06:08:11,06:12:00,06:13:00,06:14:50,06:16:15,06:18:07,06:21:16,06:22:13,06:23:00,06:23:54,06:25:16,06:26:00,,,,,,,06:19:57,,,06:20:15,,,,,,,,,,,06:19:00,
113515275238345602,05:55:00,,,05:48:00,,,,,,,,,,,,,,,,,05:33:44,05:35:06,05:36:00,05:36:35,05:37:18,05:33:00,,05:38:17,05:54:00,,05:38:04,05:41:00,05:42:14,05:43:31,05:45:00,05:46:08,05:49:43,05:51:37,05:53:00,,,05:39:00
113515286238345602,08:31:00,,,08:24:00,,,,,,,,,,,,,,,,,08:08:44,08:10:06,08:11:00,08:11:46,08:12:44,08:08:00,,08:14:03,08:30:00,,08:13:45,08:17:00,08:18:14,08:19:31,08:21:00,08:22:08,08:25:43,08:27:37,08:29:00,,,08:15:00
113515287238345602,05:32:00,,,,05:39:00,05:33:02,05:34:00,05:35:41,05:37:11,05:41:00,05:42:00,05:43:50,05:45:15,05:47:07,05:50:16,05:51:13,05:52:00,05:52:54,05:54:16,05:55:00,,,,,,,05:48:57,,,05:49:15,,,,,,,,,,,05:48:00,
113515288238345602,,,,,,,,,,05:11:00,05:12:00,05:13:50,05:15:15,05:17:07,05:20:16,05:21:13,05:22:00,05:22:54,05:24:16,05:25:00,,,,,,,05:18:57,,,05:19:15,,,,,,,,,,,05:18:00,
113515289238345602,,,25:20:00,,,,,,,,,,,,,,,,,,25:05:44,25:07:06,25:08:00,25:08:35,25:09:18,25:05:00,,25:10:17,,,25:10:04,25:13:00,25:14:14,25:15:31,25:17:00,25:18:08,,,,,,25:11:00
113515290238345602,,,24:19:00,,,,,,,,,,,,,,,,,,24:04:44,24:06:06,24:07:00,24:07:35,24:08:18,24:04:00,,24:09:17,,,24:09:04,24:12:00,24:13:14,24:14:31,24:16:00,24:17:08,,,,,,24:10:00
113515291238345602,,,24:36:00,,,,,,,,,,,,,,,,,,24:21:44,24:23:06,24:24:00,24:24:35,24:25:18,24:21:00,,24:26:17,,,24:26:04,24:29:00,24:30:14,24:31:31,24:33:00,24:34:08,,,,,,24:27:00
113515302238345602,05:23:00,,,05:16:00,,,,,,,,,,,,,,,,,,,,,,,,,05:22:00,,,,,,,,05:17:43,05:19:37,05:21:00,,,
113515358238345602,,,,,,,,,,,,,,,20:10:16,20:11:13,20:12:00,20:12:54,20:14:16,20:15:00,,,,,,,20:08:57,,,20:09:15,,,,,,,,,,,20:08:00,
113515359238345602,,,,,,,,,,,,,,,19:50:16,19:51:13,19:52:00,19:52:54,19:54:16,19:55:00,,,,,,,19:48:57,,,19:49:15,,,,,,,,,,,19:48:00,
113515360238345602,,,,,,,,,,,,,,,19:30:16,19:31:13,19:32:00,19:32:54,19:34:16,19:35:00,,,,,,,19:28:57,,,19:29:15,,,,,,,,,,,19:28:00,
113515361238345602,,,,,,,,,,,,,,,19:10:16,19:11:13,19:12:00,19:12:54,19:14:16,19:15:00,,,,,,,19:08:57,,,19:09:15,,,,,,,,,,,19:08:00,
113515362238345602,,,,,,,,,,,,,,,18:50:16,18:51:13,18:52:00,18:52:54,18:54:16,18:55:00,,,,,,,18:48:57,,,18:49:15,,,,,,,,,,,18:48:00,
113515363238345602,,,,,,,,,,,,,,,18:30:16,18:31:13,18:32:00,18:32:54,18:34:16,18:35:00,,,,,,,18:28:57,,,18:29:15,,,,,,,,,,,18:28:00,
113515364238345602,,,,,,,,,,,,,,,18:10:16,18:11:13,18:12:00,18:12:54,18:14:16,18:15:00,,,,,,,18:08:57,,,18:09:15,,,,,,,,,,,18:08:00,
113515365238345602,,,,,,,,,,,,,,,17:50:16,17:51:13,17:52:00,17:52:54,17:54:16,17:55:00,,,,,,,17:48:57,,,17:49:15,,,,,,,,,,,17:48:00,
113515366238345602,,,,,,,,,,,,,,,17:30:16,17:31:13,17:32:00,17:32:54,17:34:16,17:35:00,,,,,,,17:28:57,,,17:29:15,,,,,,,,,,,17:28:00,
113515367238345602,,,,,,,,,,,,,,,17:10:16,17:11:13,17:12:00,17:12:54,17:14:16,17:15:00,,,,,,,17:08:57,,,17:09:15,,,,,,,,,,,17:08:00,
113515368238345602,,,,,,,,,,,,,,,16:50:16,16:51:13,16:52:00,16:52:54,16:54:16,16:55:00,,,,,,,16:48:57,,,16:49:15,,,,,,,,,,,16:48:00,
113515369238345602,,,,,,,,,,,,,,,16:30:16,16:31:13,16:32:00,16:32:54,16:34:16,16:35:00,,,,,,,16:28:57,,,16:29:15,,,,,,,,,,,16:28:00,
113515370238345602,,,,,,,,,,,,,,,16:10:16,16:11:13,16:12:00,16:12:54,16:14:16,16:15:00,,,,,,,16:08:57,,,16:09:15,,,,,,,,,,,16:08:00,
113515371238345602,,,,,,,,,,,,,,,15:50:16,15:51:13,15:52:00,15:52:54,15:54:16,15:55:00,,,,,,,15:48:57,,,15:49:15,,,,,,,,,,,15:48:00,
113515372238345602,,,,,,,,,,,,,,,10:10:16,10:11:13,10:12:00,10:12:54,10:14:16,10:15:00,,,,,,,10:08:57,,,10:09:15,,,,,,,,,,,10:08:00,
113515373238345602,,,,,,,,,,,,,,,10:30:16,10:31:13,10:32:00,10:32:54,10:34:16,10:35:00,,,,,,,10:28:57,,,10:29:15,,,,,,,,,,,10:28:00,
113515374238345602,,,,,,,,,,,,,,,10:50:16,10:51:13,10:52:00,10:52:54,10:54:16,10:55:00,,,,,,,10:48:57,,,10:49:15,,,,,,,,,,,10:48:00,
113515375238345602,,,,,,,,,,,,,,,11:10:16,11:11:13,11:12:00,11:12:54,11:14:16,11:15:00,,,,,,,11:08:57,,,11:09:15,,,,,,,,,,,11:08:00,
113515376238345602,,,,,,,,,,,,,,,11:30:16,11:31:13,11:32:00,11:32:54,11:34:16,11:35:00,,,,,,,11:28:57,,,11:29:15,,,,,,,,,,,11:28:00,
113515377238345602,,,,,,,,,,,,,,,11:50:16,11:51:13,11:52:00,11:52:54,11:54:16,11:55:00,,,,,,,11:48:57,,,11:49:15,,,,,,,,,,,11:48:00,
113515378238345602,,,,,,,,,,,,,,,12:10:16,12:11:13,12:12:00,12:12:54,12:14:16,12:15:00,,,,,,,12:08:57,,,12:09:15,,,,,,,,,,,12:08:00,
113515379238345602,,,,,,,,,,,,,,,12:30:16,12:31:13,12:32:00,12:32:54,12:34:16,12:35:00,,,,,,,12:28:57,,,12:29:15,,,,,,,,,,,12:28:00,
113515380238345602,,,,,,,,,,,,,,,12:50:16,12:51:13,12:52:00,12:52:54,12:54:16,12:55:00,,,,,,,12:48:57,,,12:49:15,,,,,,,,,,,12:48:00,
113515381238345602,,,,,,,,,,,,,,,13:10:16,13:11:13,13:12:00,13:12:54,13:14:16,13:15:00,,,,,,,13:08:57,,,13:09:15,,,,,,,,,,,13:08:00,
113515382238345602,,,,,,,,,,,,,,,13:30:16,13:31:13,13:32:00,13:32:54,13:34:16,13:35:00,,,,,,,13:28:57,,,13:29:15,,,,,,,,,,,13:28:00,
113515383238345602,,,,,,,,,,,,,,,13:50:16,13:51:13,13:52:00,13:52:54,13:54:16,13:55:00,,,,,,,13:48:57,,,13:49:15,,,,,,,,,,,13:48:00,
113515384238345602,,,,,,,,,,,,,,,14:10:16,14:11:13,14:12:00,14:12:54,14:14:16,14:15:00,,,,,,,14:08:57,,,14:09:15,,,,,,,,,,,14:08:00,
113515385238345602,,,,,,,,,,,,,,,14:30:16,14:31:13,14:32:00,14:32:54,14:34:16,14:35:00,,,,,,,14:28:57,,,14:29:15,,,,,,,,,,,14:28:00,
113515386238345602,,,,,,,,,,,,,,,14:50:16,14:51:13,14:52:00,14:52:54,14:54:16,14:55:00,,,,,,,14:48:57,,,14:49:15,,,,,,,,,,,14:48:00,
113515387238345602,,,,,,,,,,,,,,,15:10:16,15:11:13,15:12:00,15:12:54,15:14:16,15:15:00,,,,,,,15:08:57,,,15:09:15,,,,,,,,,,,15:08:00,
113515388238345602,,,,,,,,,,,,,,,15:30:16,15:31:13,15:32:00,15:32:54,15:34:16,15:35:00,,,,,,,15:28:57,,,15:29:15,,,,,,,,,,,15:28:00,
113515446238345602,,,24:57:00,,,,,,,,,,,,,,,,,,24:42:44,24:44:06,24:45:00,24:45:35,24:46:18,24:42:00,,24:47:17,,,24:47:04,24:50:00,24:51:14,24:52:31,24:54:00,24:55:08,,,,,,24:48:00
113515449238345602,,,,,,,,,,07:36:00,07:37:00,07:38:50,07:40:15,07:42:07,07:45:16,07:46:13,07:47:00,07:47:54,07:49:16,07:50:00,,,,,,,07:43:57,,,07:44:15,,,,,,,,,,,07:43:00,
113515498238345602,24:41:00,,,,24:48:00,24:42:02,24:43:00,24:44:41,24:46:11,24:50:00,24:51:00,24:52:50,24:54:15,24:56:07,24:59:16,25:00:13,25:01:00,25:01:54,25:03:16,25:04:00,,,,,,,24:57:57,,,24:58:15,,,,,,,,,,,24:57:00,
113515501238345602,,,25:30:00,,,,,,,,,,,,,,,,,,25:15:44,25:17:06,25:18:00,25:18:35,25:19:18,25:15:00,,25:20:17,,,25:20:04,25:23:00,25:24:14,25:25:31,25:27:00,25:28:08,,,,,,25:21:00
113515514238347502,05:32:00,,,,05:39:00,05:33:02,05:34:00,05:35:41,05:37:11,05:41:00,05:42:00,05:43:50,05:45:15,05:47:07,05:50:16,05:51:13,05:52:00,05:52:54,05:54:16,05:55:00,,,,,,,05:48:57,,,05:49:15,,,,,,,,,,,05:48:00,
113515515238347502,06:05:00,,,,06:12:00,06:06:02,06:07:00,06:08:41,06:10:11,06:14:00,06:15:00,06:16:50,06:18:15,06:20:07,06:23:16,06:24:13,06:25:00,06:25:54,06:27:16,06:28:00,,,,,,,06:21:57,,,06:22:15,,,,,,,,,,,06:21:00,
113515516238347502,06:35:00,,,,06:42:00,06:36:02,06:37:00,06:38:41,06:40:11,06:44:00,06:45:00,06:46:50,06:48:15,06:50:07,06:53:16,06:54:13,06:55:00,06:55:54,06:57:16,06:58:00,,,,,,,06:51:57,,,06:52:15,,,,,,,,,,,06:51:00,
113515517238347502,07:00:00,,,,07:07:00,07:01:02,07:02:00,07:03:41,07:05:11,07:09:00,07:10:00,07:11:50,07:13:15,07:15:07,07:18:16,07:19:13,07:20:00,07:20:54,07:22:16,07:23:00,,,,,,,07:16:57,,,07:17:15,,,,,,,,,,,07:16:00,
113515518238347502,07:20:00,,,,07:27:00,07:21:02,07:22:00,07:23:41,07:25:11,07:29:00,07:30:00,07:31:50,07:33:15,07:35:07,07:38:16,07:39:13,07:40:00,07:40:54,07:42:16,07:43:00,,,,,,,07:36:57,,,07:37:15,,,,,,,,,,,07:36:00,
113515519238347502,07:40:00,,,,07:47:00,07:41:02,07:42:00,07:43:41,07:45:11,07:49:00,07:50:00,07:51:50,07:53:15,07:55:07,07:58:16,07:59:13,08:00:00,08:00:54,08:02:16,08:03:00,,,,,,,07:56:57,,,07:57:15,,,,,,,,,,,07:56:00,
113515520238347502,08:00:00,,,,08:07:00,08:01:02,08:02:00,08:03:41,08:05:11,08:09:00,08:10:00,08:12:08,08:13:48,08:15:58,08:19:16,08:20:13,08:21:00,08:21:54,08:23:16,08:24:00,,,,,,,08:17:57,,,08:18:15,,,,,,,,,,,08:17:00,
113515521238347502,08:20:00,,,,08:27:00,08:21:02,08:22:00,08:23:41,08:25:11,08:29:00,08:30:00,08:32:08,08:33:48,08:35:58,08:39:16,08:40:13,08:41:00,08:41:54,08:43:16,08:44:00,,,,,,,08:37:57,,,08:38:15,,,,,,,,,,,08:37:00,
113515522238347502,08:40:00,,,,08:47:00,08:41:02,08:42:00,08:43:41,08:45:11,08:49:00,08:50:00,08:52:08,08:53:48,08:55:58,08:59:16,09:00:13,09:01:00,09:01:54,09:03:16,09:04:00,,,,,,,08:57:57,,,08:58:15,,,,,,,,,,,08:57:00,
113515523238347502,09:00:00,,,,09:07:00,09:01:02,09:02:00,09:03:41,09:05:11,09:09:00,09:10:00,09:12:08,09:13:48,09:15:58,09:19:16,09:20:13,09:21:00,09:21:54,09:23:16,09:24:00,,,,,,,09:17:57,,,09:18:15,,,,,,,,,,,09:17:00,
113515524238347502,20:49:00,,,,20:56:00,20:50:02,20:51:00,20:52:41,20:54:11,20:58:00,20:59:00,21:01:08,21:02:48,21:04:58,21:08:16,21:09:13,21:10:00,21:10:54,21:12:16,21:13:00,,,,,,,21:06:57,,,21:07:15,,,,,,,,,,,21:06:00,
113515525238347502,21:09:00,,,,21:16:00,21:10:02,21:11:00,21:12:41,21:14:11,21:18:00,21:19:00,21:20:50,21:22:15,21:24:07,21:27:16,21:28:13,21:29:00,21:29:54,21:31:16,21:32:00,,,,,,,21:25:57,,,21:26:15,,,,,,,,,,,21:25:00,
113515526238347502,21:29:00,,,,21:36:00,21:30:02,21:31:00,21:32:41,21:34:11,21:38:00,21:39:00,21:40:50,21:42:15,21:44:07,21:47:16,21:48:13,21:49:00,21:49:54,21:51:16,21:52:00,,,,,,,21:45:57,,,21:46:15,,,,,,,,,,,21:45:00,
113515527238347502,21:49:00,,,,21:56:00,21:50:02,21:51:00,21:52:41,21:54:11,21:58:00,21:59:00,22:00:50,22:02:15,22:04:07,22:07:16,22:08:13,22:09:00,22:09:54,22:11:16,22:12:00,,,,,,,22:05:57,,,22:06:15,,,,,,,,,,,22:05:00,
113515528238347502,22:09:00,,,,22:16:00,22:10:02,22:11:00,22:12:41,22:14:11,22:18:00,22:19:00,22:20:50,22:22:15,22:24:07,22:27:16,22:28:13,22:29:00,22:29:54,22:31:16,22:32:00,,,,,,,22:25:57,,,22:26:15,,,,,,,,,,,22:25:00,
113515529238347502,22:29:00,,,,22:36:00,22:30:02,22:31:00,22:32:41,22:34:11,22:38:00,22:39:00,22:40:50,22:42:15,22:44:07,22:47:16,22:48:13,22:49:00,22:49:54,22:51:16,22:52:00,,,,,,,22:45:57,,,22:46:15,,,,,,,,,,,22:45:00,
113515530238347502,22:49:00,,,,22:56:00,22:50:02,22:51:00,22:52:41,22:54:11,22:58:00,22:59:00,23:00:50,23:02:15,23:04:07,23:07:16,23:08:13,23:09:00,23:09:54,23:11:16,23:12:00,,,,,,,23:05:57,,,23:06:15,,,,,,,,,,,23:05:00,
113515531238347502,23:09:00,,,,23:16:00,23:10:02,23:11:00,23:12:41,23:14:11,23:18:00,23:19:00,23:20:50,23:22:15,23:24:07,23:27:16,23:28:13,23:29:00,23:29:54,23:31:16,23:32:00,,,,,,,23:25:57,,,23:26:15,,,,,,,,,,,23:25:00,
113515532238347502,23:30:00,,,,23:37:00,23:31:02,23:32:00,23:33:41,23:35:11,23:39:00,23:40:00,23:41:50,23:43:15,23:45:07,23:48:16,23:49:13,23:50:00,23:50:54,23:52:16,23:53:00,,,,,,,23:46:57,,,23:47:15,,,,,,,,,,,23:46:00,
113515533238347502,23:50:00,,,,23:57:00,23:51:02,23:52:00,23:53:41,23:55:11,23:59:00,24:00:00,24:01:50,24:03:15,24:05:07,24:08:16,24:09:13,24:10:00,24:10:54,24:12:16,24:13:00,,,,,,,24:06:57,,,24:07:15,,,,,,,,,,,24:06:00,
113515534238347502,24:10:00,,,,24:17:00,24:11:02,24:12:00,24:13:41,24:15:11,24:19:00,24:20:00,24:21:50,24:23:15,24:25:07,24:28:16,24:29:13,24:30:00,24:30:54,24:32:16,24:33:00,,,,,,,24:26:57,,,24:27:15,,,,,,,,,,,24:26:00,
113515535238347502,24:31:00,,,,24:38:00,24:32:02,24:33:00,24:34:41,24:36:11,24:40:00,24:41:00,24:42:50,24:44:15,24:46:07,24:49:16,24:50:13,24:51:00,24:51:54,24:53:16,24:54:00,,,,,,,24:47:57,,,24:48:15,,,,,,,,,,,24:47:00,
113515556238347502,09:20:00,,,,09:27:00,09:21:02,09:22:00,09:23:41,09:25:11,09:29:00,09:30:00,09:32:08,09:33:48,09:35:58,09:39:16,09:40:13,09:41:00,09:41:54,09:43:16,09:44:00,,,,,,,09:37:57,,,09:38:15,,,,,,,,,,,09:37:00,
113515557238347502,09:52:00,,,,09:59:00,09:53:02,09:54:00,09:55:41,09:57:11,10:01:00,10:02:00,10:04:08,10:05:48,10:07:58,,,,,,,,,,,,,,,,,,,,,,,,,,,10:09:00,
113515558238347502,10:07:00,,,,10:14:00,10:08:02,10:09:00,10:10:41,10:12:11,10:16:00,10:17:00,10:19:08,10:20:48,10:22:58,,,,,,,,,,,,,,,,,,,,,,,,,,,10:24:00,
113515559238347502,10:21:00,,,,10:28:00,10:22:02,10:23:00,10:24:41,10:26:11,10:30:00,10:31:00,10:33:08,10:34:48,10:36:58,,,,,,,,,,,,,,,,,,,,,,,,,,,10:38:00,
113515560238347502,10:36:00,,,,10:43:00,10:37:02,10:38:00,10:39:41,10:41:11,10:45:00,10:46:00,10:48:08,10:49:48,10:51:58,,,,,,,,,,,,,,,,,,,,,,,,,,,10:53:00,
113515561238347502,10:51:00,,,,10:58:00,10:52:02,10:53:00,10:54:41,10:56:11,11:00:00,11:01:00,11:03:08,11:04:48,11:06:58,,,,,,,,,,,,,,,,,,,,,,,,,,,11:08:00,
113515562238347502,11:06:00,,,,11:13:00,11:07:02,11:08:00,11:09:41,11:11:11,11:15:00,11:16:00,11:18:08,11:19:48,11:21:58,,,,,,,,,,,,,,,,,,,,,,,,,,,11:23:00,
113515563238347502,11:21:00,,,,11:28:00,11:22:02,11:23:00,11:24:41,11:26:11,11:30:00,11:31:00,11:33:08,11:34:48,11:36:58,,,,,,,,,,,,,,,,,,,,,,,,,,,11:38:00,
113515564238347502,11:36:00,,,,11:43:00,11:37:02,11:38:00,11:39:41,11:41:11,11:45:00,11:46:00,11:48:08,11:49:48,11:51:58,,,,,,,,,,,,,,,,,,,,,,,,,,,11:53:00,
113515565238347502,11:51:00,,,,11:58:00,11:52:02,11:53:00,11:54:41,11:56:11,12:00:00,12:01:00,12:03:08,12:04:48,12:06:58,,,,,,,,,,,,,,,,,,,,,,,,,,,12:08:00,
113515566238347502,12:06:00,,,,12:13:00,12:07:02,12:08:00,12:09:41,12:11:11,12:15:00,12:16:00,12:18:08,12:19:48,12:21:58,,,,,,,,,,,,,,,,,,,,,,,,,,,12:23:00,
113515567238347502,12:21:00,,,,12:28:00,12:22:02,12:23:00,12:24:41,12:26:11,12:30:00,12:31:00,12:33:08,12:34:48,12:36:58,,,,,,,,,,,,,,,,,,,,,,,,,,,12:38:00,
113515568238347502,12:36:00,,,,12:43:00,12:37:02,12:38:00,12:39:41,12:41:11,12:45:00,12:46:00,12:48:08,12:49:48,12:51:58,,,,,,,,,,,,,,,,,,,,,,,,,,,12:53:00,
113515569238347502,12:51:00,,,,12:58:00,12:52:02,12:53:00,12:54:41,12:56:11,13:00:00,13:01:00,13:03:08,13:04:48,13:06:58,,,,,,,,,,,,,,,,,,,,,,,,,,,13:08:00,
113515570238347502,13:06:00,,,,13:13:00,13:07:02,13:08:00,13:09:41,13:11:11,13:15:00,13:16:00,13:18:08,13:19:48,13:21:58,,,,,,,,,,,,,,,,,,,,,,,,,,,13:23:00,
113515571238347502,13:21:00,,,,13:28:00,13:22:02,13:23:00,13:24:41,13:26:11,13:30:00,13:31:00,13:33:08,13:34:48,13:36:58,,,,,,,,,,,,,,,,,,,,,,,,,,,13:38:00,
113515572238347502,13:36:00,,,,13:43:00,13:37:02,13:38:00,13:39:41,13:41:11,13:45:00,13:46:00,13:48:08,13:49:48,13:51:58,,,,,,,,,,,,,,,,,,,,,,,,,,,13:53:00,
113515573238347502,13:51:00,,,,13:58:00,13:52:02,13:53:00,13:54:41,13:56:11,14:00:00,14:01:00,14:03:08,14:04:48,14:06:58,,,,,,,,,,,,,,,,,,,,,,,,,,,14:08:00,
113515574238347502,14:06:00,,,,14:13:00,14:07:02,14:08:00,14:09:41,14:11:11,14:15:00,14:16:00,14:18:08,14:19:48,14:21:58,,,,,,,,,,,,,,,,,,,,,,,,,,,14:23:00,
