trip_id,1145,1242,1348,1350,1351,1356,1894,2305,2370,2558,3225,3230,3231,3232,3233,3234,3238,3252,3253,3257,3259B,3260,3261,3263B,3281,3282,4074B,4127,4213,4214,4217,4252,4253,4258,4266,4267,4271,4594,4595,6648,6702,6706,6754,6755
113358655237600501,,,08:50:00,08:51:07,,,,,08:48:17,08:41:00,09:02:51,09:04:00,09:05:43,09:06:45,09:07:33,09:09:00,,,,,,,,,,,08:57:20,,08:55:00,08:56:28,08:46:25,,,,,08:42:50,08:44:23,09:02:00,,,08:58:38,09:00:09,,
113358656237600501,,,09:10:00,09:11:07,,,,,09:08:17,09:01:00,09:22:51,09:24:00,09:25:43,09:26:45,09:27:33,09:29:00,,,,,,,,,,,09:17:20,,09:15:00,09:16:28,09:06:25,,,,,09:02:50,09:04:23,09:22:00,,,09:18:38,09:20:09,,
113358657237600501,,,19:47:00,19:48:07,,,,,19:45:29,19:39:00,20:02:16,20:04:00,20:06:03,20:07:18,20:08:16,20:10:00,,,,,,,,,,,19:55:00,,19:52:00,19:53:53,19:43:49,,,,,19:40:38,19:42:00,20:01:00,,,19:56:41,19:58:38,,
113358658237600501,,,09:30:00,09:31:07,,,,,09:28:17,09:21:00,09:42:51,09:44:00,09:45:43,09:46:45,09:47:33,09:49:00,,,,,,,,,,,09:37:20,,09:35:00,09:36:28,09:26:25,,,,,09:22:50,09:24:23,09:42:00,,,09:38:38,09:40:09,,
113358659237600501,,,09:50:00,09:51:07,,,,,09:48:17,09:41:00,10:02:51,10:04:00,10:05:43,10:06:45,10:07:33,10:09:00,,,,,,,,,,,09:57:20,,09:55:00,09:56:28,09:46:25,,,,,09:42:50,09:44:23,10:02:00,,,09:58:38,10:00:09,,
113358660237600501,,,10:02:00,10:03:21,,,,,10:00:17,09:53:00,10:15:51,10:17:00,10:18:43,10:19:45,10:20:33,10:22:00,,,,,,,,,,,10:10:20,,10:08:00,10:09:28,09:58:25,,,,,09:54:50,09:56:23,10:15:00,,,10:11:38,10:13:09,,
113358661237600501,,,10:14:00,10:15:21,,,,,10:12:17,10:05:00,10:27:51,10:29:00,10:30:43,10:31:45,10:32:33,10:34:00,,,,,,,,,,,10:22:20,,10:20:00,10:21:28,10:10:25,,,,,10:06:50,10:08:23,10:27:00,,,10:23:38,10:25:09,,
113358662237600501,,,10:25:00,10:26:21,,,,,10:23:17,10:16:00,10:39:51,10:41:00,10:42:43,10:43:45,10:44:33,10:46:00,,,,,,,,,,,10:33:40,,10:31:00,10:32:40,10:21:25,,,,,10:17:50,10:19:23,10:39:00,,,10:35:09,10:36:53,,
113358663237600501,,,10:37:00,10:38:21,,,,,10:35:17,10:28:00,10:51:51,10:53:00,10:54:43,10:55:45,10:56:33,10:58:00,,,,,,,,,,,10:45:40,,10:43:00,10:44:40,10:33:25,,,,,10:29:50,10:31:23,10:51:00,,,10:47:09,10:48:53,,
113358664237600501,,,10:48:00,10:49:21,,,,,10:46:17,10:39:00,11:03:16,11:05:00,11:06:43,11:07:45,11:08:33,11:10:00,,,,,,,,,,,10:56:40,,10:54:00,10:55:40,10:44:25,,,,,10:40:50,10:42:23,11:02:00,,,10:58:09,10:59:53,,
113358665237600501,,,11:00:00,11:01:21,,,,,10:58:17,10:51:00,11:15:16,11:17:00,11:19:03,11:20:18,11:21:16,11:23:00,,,,,,,,,,,11:08:40,,11:06:00,11:07:40,10:56:25,,,,,10:52:50,10:54:23,11:14:00,,,11:10:09,11:11:53,,
113358666237600501,,,11:12:00,11:13:21,,,,,11:10:06,11:02:00,11:27:16,11:29:00,11:31:03,11:32:18,11:33:16,11:35:00,,,,,,,,,,,11:20:40,,11:18:00,11:19:40,11:08:01,,,,,11:04:02,11:05:45,11:26:00,,,11:22:09,11:23:53,,
113358667237600501,,,11:24:00,11:25:21,,,,,11:22:06,11:14:00,11:39:16,11:41:00,11:43:03,11:44:18,11:45:16,11:47:00,,,,,,,,,,,11:32:40,,11:30:00,11:31:40,11:20:01,,,,,11:16:02,11:17:45,11:38:00,,,11:34:09,11:35:53,,
113358668237600501,,,11:36:00,11:37:21,,,,,11:34:06,11:26:00,11:51:16,11:53:00,11:55:03,11:56:18,11:57:16,11:59:00,,,,,,,,,,,11:44:40,,11:42:00,11:43:40,11:32:01,,,,,11:28:02,11:29:45,11:50:00,,,11:46:09,11:47:53,,
113358669237600501,,,11:48:00,11:49:21,,,,,11:46:06,11:38:00,12:03:16,12:05:00,12:07:03,12:08:18,12:09:16,12:11:00,,,,,,,,,,,11:56:40,,11:54:00,11:55:40,11:44:01,,,,,11:40:02,11:41:45,12:02:00,,,11:58:09,11:59:53,,
113358670237600501,,,11:59:00,12:00:21,,,,,11:57:06,11:49:00,12:15:16,12:17:00,12:19:03,12:20:18,12:21:16,12:23:00,,,,,,,,,,,12:08:00,,12:05:00,12:06:53,11:55:01,,,,,11:51:02,11:52:45,12:14:00,,,12:09:41,12:11:38,,
113358671237600501,,,12:11:00,12:12:21,,,,,12:09:06,12:01:00,12:27:16,12:29:00,12:31:03,12:32:18,12:33:16,12:35:00,,,,,,,,,,,12:20:00,,12:17:00,12:18:53,12:07:01,,,,,12:03:02,12:04:45,12:26:00,,,12:21:41,12:23:38,,
113358672237600501,,,12:23:00,12:24:21,,,,,12:21:06,12:13:00,12:39:16,12:41:00,12:43:03,12:44:18,12:45:16,12:47:00,,,,,,,,,,,12:32:00,,12:29:00,12:30:53,12:19:01,,,,,12:15:02,12:16:45,12:38:00,,,12:33:41,12:35:38,,
113358673237600501,,,12:35:00,12:36:21,,,,,12:33:06,12:25:00,12:51:16,12:53:00,12:55:03,12:56:18,12:57:16,12:59:00,,,,,,,,,,,12:44:00,,12:41:00,12:42:53,12:31:01,,,,,12:27:02,12:28:45,12:50:00,,,12:45:41,12:47:38,,
113358674237600501,,,12:45:00,12:46:21,,,,,12:43:06,12:35:00,13:01:16,13:03:00,13:05:03,13:06:18,13:07:16,13:09:00,,,,,,,,,,,12:54:00,,12:51:00,12:52:53,12:41:01,,,,,12:37:02,12:38:45,13:00:00,,,12:55:41,12:57:38,,
113358675237600501,,,12:55:00,12:56:21,,,,,12:53:06,12:45:00,13:11:16,13:13:00,13:15:03,13:16:18,13:17:16,13:19:00,,,,,,,,,,,13:04:00,,13:01:00,13:02:53,12:51:01,,,,,12:47:02,12:48:45,13:10:00,,,13:05:41,13:07:38,,
113358676237600501,,,13:05:00,13:06:21,,,,,13:03:06,12:55:00,13:21:16,13:23:00,13:25:03,13:26:18,13:27:16,13:29:00,,,,,,,,,,,13:14:00,,13:11:00,13:12:53,13:01:01,,,,,12:57:02,12:58:45,13:20:00,,,13:15:41,13:17:38,,
113358677237600501,,,13:15:00,13:16:21,,,,,13:13:06,13:05:00,13:31:16,13:33:00,13:35:03,13:36:18,13:37:16,13:39:00,,,,,,,,,,,13:24:00,,13:21:00,13:22:53,13:11:01,,,,,13:07:02,13:08:45,13:30:00,,,13:25:41,13:27:38,,
113358678237600501,,,13:24:00,13:25:21,,,,,13:22:06,13:14:00,13:41:16,13:43:00,13:45:03,13:46:18,13:47:16,13:49:00,,,,,,,,,,,13:33:20,,13:30:00,13:32:05,13:20:01,,,,,13:16:02,13:17:45,13:40:00,,,13:35:12,13:37:22,,
113358679237600501,,,13:34:00,13:35:21,,,,,13:32:06,13:24:00,13:51:16,13:53:00,13:55:03,13:56:18,13:57:16,13:59:00,,,,,,,,,,,13:43:20,,13:40:00,13:42:05,13:30:01,,,,,13:26:02,13:27:45,13:50:00,,,13:45:12,13:47:22,,
113358680237600501,,,13:44:00,13:45:21,,,,,13:42:06,13:34:00,14:01:16,14:03:00,14:05:03,14:06:18,14:07:16,14:09:00,,,,,,,,,,,13:53:20,,13:50:00,13:52:05,13:40:01,,,,,13:36:02,13:37:45,14:00:00,,,13:55:12,13:57:22,,
113358681237600501,,,13:54:00,13:55:21,,,,,13:52:06,13:44:00,14:11:16,14:13:00,14:15:03,14:16:18,14:17:16,14:19:00,,,,,,,,,,,14:03:20,,14:00:00,14:02:05,13:50:01,,,,,13:46:02,13:47:45,14:10:00,,,14:05:12,14:07:22,,
113358682237600501,,,14:04:00,14:05:21,,,,,14:02:06,13:54:00,14:21:16,14:23:00,14:25:03,14:26:18,14:27:16,14:29:00,,,,,,,,,,,14:13:20,,14:10:00,14:12:05,14:00:01,,,,,13:56:02,13:57:45,14:20:00,,,14:15:12,14:17:22,,
113358683237600501,,,14:14:00,14:15:21,,,,,14:12:06,14:04:00,14:31:16,14:33:00,14:35:03,14:36:18,14:37:16,14:39:00,,,,,,,,,,,14:23:20,,14:20:00,14:22:05,14:10:01,,,,,14:06:02,14:07:45,14:30:00,,,14:25:12,14:27:22,,
113358684237600501,,,14:24:00,14:25:21,,,,,14:22:06,14:14:00,14:41:16,14:43:00,14:45:03,14:46:18,14:47:16,14:49:00,,,,,,,,,,,14:33:20,,14:30:00,14:32:05,14:20:01,,,,,14:16:02,14:17:45,14:40:00,,,14:35:12,14:37:22,,
113358685237600501,,,14:34:00,14:35:21,,,,,14:32:06,14:24:00,14:51:16,14:53:00,14:55:03,14:56:18,14:57:16,14:59:00,,,,,,,,,,,14:43:20,,14:40:00,14:42:05,14:30:01,,,,,14:26:02,14:27:45,14:50:00,,,14:45:12,14:47:22,,
113358686237600501,,,14:44:00,14:45:21,,,,,14:42:06,14:34:00,15:01:16,15:03:00,15:05:03,15:06:18,15:07:16,15:09:00,,,,,,,,,,,14:53:20,,14:50:00,14:52:05,14:40:01,,,,,14:36:02,14:37:45,15:00:00,,,14:55:12,14:57:22,,
113358687237600501,,,14:54:00,14:55:21,,,,,14:52:06,14:44:00,15:11:16,15:13:00,15:15:03,15:16:18,15:17:16,15:19:00,,,,,,,,,,,15:03:20,,15:00:00,15:02:05,14:50:01,,,,,14:46:02,14:47:45,15:10:00,,,15:05:12,15:07:22,,
113358688237600501,,,15:04:00,15:05:21,,,,,15:02:06,14:54:00,15:21:16,15:23:00,15:25:03,15:26:18,15:27:16,15:29:00,,,,,,,,,,,15:13:20,,15:10:00,15:12:05,15:00:01,,,,,14:56:02,14:57:45,15:20:00,,,15:15:12,15:17:22,,
113358689237600501,,,15:14:00,15:15:21,,,,,15:12:06,15:04:00,15:31:16,15:33:00,15:35:03,15:36:18,15:37:16,15:39:00,,,,,,,,,,,15:23:20,,15:20:00,15:22:05,15:10:01,,,,,15:06:02,15:07:45,15:30:00,,,15:25:12,15:27:22,,
113358690237600501,,,15:24:00,15:25:21,,,,,15:22:06,15:14:00,15:41:16,15:43:00,15:45:03,15:46:18,15:47:16,15:49:00,,,,,,,,,,,15:33:20,,15:30:00,15:32:05,15:20:01,,,,,15:16:02,15:17:45,15:40:00,,,15:35:12,15:37:22,,
113358691237600501,,,15:34:00,15:35:21,,,,,15:32:06,15:24:00,15:51:16,15:53:00,15:55:03,15:56:18,15:57:16,15:59:00,,,,,,,,,,,15:43:20,,15:40:00,15:42:05,15:30:01,,,,,15:26:02,15:27:45,15:50:00,,,15:45:12,15:47:22,,
113358692237600501,,,15:44:00,15:45:21,,,,,15:42:06,15:34:00,16:01:16,16:03:00,16:05:03,16:06:18,16:07:16,16:09:00,,,,,,,,,,,15:53:20,,15:50:00,15:52:05,15:40:01,,,,,15:36:02,15:37:45,16:00:00,,,15:55:12,15:57:22,,
113358693237600501,,,15:54:00,15:55:21,,,,,15:52:06,15:44:00,16:11:16,16:13:00,16:15:03,16:16:18,16:17:16,16:19:00,,,,,,,,,,,16:03:20,,16:00:00,16:02:05,15:50:01,,,,,15:46:02,15:47:45,16:10:00,,,16:05:12,16:07:22,,
113358694237600501,,,16:04:00,16:05:21,,,,,16:02:06,15:54:00,16:21:16,16:23:00,16:25:03,16:26:18,16:27:16,16:29:00,,,,,,,,,,,16:13:20,,16:10:00,16:12:05,16:00:01,,,,,15:56:02,15:57:45,16:20:00,,,16:15:12,16:17:22,,
113358695237600501,,,16:14:00,16:15:21,,,,,16:12:06,16:04:00,16:31:16,16:33:00,16:35:03,16:36:18,16:37:16,16:39:00,,,,,,,,,,,16:23:20,,16:20:00,16:22:05,16:10:01,,,,,16:06:02,16:07:45,16:30:00,,,16:25:12,16:27:22,,
113358696237600501,,,16:24:00,16:25:21,,,,,16:22:06,16:14:00,16:42:16,16:44:00,16:46:03,16:47:18,16:48:16,16:50:00,,,,,,,,,,,16:33:40,,16:30:00,16:32:18,16:20:01,,,,,16:16:02,16:17:45,16:41:00,,,16:35:43,16:38:06,,
113358697237600501,,,16:34:00,16:35:21,,,,,16:32:06,16:24:00,16:52:16,16:54:00,16:56:03,16:57:18,16:58:16,17:00:00,,,,,,,,,,,16:43:40,,16:40:00,16:42:18,16:30:01,,,,,16:26:02,16:27:45,16:51:00,,,16:45:43,16:48:06,,
113358698237600501,,,16:44:00,16:45:21,,,,,16:42:06,16:34:00,17:02:16,17:04:00,17:06:03,17:07:18,17:08:16,17:10:00,,,,,,,,,,,16:53:40,,16:50:00,16:52:18,16:40:01,,,,,16:36:02,16:37:45,17:01:00,,,16:55:43,16:58:06,,
113358699237600501,,,16:54:00,16:55:21,,,,,16:52:06,16:44:00,17:12:16,17:14:00,17:16:03,17:17:18,17:18:16,17:20:00,,,,,,,,,,,17:03:40,,17:00:00,17:02:18,16:50:01,,,,,16:46:02,16:47:45,17:11:00,,,17:05:43,17:08:06,,
113358700237600501,,,17:04:00,17:05:21,,,,,17:02:06,16:54:00,17:22:16,17:24:00,17:26:03,17:27:18,17:28:16,17:30:00,,,,,,,,,,,17:13:40,,17:10:00,17:12:18,17:00:01,,,,,16:56:02,16:57:45,17:21:00,,,17:15:43,17:18:06,,
113358701237600501,,,17:14:00,17:15:21,,,,,17:12:06,17:04:00,17:32:16,17:34:00,17:36:03,17:37:18,17:38:16,17:40:00,,,,,,,,,,,17:23:40,,17:20:00,17:22:18,17:10:01,,,,,17:06:02,17:07:45,17:31:00,,,17:25:43,17:28:06,,
113358702237600501,,,17:24:00,17:25:21,,,,,17:22:06,17:14:00,17:42:16,17:44:00,17:46:03,17:47:18,17:48:16,17:50:00,,,,,,,,,,,17:33:40,,17:30:00,17:32:18,17:20:01,,,,,17:16:02,17:17:45,17:41:00,,,17:35:43,17:38:06,,
113358703237600501,,,17:34:00,17:35:21,,,,,17:32:06,17:24:00,17:52:16,17:54:00,17:56:03,17:57:18,17:58:16,18:00:00,,,,,,,,,,,17:43:40,,17:40:00,17:42:18,17:30:01,,,,,17:26:02,17:27:45,17:51:00,,,17:45:43,17:48:06,,
113358704237600501,,,17:44:00,17:45:21,,,,,17:42:06,17:34:00,18:02:16,18:04:00,18:06:03,18:07:18,18:08:16,18:10:00,,,,,,,,,,,17:53:40,,17:50:00,17:52:18,17:40:01,,,,,17:36:02,17:37:45,18:01:00,,,17:55:43,17:58:06,,
113358705237600501,,,17:54:00,17:55:21,,,,,17:52:06,17:44:00,18:12:16,18:14:00,18:16:03,18:17:18,18:18:16,18:20:00,,,,,,,,,,,18:03:40,,18:00:00,18:02:18,17:50:01,,,,,17:46:02,17:47:45,18:11:00,,,18:05:43,18:08:06,,
113358706237600501,,,18:04:00,18:05:21,,,,,18:02:06,17:54:00,18:22:16,18:24:00,18:26:03,18:27:18,18:28:16,18:30:00,,,,,,,,,,,18:13:40,,18:10:00,18:12:18,18:00:01,,,,,17:56:02,17:57:45,18:21:00,,,18:15:43,18:18:06,,
113358707237600501,,,18:14:00,18:15:21,,,,,18:12:06,18:04:00,18:32:16,18:34:00,18:36:03,18:37:18,18:38:16,18:40:00,,,,,,,,,,,18:23:40,,18:20:00,18:22:18,18:10:01,,,,,18:06:02,18:07:45,18:31:00,,,18:25:43,18:28:06,,
113358708237600501,,,18:24:00,18:25:21,,,,,18:22:06,18:14:00,18:41:16,18:43:00,18:45:03,18:46:18,18:47:16,18:49:00,,,,,,,,,,,18:33:20,,18:30:00,18:32:05,18:20:01,,,,,18:16:02,18:17:45,18:40:00,,,18:35:12,18:37:22,,
113358709237600501,,,18:34:00,18:35:21,,,,,18:32:06,18:24:00,18:51:16,18:53:00,18:55:03,18:56:18,18:57:16,18:59:00,,,,,,,,,,,18:43:20,,18:40:00,18:42:05,18:30:01,,,,,18:26:02,18:27:45,18:50:00,,,18:45:12,18:47:22,,
113358710237600501,,,18:48:00,18:49:21,,,,,18:46:17,18:39:00,19:05:16,19:07:00,19:09:03,19:10:18,19:11:16,19:13:00,,,,,,,,,,,18:57:20,,18:54:00,18:56:05,18:44:25,,,,,18:40:50,18:42:23,19:04:00,,,18:59:12,19:01:22,,
113358711237600501,,,19:03:00,19:04:07,,,,,19:01:17,18:54:00,19:18:16,19:20:00,19:22:03,19:23:18,19:24:16,19:26:00,,,,,,,,,,,19:11:00,,19:08:00,19:09:53,18:59:25,,,,,18:55:50,18:57:23,19:17:00,,,19:12:41,19:14:38,,
113358712237600501,,,19:17:00,19:18:07,,,,,19:15:29,19:09:00,19:32:16,19:34:00,19:36:03,19:37:18,19:38:16,19:40:00,,,,,,,,,,,19:25:00,,19:22:00,19:23:53,19:13:49,,,,,19:10:38,19:12:00,19:31:00,,,19:26:41,19:28:38,,
113358713237600501,,,19:32:00,19:33:07,,,,,19:30:29,19:24:00,19:47:16,19:49:00,19:51:03,19:52:18,19:53:16,19:55:00,,,,,,,,,,,19:40:00,,19:37:00,19:38:53,19:28:49,,,,,19:25:38,19:27:00,19:46:00,,,19:41:41,19:43:38,,
113358714237600501,,,20:06:00,20:06:54,,,,,20:04:29,19:58:00,20:20:16,20:22:00,20:24:03,20:25:18,20:26:16,20:28:00,,,,,,,,,,,20:13:00,,20:10:00,20:11:53,20:02:49,,,,,19:59:38,20:01:00,20:19:00,,,20:14:41,20:16:38,,
113358715237600501,,,07:49:00,07:49:54,,,,,07:47:29,07:41:00,07:59:51,08:01:00,08:02:43,08:03:45,08:04:33,08:06:00,,,,,,,,,,,07:55:00,,07:53:00,07:54:15,07:45:49,,,,,07:42:38,07:44:00,07:59:00,,,07:56:07,07:57:25,,
113358741237600501,,,,,,,,,,,,,,,,21:10:00,21:11:41,21:12:16,21:16:00,,,,,,21:13:03,21:14:00,,,,,,,,,,,,,,,,,,
113358742237600501,,,,,,,,,,,,06:23:00,06:24:22,06:25:12,06:25:51,06:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113358743237600501,,,,,,,,,,,,07:43:00,07:44:22,07:45:12,07:45:51,07:47:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113358744237600501,,,,,,,,,,,,09:28:00,09:29:43,09:30:45,09:31:33,09:33:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113358745237600501,,,,,,,,,,,,10:02:00,10:03:43,10:04:45,10:05:33,10:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113358746237600501,,,,,,,,,,,,12:32:00,12:34:03,12:35:18,12:36:16,12:38:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113358762237600501,,09:28:53,,,09:37:46,09:39:00,,09:40:19,,09:48:00,,,,,,,,,,09:26:00,,,,,,,,09:47:00,,,,09:42:15,09:34:00,09:44:35,09:46:14,,,,09:27:00,,,,09:30:16,09:31:36
113358763237600501,,12:08:09,,,12:17:46,12:19:00,,12:20:29,,12:30:00,,,,,,,,,,12:04:00,,,,,,,,12:28:00,,,,12:22:39,12:14:00,12:25:17,12:27:08,,,,12:06:00,,,,12:09:44,12:11:15
113358764237600501,,,21:01:00,21:01:54,,,,,20:59:29,20:53:00,21:13:00,,,,,,,,,,,,,,,,21:07:20,,21:05:00,21:06:28,20:57:49,,,,,20:54:38,20:56:00,21:12:00,,,21:08:38,21:10:09,,
113358765237600501,,,20:15:00,20:15:54,,,,,20:13:29,20:07:00,20:29:00,,,,,,,,,,,,,,,,20:22:00,,20:19:00,20:20:53,20:11:49,,,,,20:08:38,20:10:00,20:28:00,,,20:23:41,20:25:38,,
113358766237600501,,,19:39:00,19:40:07,,,,,19:37:29,19:31:00,19:54:00,,,,,,,,,,,,,,,,19:47:00,,19:44:00,19:45:53,19:35:49,,,,,19:32:38,19:34:00,19:53:00,,,19:48:41,19:50:38,,
113358767237600501,,,19:13:00,19:14:07,,,,,19:11:29,19:05:00,19:28:00,,,,,,,,,,,,,,,,19:21:00,,19:18:00,19:19:53,19:09:49,,,,,19:06:38,19:08:00,19:27:00,,,19:22:41,19:24:38,,
113358768237600501,,,18:55:00,18:56:21,,,,,18:53:17,18:46:00,19:11:00,,,,,,,,,,,,,,,,19:04:00,,19:01:00,19:02:53,18:51:25,,,,,18:47:50,18:49:23,19:10:00,,,19:05:41,19:07:38,,
113359016237605001,,,24:35:00,24:35:41,,,,,24:33:40,24:28:00,24:45:00,,,,,,,,,,,,,,,,24:40:00,,24:38:00,24:39:15,24:32:13,,,,,24:29:25,24:30:38,24:44:00,,,24:41:07,24:42:25,,
113359017237605001,,24:07:36,,,24:15:01,24:16:00,,24:16:59,,24:23:00,,,,,,23:58:00,23:59:41,24:00:16,24:04:00,24:04:56,,,,,24:01:03,24:02:00,,24:22:00,,,,24:18:26,24:12:00,24:20:12,24:21:26,,,,24:06:00,,,,24:08:48,24:09:56
113359018237605001,,,24:15:00,24:15:41,,,,,24:13:40,24:08:00,24:25:00,,,,,,,,,,,,,,,,24:20:00,,24:18:00,24:19:15,24:12:13,,,,,24:09:25,24:10:38,24:24:00,,,24:21:07,24:22:25,,
113359019237605001,,23:47:36,,,23:55:01,23:56:00,,23:56:59,,24:03:00,,,,,,23:38:00,23:39:41,23:40:16,23:44:00,23:44:56,,,,,23:41:03,23:42:00,,24:02:00,,,,23:58:26,23:52:00,24:00:12,24:01:26,,,,23:46:00,,,,23:48:48,23:49:56
113359020237605001,,,24:09:00,24:09:41,,,,,24:07:40,24:02:00,24:18:51,24:20:00,24:21:43,24:22:45,24:23:33,24:25:00,,,,,,,,,,,24:14:00,,24:12:00,24:13:15,24:06:13,,,,,24:03:25,24:04:38,24:18:00,,,24:15:07,24:16:25,,
113359021237605001,,,23:49:00,23:49:41,,,,,23:47:40,23:42:00,23:58:51,24:00:00,24:01:43,24:02:45,24:03:33,24:05:00,,,,,,,,,,,23:54:00,,23:52:00,23:53:15,23:46:13,,,,,23:43:25,23:44:38,23:58:00,,,23:55:07,23:56:25,,
113359022237605001,,23:27:36,,,23:35:01,23:36:00,,23:36:59,,23:43:00,,,,,,23:18:00,23:19:41,23:20:16,23:24:00,23:24:56,,,,,23:21:03,23:22:00,,23:42:00,,,,23:38:26,23:32:00,23:40:12,23:41:26,,,,23:26:00,,,,23:28:48,23:29:56
113359023237605001,,,23:29:00,23:29:41,,,,,23:27:40,23:22:00,23:38:51,23:40:00,23:41:43,23:42:45,23:43:33,23:45:00,,,,,,,,,,,23:34:00,,23:32:00,23:33:15,23:26:13,,,,,23:23:25,23:24:38,23:38:00,,,23:35:07,23:36:25,,
113359024237605001,,23:07:36,,,23:15:01,23:16:00,,23:16:59,,23:23:00,,,,,,22:58:00,22:59:41,23:00:16,23:04:00,23:04:56,,,,,23:01:03,23:02:00,,23:22:00,,,,23:18:26,23:12:00,23:20:12,23:21:26,,,,23:06:00,,,,23:08:48,23:09:56
113359025237605001,,,23:09:00,23:09:41,,,,,23:07:40,23:02:00,23:18:51,23:20:00,23:21:43,23:22:45,23:23:33,23:25:00,,,,,,,,,,,23:14:00,,23:12:00,23:13:15,23:06:13,,,,,23:03:25,23:04:38,23:18:00,,,23:15:07,23:16:25,,
113359026237605001,,22:47:53,,,22:56:01,22:57:00,,22:58:09,,23:05:00,,,,,,22:38:00,22:39:41,22:40:16,22:44:00,22:44:56,,,,,22:41:03,22:42:00,,23:04:00,,,,22:59:51,22:53:00,23:01:54,23:03:20,,,,22:46:00,,,,22:49:16,22:50:36
113359027237605001,,,22:47:00,22:47:54,,,,,22:45:29,22:39:00,22:58:51,23:00:00,23:01:43,23:02:45,23:03:33,23:05:00,,,,,,,,,,,22:53:20,,22:51:00,22:52:28,22:43:49,,,,,22:40:38,22:42:00,22:58:00,,,22:54:38,22:56:09,,
113359028237605001,,22:27:53,,,22:36:01,22:37:00,,22:38:09,,22:45:00,,,,,,22:18:00,22:19:41,22:20:16,22:24:00,22:24:56,,,,,22:21:03,22:22:00,,22:44:00,,,,22:39:51,22:33:00,22:41:54,22:43:20,,,,22:26:00,,,,22:29:16,22:30:36
113359029237605001,,,22:27:00,22:27:54,,,,,22:25:29,22:19:00,22:38:51,22:40:00,22:41:43,22:42:45,22:43:33,22:45:00,,,,,,,,,,,22:33:20,,22:31:00,22:32:28,22:23:49,,,,,22:20:38,22:22:00,22:38:00,,,22:34:38,22:36:09,,
113359030237605001,,22:07:53,,,22:16:01,22:17:00,,22:18:09,,22:25:00,,,,,,21:58:00,21:59:41,22:00:16,22:04:00,22:04:56,,,,,22:01:03,22:02:00,,22:24:00,,,,22:19:51,22:13:00,22:21:54,22:23:20,,,,22:06:00,,,,22:09:16,22:10:36
113359031237605001,,,22:07:00,22:07:54,,,,,22:05:29,21:59:00,22:18:51,22:20:00,22:21:43,22:22:45,22:23:33,22:25:00,,,,,,,,,,,22:13:20,,22:11:00,22:12:28,22:03:49,,,,,22:00:38,22:02:00,22:18:00,,,22:14:38,22:16:09,,
113359032237605001,,21:47:53,,,21:56:01,21:57:00,,21:58:09,,22:05:00,,,,,,21:38:00,21:39:41,21:40:16,21:44:00,21:44:56,,,,,21:41:03,21:42:00,,22:04:00,,,,21:59:51,21:53:00,22:01:54,22:03:20,,,,21:46:00,,,,21:49:16,21:50:36
113359033237605001,,,21:47:00,21:47:54,,,,,21:45:29,21:39:00,21:58:51,22:00:00,22:01:43,22:02:45,22:03:33,22:05:00,,,,,,,,,,,21:53:20,,21:51:00,21:52:28,21:43:49,,,,,21:40:38,21:42:00,21:58:00,,,21:54:38,21:56:09,,
113359034237605001,,21:27:53,,,21:36:01,21:37:00,,21:38:09,,21:45:00,,,,,,21:18:00,21:19:41,21:20:16,21:24:00,21:24:56,,,,,21:21:03,21:22:00,,21:44:00,,,,21:39:51,21:33:00,21:41:54,21:43:20,,,,21:26:00,,,,21:29:16,21:30:36
113359035237605001,,,21:27:00,21:27:54,,,,,21:25:29,21:19:00,21:38:51,21:40:00,21:41:43,21:42:45,21:43:33,21:45:00,,,,,,,,,,,21:33:20,,21:31:00,21:32:28,21:23:49,,,,,21:20:38,21:22:00,21:38:00,,,21:34:38,21:36:09,,
113359036237605001,,21:07:53,,,21:16:01,21:17:00,,21:18:09,,21:25:00,,,,,,20:58:00,20:59:41,21:00:16,21:04:00,21:04:56,,,,,21:01:03,21:02:00,,21:24:00,,,,21:19:51,21:13:00,21:21:54,21:23:20,,,,21:06:00,,,,21:09:16,21:10:36
113359037237605001,,20:48:09,,,20:57:01,20:58:00,,20:59:09,,21:06:00,,,,,,20:38:00,20:39:41,20:40:16,20:44:00,20:44:56,,,,,20:41:03,20:42:00,,21:05:00,,,,21:00:51,20:54:00,21:02:54,21:04:20,,,,20:46:00,,,,20:49:44,20:51:15
113359038237605001,,,21:07:00,21:07:54,,,,,21:05:29,20:59:00,21:18:51,21:20:00,21:21:43,21:22:45,21:23:33,21:25:00,,,,,,,,,,,21:13:20,,21:11:00,21:12:28,21:03:49,,,,,21:00:38,21:02:00,21:18:00,,,21:14:38,21:16:09,,
113359039237605001,,,20:45:00,20:45:54,,,,,20:43:29,20:37:00,20:58:16,21:00:00,21:01:43,21:02:45,21:03:33,21:05:00,,,,,,,,,,,20:51:40,,20:49:00,20:50:40,20:41:49,,,,,20:38:38,20:40:00,20:57:00,,,20:53:09,20:54:53,,
